           1,           1,        15.1603,        19.8013,        10.5675,        21.4610,         0.4752,         0.6979,         0.3223,         4.0445,         0.4142,        68.5575,      1197.8750,       123.5897,         2.4569,        40.1413,         8.8843,        13.5157,         0.0989,         1.4646,         3.1172,         2.0344,         0.3115,         0.0651,         0.1676,         2.9209,         1.4798,       660.9706,         0.5516,         0.2750,         0.2983,         0.0978,
           2,           2,        15.9287,        19.3744,        10.2129,        21.6037,         0.4321,         0.7320,         0.3283,         4.0046,         0.4219,        46.2585,      1200.1559,       124.4501,         2.4928,        39.6064,         8.8513,        13.5871,         0.0803,         1.4341,         2.2636,         1.7961,         0.3085,         0.0751,         0.1714,         2.9951,         1.4842,       661.1899,         0.5494,         0.2737,         0.3030,         0.0995,
           4,           3,        16.0102,        19.0360,        10.7029,        22.4451,         0.4085,         0.7283,         0.3221,         3.7605,         0.4328,        39.3811,      1137.5815,       125.0092,         2.4803,        40.0197,         8.8366,        12.7180,         0.0993,         1.4041,         2.8881,         1.7359,         0.3195,         0.0752,         0.1688,         3.0516,         1.4480,       660.4733,         0.5496,         0.2728,         0.3023,         0.1032,
           5,           4,        16.9090,        18.5442,        10.3690,        21.4853,         0.3677,         0.7237,         0.3146,         3.6859,         0.4427,        60.7678,      1232.4390,       123.5364,         2.4263,        39.1998,         8.8469,        13.0978,         0.1131,         1.3364,         3.5245,         2.1073,         0.3228,         0.0758,         0.1684,         3.0544,         1.4755,       661.0518,         0.5481,         0.2726,         0.3066,         0.1016,
           7,           5,        17.4492,        18.9863,        10.7010,        21.1403,         0.3781,         0.7398,         0.3090,         3.6206,         0.4452,        49.3926,      1214.3240,       122.1048,         2.4474,        38.4131,         8.9039,        12.5183,         0.1052,         1.2286,         4.4683,         1.8789,         0.3310,         0.0740,         0.1681,         3.0212,         1.4769,       661.5165,         0.5481,         0.2738,         0.3072,         0.0984,
           8,           6,        17.5127,        19.0470,        10.4651,        22.2415,         0.3172,         0.7735,         0.2996,         4.0869,         0.4431,        38.7794,      1260.0400,       123.3427,         2.4441,        38.7655,         8.8497,        12.9157,         0.0876,         1.3296,         5.4332,         1.6575,         0.3292,         0.0818,         0.1649,         3.0677,         1.4729,       661.2354,         0.5528,         0.2740,         0.3051,         0.0975,
          20,           7,        17.8037,        18.8047,        10.2785,        22.2820,         0.3121,         0.8148,         0.2920,         3.7339,         0.4483,        47.7341,      1324.7457,       123.1335,         2.4107,        38.4246,         8.7040,        13.0577,         0.0987,         1.3685,         4.8694,         1.7677,         0.3373,         0.0740,         0.1676,         3.0967,         1.4264,       660.8801,         0.5523,         0.2731,         0.3067,         0.1000,
          22,           8,        17.6406,        18.3127,        10.1851,        20.8472,         0.3415,         0.7888,         0.3015,         4.1111,         0.4565,        39.0444,      1406.3823,       122.6527,         2.3542,        37.6903,         8.8481,        13.1244,         0.1093,         1.2799,         5.4270,         1.4803,         0.3324,         0.0630,         0.1642,         3.1171,         1.3868,       660.8113,         0.5513,         0.2727,         0.3102,         0.0978,
          35,           9,        17.8095,        17.8995,        10.6243,        20.4173,         0.3283,         0.8070,         0.2999,         4.0759,         0.4504,        36.4900,      1357.4900,       122.1048,         2.3197,        37.5256,         8.8427,        12.9727,         0.1068,         1.3053,         5.2024,         1.5380,         0.3356,         0.0646,         0.1652,         3.0706,         1.3831,       660.1248,         0.5529,         0.2738,         0.3076,         0.0972,
          39,          10,        17.9380,        18.1457,        10.6020,        19.5246,         0.3613,         0.8397,         0.2953,         3.6205,         0.4567,        38.8379,      1266.6420,       121.6410,         2.3491,        37.1155,         8.9652,        13.4601,         0.1246,         1.4186,         4.3617,         1.4174,         0.3336,         0.0713,         0.1659,         3.0562,         1.3924,       660.7682,         0.5548,         0.2743,         0.3085,         0.0978,
