           1,           1,        14.7763,        20.3478,        10.3042,        20.9894,         0.5320,         0.6767,         0.3227,         3.8469,         0.4140,        49.3356,      1162.6659,       122.6597,         2.5102,        41.1177,         9.1189,        14.4876,         0.1010,         1.4334,         7.1499,         2.0976,         0.2986,         0.0650,         0.1706,         3.0603,         1.5102,       660.0930,         0.5533,         0.2755,         0.2960,         0.1005,
           2,           2,        14.4701,        20.2787,        10.0559,        21.6207,         0.4674,         0.6489,         0.3127,         4.2633,         0.4158,        45.0220,      1098.8219,       122.9436,         2.4807,        40.9622,         9.0247,        14.0922,         0.1024,         1.3780,         7.2907,         2.1699,         0.3103,         0.0584,         0.1659,         3.1143,         1.5283,       660.7527,         0.5532,         0.2767,         0.2928,         0.0999,
           3,           3,        14.5862,        20.1163,        10.3905,        22.8354,         0.4602,         0.6083,         0.3121,         3.9883,         0.4260,        44.1009,      1122.8990,       122.1927,         2.4895,        41.5241,         8.8963,        13.2172,         0.0988,         1.4900,         7.4354,         2.1539,         0.3109,         0.0585,         0.1639,         3.1000,         1.4828,       661.3130,         0.5577,         0.2777,         0.2928,         0.1009,
           4,           4,        14.6224,        19.8415,        10.2951,        23.4490,         0.4626,         0.6057,         0.3190,         4.3635,         0.4244,        46.0796,      1114.6278,       122.8078,         2.4817,        41.2359,         8.9333,        13.0462,         0.0942,         1.5820,         7.9852,         1.9708,         0.3192,         0.0704,         0.1602,         3.1050,         1.4403,       661.1995,         0.5573,         0.2765,         0.2947,         0.1015,
           6,           5,        14.5147,        19.4863,        10.1366,        22.2945,         0.4747,         0.6119,         0.3281,         4.2431,         0.4207,        44.6239,      1120.1169,       121.9331,         2.4897,        40.7330,         8.8111,        13.3941,         0.1121,         1.4601,         7.4142,         1.7297,         0.3095,         0.0765,         0.1600,         3.0837,         1.3922,       660.6928,         0.5533,         0.2760,         0.2931,         0.1003,
           9,           6,        14.1427,        19.0649,        10.4879,        20.9779,         0.4695,         0.5912,         0.3194,         4.0631,         0.4200,        37.2956,      1125.0708,       122.5207,         2.5200,        41.0890,         8.7442,        14.2421,         0.1332,         1.3914,         7.0192,         1.4655,         0.2987,         0.0781,         0.1631,         3.0397,         1.4069,       660.1550,         0.5495,         0.2763,         0.2940,         0.0986,
          15,           7,        14.5824,        18.7070,        10.1442,        20.8380,         0.5181,         0.6101,         0.3097,         4.2084,         0.4171,        61.1326,      1140.1083,       122.9348,         2.5629,        41.3478,         8.6043,        14.6997,         0.1497,         1.3031,         6.2175,         1.5255,         0.3033,         0.0864,         0.1618,         3.1023,         1.3859,       660.8603,         0.5490,         0.2754,         0.2911,         0.0964,
          16,           8,        13.8777,        18.8002,        10.1048,        21.6266,         0.5811,         0.6382,         0.3116,         3.9373,         0.4107,        81.7446,      1203.8910,       123.6553,         2.5444,        40.6144,         8.4701,        15.1281,         0.1533,         1.3563,         6.7908,         1.1743,         0.3105,         0.0766,         0.1586,         3.0346,         1.3954,       661.1543,         0.5451,         0.2765,         0.2894,         0.0941,
          17,           9,        13.2832,        18.3079,        10.2156,        20.9293,         0.5318,         0.6099,         0.3114,         3.5614,         0.4177,        68.2717,      1236.6561,       124.7402,         2.5612,        40.2181,         8.6140,        14.2928,         0.1530,         1.4326,         7.1355,         1.3895,         0.3118,         0.0699,         0.1561,         3.0245,         1.4049,       660.8461,         0.5455,         0.2767,         0.2874,         0.0934,
          18,          10,        12.7209,        18.3558,        10.4624,        21.1807,         0.5492,         0.6331,         0.3184,         3.8184,         0.4116,        68.0067,      1230.0874,       124.6203,         2.6002,        39.7509,         8.7327,        15.0644,         0.1727,         1.5322,         7.9424,         1.1251,         0.2997,         0.0809,         0.1537,         3.0197,         1.3849,       660.9103,         0.5464,         0.2772,         0.2884,         0.0902,
