 day,simuCH4_d,pro_sum_d,oxi_sum_d,fdifu1_d,ebu_sum_sat_d,pla_sum_d,CH4V1,CH4V2,CH4V3,CH4V4,CH4V5,    CH4V6,CH4V7,CH4V8,CH4V9,CH4V10,ebu_sum_unsat_d,zwt
     34,         0.0087,         0.0269,         0.0053,         0.0040,         0.0001,         0.0046,         0.0088,         1.9503,         4.2534,         6.2018,         7.2502,         7.7569,         7.8558,         7.9146,         7.9772,         8.0418,         0.0000,       -56.6378
     35,         0.0123,         0.0270,         0.0052,         0.0038,         0.0039,         0.0046,         0.0084,         1.9499,         4.2614,         6.2034,         7.2530,         7.7606,         7.8590,         7.9175,         7.9799,         8.0441,         0.0000,       -56.9591
     36,         0.0127,         0.0270,         0.0056,         0.0042,         0.0038,         0.0047,         0.0096,         1.9529,         4.2640,         6.2051,         7.2555,         7.7642,         7.8621,         7.9203,         7.9824,         8.0464,         0.0000,       -57.1232
     37,         0.0120,         0.0269,         0.0054,         0.0039,         0.0034,         0.0046,         0.0087,         1.9503,         4.2635,         6.2066,         7.2581,         7.7678,         7.8653,         7.9231,         7.9849,         8.0487,         0.0000,       -57.5124
     38,         0.0102,         0.0260,         0.0051,         0.0036,         0.0020,         0.0046,         0.0081,         1.9469,         4.2625,         6.2080,         7.2612,         7.7717,         7.8687,         7.9262,         7.9877,         8.0513,         0.0000,       -58.0230
     39,         0.0275,         0.0228,         0.0034,         0.0023,         0.0206,         0.0046,         0.0056,         1.9429,         4.2591,         6.2092,         7.2648,         7.7759,         7.8725,         7.9297,         7.9910,         8.0544,         0.0000,       -58.4998
     40,         0.0070,         0.0223,         0.0031,         0.0021,         0.0004,         0.0046,         0.0052,         1.9400,         4.2580,         6.2104,         7.2680,         7.7799,         7.8762,         7.9331,         7.9942,         8.0573,         0.0000,       -59.0816
     41,         0.0153,         0.0218,         0.0030,         0.0019,         0.0088,         0.0046,         0.0049,         1.9383,         4.2550,         6.2114,         7.2714,         7.7840,         7.8801,         7.9368,         7.9976,         8.0605,         0.0000,       -59.5110
     42,         0.0090,         0.0230,         0.0034,         0.0022,         0.0022,         0.0046,         0.0054,         1.9341,         4.2573,         6.2122,         7.2744,         7.7880,         7.8838,         7.9403,         8.0009,         8.0635,         0.0000,       -59.8244
     43,         0.0120,         0.0240,         0.0043,         0.0029,         0.0045,         0.0046,         0.0070,         1.9319,         4.2547,         6.2129,         7.2767,         7.7915,         7.8871,         7.9434,         8.0038,         8.0661,         0.0000,       -60.1460
     44,         0.0146,         0.0277,         0.0050,         0.0048,         0.0052,         0.0046,         0.0106,         1.9346,         4.2522,         6.2134,         7.2786,         7.7947,         7.8901,         7.9462,         8.0064,         8.0685,         0.0000,       -51.2013
     45,         0.0190,         0.0348,         0.0008,         0.0142,         0.0000,         0.0047,         0.0273,         1.9476,         4.2536,         6.2145,         7.2817,         7.7987,         7.8938,         7.9497,         8.0097,         8.0716,         0.0000,        -3.7657
     46,         0.0213,         0.0355,         0.0000,         0.0165,         0.0000,         0.0048,         0.0315,         1.9485,         4.2513,         6.2157,         7.2856,         7.8033,         7.8982,         7.9539,         8.0137,         8.0755,         0.0000,         1.5762
     47,         0.0214,         0.0355,         0.0000,         0.0167,         0.0000,         0.0048,         0.0318,         1.9471,         4.2489,         6.2168,         7.2895,         7.8079,         7.9026,         7.9581,         8.0178,         8.0794,         0.0000,         2.9388
     48,         0.0215,         0.0356,         0.0000,         0.0167,         0.0000,         0.0048,         0.0319,         1.9459,         4.2466,         6.2176,         7.2930,         7.8123,         7.9068,         7.9621,         8.0216,         8.0831,         0.0000,         0.5935
     49,         0.0178,         0.0331,         0.0027,         0.0131,         0.0000,         0.0047,         0.0253,         1.9444,         4.2442,         6.2183,         7.2967,         7.8168,         7.9111,         7.9662,         8.0256,         8.0869,         0.0000,       -13.6756
     50,         0.0126,         0.0289,         0.0033,         0.0079,         0.0000,         0.0047,         0.0159,         1.9419,         4.2417,         6.2185,         7.3004,         7.8213,         7.9154,         7.9704,         8.0296,         8.0908,         0.0000,       -23.0289
     51,         0.0133,         0.0311,         0.0044,         0.0086,         0.0000,         0.0047,         0.0171,         1.9398,         4.2392,         6.2186,         7.3035,         7.8254,         7.9194,         7.9741,         8.0332,         8.0944,         0.0000,       -28.3377
     52,         0.0122,         0.0305,         0.0048,         0.0076,         0.0000,         0.0047,         0.0152,         1.9378,         4.2369,         6.2184,         7.3062,         7.8293,         7.9231,         7.9778,         8.0368,         8.0978,         0.0000,       -33.3021
     53,         0.0140,         0.0284,         0.0048,         0.0067,         0.0027,         0.0047,         0.0142,         1.9367,         4.2352,         6.2179,         7.3085,         7.8330,         7.9268,         7.9813,         8.0402,         8.1011,         0.0000,       -36.9326
     54,         0.0134,         0.0297,         0.0057,         0.0076,         0.0012,         0.0047,         0.0158,         1.9365,         4.2361,         6.2173,         7.3105,         7.8365,         7.9302,         7.9847,         8.0434,         8.1042,         0.0000,       -39.2653
     55,         0.0361,         0.0277,         0.0046,         0.0054,         0.0260,         0.0046,         0.0113,         1.9381,         4.2353,         6.2166,         7.3125,         7.8399,         7.9337,         7.9881,         8.0467,         8.1073,         0.0000,       -41.0209
     56,         0.0079,         0.0238,         0.0031,         0.0032,         0.0000,         0.0046,         0.0073,         1.9569,         4.2406,         6.2158,         7.3149,         7.8436,         7.9374,         7.9917,         8.0503,         8.1108,         0.0000,       -42.8138
     57,         0.0075,         0.0222,         0.0026,         0.0025,         0.0004,         0.0047,         0.0060,         1.9640,         4.2401,         6.2148,         7.3178,         7.8476,         7.9414,         7.9957,         8.0542,         8.1145,         0.0000,       -44.1568
     58,         0.0206,         0.0250,         0.0035,         0.0034,         0.0126,         0.0047,         0.0077,         1.9603,         4.2378,         6.2136,         7.3200,         7.8512,         7.9451,         7.9994,         8.0577,         8.1179,         0.0000,       -45.3411
     59,         0.0261,         0.0247,         0.0040,         0.0039,         0.0175,         0.0047,         0.0093,         1.9621,         4.2356,         6.2123,         7.3218,         7.8545,         7.9486,         8.0029,         8.0611,         8.1211,         0.0000,       -46.6263
     60,         0.0106,         0.0265,         0.0057,         0.0056,         0.0003,         0.0047,         0.0124,         1.9602,         4.2336,         6.2108,         7.3231,         7.8576,         7.9518,         8.0060,         8.0642,         8.1241,         0.0000,       -47.9776
     61,         0.0084,         0.0237,         0.0033,         0.0029,         0.0008,         0.0046,         0.0068,         1.9581,         4.2314,         6.2092,         7.3249,         7.8609,         7.9552,         8.0095,         8.0676,         8.1273,         0.0000,       -49.0363
     62,         0.0143,         0.0276,         0.0049,         0.0045,         0.0051,         0.0047,         0.0095,         1.9555,         4.2303,         6.2073,         7.3263,         7.8639,         7.9584,         8.0127,         8.0707,         8.1303,         0.0000,       -49.8117
     63,         0.0201,         0.0280,         0.0053,         0.0047,         0.0107,         0.0047,         0.0100,         1.9607,         4.2353,         6.2056,         7.3273,         7.8667,         7.9613,         8.0156,         8.0735,         8.1330,         0.0000,       -50.4315
     64,         0.0204,         0.0252,         0.0044,         0.0038,         0.0120,         0.0047,         0.0087,         1.9612,         4.2432,         6.2039,         7.3285,         7.8695,         7.9644,         8.0187,         8.0765,         8.1359,         0.0000,       -51.2531
     65,         0.0093,         0.0276,         0.0054,         0.0047,         0.0000,         0.0047,         0.0100,         1.9726,         4.2505,         6.2026,         7.3295,         7.8722,         7.9672,         8.0215,         8.0793,         8.1386,         0.0000,       -52.0881
     66,         0.0236,         0.0259,         0.0047,         0.0038,         0.0150,         0.0047,         0.0085,         1.9720,         4.2524,         6.2013,         7.3304,         7.8749,         7.9700,         8.0243,         8.0820,         8.1412,         0.0000,       -52.6233
     67,         0.0169,         0.0241,         0.0035,         0.0027,         0.0095,         0.0047,         0.0064,         1.9686,         4.2598,         6.1999,         7.3316,         7.8776,         7.9728,         8.0272,         8.0849,         8.1440,         0.0000,       -53.5296
     68,         0.0133,         0.0273,         0.0053,         0.0042,         0.0045,         0.0047,         0.0091,         1.9686,         4.2663,         6.1985,         7.3321,         7.8799,         7.9753,         8.0297,         8.0874,         8.1464,         0.0000,       -54.4427
     69,         0.0271,         0.0272,         0.0056,         0.0044,         0.0181,         0.0047,         0.0097,         1.9683,         4.2711,         6.1971,         7.3325,         7.8820,         7.9777,         8.0321,         8.0897,         8.1487,         0.0000,       -55.3171
     70,         0.0095,         0.0269,         0.0055,         0.0041,         0.0007,         0.0047,         0.0092,         1.9648,         4.2780,         6.1955,         7.3330,         7.8842,         7.9800,         8.0345,         8.0920,         8.1510,         0.0000,       -56.4323
     71,         0.0112,         0.0270,         0.0054,         0.0040,         0.0025,         0.0047,         0.0089,         1.9617,         4.2840,         6.1940,         7.3332,         7.8862,         7.9822,         8.0367,         8.0942,         8.1532,         0.0000,       -56.3354
     72,         0.0196,         0.0268,         0.0052,         0.0039,         0.0110,         0.0047,         0.0086,         1.9596,         4.2921,         6.1926,         7.3339,         7.8885,         7.9846,         8.0391,         8.0966,         8.1556,         0.0000,       -56.1662
     73,         0.0157,         0.0264,         0.0052,         0.0038,         0.0072,         0.0047,         0.0085,         1.9671,         4.2982,         6.1914,         7.3345,         7.8907,         7.9870,         8.0416,         8.0990,         8.1580,         0.0000,       -56.9232
     74,         0.0212,         0.0268,         0.0053,         0.0038,         0.0127,         0.0047,         0.0083,         1.9658,         4.3002,         6.1904,         7.3346,         7.8925,         7.9890,         8.0436,         8.1011,         8.1600,         0.0000,       -57.8917
     75,         0.0083,         0.0264,         0.0052,         0.0036,         0.0000,         0.0047,         0.0081,         1.9626,         4.2992,         6.1895,         7.3350,         7.8944,         7.9911,         8.0457,         8.1032,         8.1621,         0.0000,       -58.8166
     76,         0.0131,         0.0269,         0.0052,         0.0038,         0.0047,         0.0047,         0.0084,         1.9597,         4.2946,         6.1884,         7.3351,         7.8962,         7.9930,         8.0477,         8.1052,         8.1641,         0.0000,       -57.2405
     77,         0.0176,         0.0269,         0.0055,         0.0042,         0.0087,         0.0047,         0.0095,         1.9572,         4.2902,         6.1872,         7.3356,         7.8981,         7.9952,         8.0499,         8.1074,         8.1663,         0.0000,       -56.4223
     78,         0.0153,         0.0266,         0.0059,         0.0044,         0.0062,         0.0047,         0.0099,         1.9543,         4.2859,         6.1856,         7.3364,         7.9003,         7.9975,         8.0523,         8.1098,         8.1687,         0.0000,       -57.3528
     79,         0.0085,         0.0270,         0.0052,         0.0038,         0.0000,         0.0047,         0.0084,         1.9518,         4.2814,         6.1837,         7.3367,         7.9021,         7.9995,         8.0544,         8.1119,         8.1708,         0.0000,       -56.8985
     80,         0.0143,         0.0275,         0.0053,         0.0041,         0.0055,         0.0046,         0.0090,         1.9497,         4.2778,         6.1817,         7.3372,         7.9040,         8.0017,         8.0566,         8.1141,         8.1730,         0.0000,       -54.7531
     81,         0.0087,         0.0272,         0.0053,         0.0041,         0.0000,         0.0046,         0.0089,         1.9477,         4.2779,         6.1795,         7.3379,         7.9060,         8.0039,         8.0588,         8.1163,         8.1753,         0.0000,       -55.2248
     82,         0.0247,         0.0268,         0.0059,         0.0045,         0.0155,         0.0047,         0.0105,         1.9467,         4.2748,         6.1771,         7.3386,         7.9081,         8.0061,         8.0611,         8.1187,         8.1776,         0.0000,       -56.8233
     83,         0.0257,         0.0239,         0.0057,         0.0042,         0.0168,         0.0047,         0.0104,         1.9533,         4.2758,         6.1746,         7.3395,         7.9102,         8.0084,         8.0635,         8.1211,         8.1801,         0.0000,       -58.5543
     84,         0.0159,         0.0237,         0.0043,         0.0028,         0.0084,         0.0046,         0.0068,         1.9507,         4.2733,         6.1720,         7.3401,         7.9121,         8.0107,         8.0659,         8.1235,         8.1824,         0.0000,       -60.0044
     85,         0.0165,         0.0244,         0.0045,         0.0029,         0.0090,         0.0046,         0.0069,         1.9483,         4.2769,         6.1692,         7.3404,         7.9139,         8.0127,         8.0680,         8.1256,         8.1846,         0.0000,       -61.5911
     86,         0.0151,         0.0232,         0.0039,         0.0024,         0.0080,         0.0046,         0.0059,         1.9526,         4.2781,         6.1663,         7.3408,         7.9157,         8.0148,         8.0702,         8.1278,         8.1868,         0.0000,       -62.8344
     87,         0.0136,         0.0228,         0.0044,         0.0027,         0.0063,         0.0046,         0.0070,         1.9521,         4.2873,         6.1632,         7.3409,         7.9173,         8.0167,         8.0723,         8.1299,         8.1889,         0.0000,       -64.1233
     88,         0.0215,         0.0231,         0.0050,         0.0029,         0.0139,         0.0047,         0.0074,         1.9646,         4.2984,         6.1601,         7.3407,         7.9187,         8.0185,         8.0742,         8.1318,         8.1908,         0.0000,       -65.6682
     89,         0.0108,         0.0239,         0.0045,         0.0025,         0.0036,         0.0047,         0.0061,         1.9683,         4.3064,         6.1567,         7.3404,         7.9200,         8.0201,         8.0759,         8.1336,         8.1925,         0.0000,       -67.3169
     90,         0.0091,         0.0242,         0.0048,         0.0026,         0.0018,         0.0047,         0.0063,         1.9783,         4.3098,         6.1532,         7.3399,         7.9212,         8.0215,         8.0774,         8.1351,         8.1940,         0.0000,       -68.5829
     91,         0.0075,         0.0248,         0.0048,         0.0028,         0.0000,         0.0047,         0.0066,         1.9759,         4.3061,         6.1496,         7.3393,         7.9222,         8.0228,         8.0788,         8.1366,         8.1955,         0.0000,       -66.1094
     92,         0.0143,         0.0259,         0.0051,         0.0033,         0.0064,         0.0047,         0.0075,         1.9741,         4.3003,         6.1459,         7.3391,         7.9235,         8.0244,         8.0805,         8.1383,         8.1973,         0.0000,       -61.7327
     93,         0.0083,         0.0265,         0.0051,         0.0036,         0.0000,         0.0047,         0.0081,         1.9811,         4.2948,         6.1422,         7.3391,         7.9249,         8.0261,         8.0823,         8.1402,         8.1992,         0.0000,       -58.4799
     94,         0.0091,         0.0279,         0.0053,         0.0044,         0.0000,         0.0047,         0.0096,         1.9785,         4.2898,         6.1385,         7.3396,         7.9267,         8.0282,         8.0845,         8.1424,         8.2015,         0.0000,       -52.3025
     95,         0.0093,         0.0279,         0.0053,         0.0046,         0.0000,         0.0047,         0.0099,         1.9752,         4.2850,         6.1346,         7.3405,         7.9288,         8.0306,         8.0870,         8.1450,         8.2040,         0.0000,       -51.4586
     96,         0.0120,         0.0278,         0.0053,         0.0045,         0.0028,         0.0047,         0.0096,         1.9726,         4.2825,         6.1302,         7.3412,         7.9309,         8.0330,         8.0895,         8.1475,         8.2066,         0.0000,       -52.4852
     97,         0.0216,         0.0275,         0.0053,         0.0043,         0.0127,         0.0047,         0.0093,         1.9725,         4.2942,         6.1256,         7.3418,         7.9328,         8.0352,         8.0918,         8.1500,         8.2090,         0.0000,       -53.9099
     98,         0.0165,         0.0273,         0.0058,         0.0045,         0.0073,         0.0047,         0.0101,         1.9720,         4.3058,         6.1208,         7.3420,         7.9345,         8.0373,         8.0940,         8.1522,         8.2113,         0.0000,       -55.7075
     99,         0.0124,         0.0310,         0.0039,         0.0076,         0.0000,         0.0047,         0.0155,         1.9805,         4.3172,         6.1170,         7.3422,         7.9363,         8.0393,         8.0961,         8.1544,         8.2135,         0.0000,       -30.9499
    100,         0.0212,         0.0354,         0.0000,         0.0164,         0.0000,         0.0048,         0.0312,         1.9793,         4.3258,         6.1133,         7.3441,         7.9391,         8.0424,         8.0993,         8.1576,         8.2168,         0.0000,        15.6246
    101,         0.0218,         0.0356,         0.0000,         0.0169,         0.0000,         0.0048,         0.0323,         1.9777,         4.3300,         6.1095,         7.3467,         7.9426,         8.0462,         8.1032,         8.1615,         8.2207,         0.0000,        31.3009
    102,         0.0218,         0.0359,         0.0000,         0.0170,         0.0000,         0.0048,         0.0324,         1.9763,         4.3273,         6.1051,         7.3494,         7.9461,         8.0500,         8.1070,         8.1655,         8.2248,         0.0000,        25.0594
    103,         0.0224,         0.0371,         0.0000,         0.0175,         0.0000,         0.0048,         0.0334,         1.9759,         4.3210,         6.1003,         7.3521,         7.9497,         8.0535,         8.1105,         8.1691,         8.2287,         0.0000,        21.5660
    104,         0.0225,         0.0372,         0.0000,         0.0177,         0.0000,         0.0048,         0.0337,         1.9764,         4.3151,         6.0949,         7.3549,         7.9534,         8.0572,         8.1141,         8.1728,         8.2328,         0.0000,        15.9517
    105,         0.0224,         0.0366,         0.0000,         0.0176,         0.0000,         0.0048,         0.0334,         1.9768,         4.3094,         6.0883,         7.3567,         7.9569,         8.0609,         8.1178,         8.1767,         8.2368,         0.0000,        10.3553
    106,         0.0221,         0.0361,         0.0000,         0.0173,         0.0000,         0.0048,         0.0329,         1.9765,         4.3035,         6.0793,         7.3573,         7.9599,         8.0645,         8.1217,         8.1806,         8.2407,         0.0000,        10.1834
    107,         0.0219,         0.0360,         0.0000,         0.0171,         0.0000,         0.0048,         0.0326,         1.9753,         4.2975,         6.0696,         7.3577,         7.9627,         8.0680,         8.1255,         8.1845,         8.2444,         0.0000,        15.0807
    108,         0.0220,         0.0360,         0.0000,         0.0172,         0.0000,         0.0048,         0.0327,         1.9743,         4.2916,         6.0603,         7.3582,         7.9656,         8.0714,         8.1291,         8.1882,         8.2482,         0.0000,        12.2497
    109,         0.0222,         0.0369,         0.0000,         0.0174,         0.0000,         0.0048,         0.0331,         1.9733,         4.2858,         6.0512,         7.3589,         7.9685,         8.0747,         8.1326,         8.1918,         8.2519,         0.0000,         8.8507
    110,         0.0232,         0.0390,         0.0000,         0.0184,         0.0000,         0.0048,         0.0349,         1.9744,         4.2806,         6.0430,         7.3601,         7.9716,         8.0779,         8.1358,         8.1952,         8.2556,         0.0000,         5.3808
    111,         0.0238,         0.0404,         0.0000,         0.0190,         0.0000,         0.0048,         0.0360,         1.9776,         4.2762,         6.0356,         7.3616,         7.9751,         8.0815,         8.1393,         8.1989,         8.2598,         0.0000,         2.7004
    112,         0.0251,         0.0431,         0.0000,         0.0203,         0.0000,         0.0048,         0.0384,         1.9836,         4.2729,         6.0294,         7.3630,         7.9790,         8.0853,         8.1431,         8.2028,         8.2643,         0.0000,         1.7746
    113,         0.0256,         0.0442,         0.0000,         0.0208,         0.0000,         0.0048,         0.0392,         1.9915,         4.2704,         6.0240,         7.3639,         7.9831,         8.0899,         8.1477,         8.2076,         8.2694,         0.0000,         9.3362
    114,         0.0433,         0.0475,         0.0000,         0.0219,         0.0163,         0.0051,         0.0414,         2.0018,         4.2687,         6.0196,         7.3647,         7.9876,         8.0951,         8.1531,         8.2131,         8.2750,         0.0000,         8.9740
    115,         0.0354,         0.0541,         0.0000,         0.0247,         0.0014,         0.0093,         0.0465,         1.9993,         4.2639,         6.0146,         7.3619,         7.9932,         8.1012,         8.1593,         8.2195,         8.2818,         0.0000,        11.5591
    116,         0.0409,         0.0584,         0.0000,         0.0270,         0.0000,         0.0139,         0.0502,         1.9496,         4.2504,         5.9976,         7.3504,         8.0001,         8.1090,         8.1672,         8.2275,         8.2903,         0.0000,        12.8808
    117,         0.0382,         0.0534,         0.0000,         0.0248,         0.0000,         0.0135,         0.0461,         1.8790,         4.2303,         5.9718,         7.3315,         8.0061,         8.1173,         8.1763,         8.2366,         8.2989,         0.0000,        10.7711
    118,         0.0543,         0.0527,         0.0000,         0.0231,         0.0211,         0.0101,         0.0432,         1.8338,         4.2132,         5.9517,         7.3150,         8.0094,         8.1238,         8.1844,         8.2448,         8.3060,         0.0000,        14.0176
    119,         0.0728,         0.0594,         0.0000,         0.0264,         0.0334,         0.0131,         0.0492,         1.8138,         4.1972,         5.9321,         7.3021,         8.0139,         8.1304,         8.1918,         8.2525,         8.3139,         0.0000,         8.8217
    120,         0.0477,         0.0648,         0.0000,         0.0304,         0.0004,         0.0170,         0.0564,         1.7663,         4.1750,         5.9011,         7.2834,         8.0200,         8.1382,         8.2002,         8.2614,         8.3232,         0.0000,        16.3918
    121,         0.0416,         0.0581,         0.0000,         0.0262,         0.0000,         0.0154,         0.0483,         1.6918,         4.1474,         5.8623,         7.2591,         8.0251,         8.1465,         8.2099,         8.2714,         8.3328,         0.0000,        23.8327
    122,         0.0431,         0.0541,         0.0000,         0.0244,         0.0065,         0.0121,         0.0459,         1.6417,         4.1254,         5.8312,         7.2384,         8.0271,         8.1526,         8.2181,         8.2800,         8.3403,         0.0000,        18.8147
