 sdoy, GPP_d, NEE_d, Reco_d, QC1, GL_yr, QC2, GW_yr, QC3, GR_yr, QC678, pheno, LAI,NPP_d,Rh_d, Ra_d
     31,         0.0037,         0.4597,         0.4634,       143.9930,       464.6033,        83.1398,     84266.3906,       173.4328,       286.1025,    156533.1562,       136.0000,       278.4796,         0.0000,         0.4634,         0.0000
     32,         0.0081,         0.4542,         0.4623,       143.6141,       464.6116,        83.0787,     84266.2031,       173.1960,       286.4437,    156532.9844,       136.0000,       278.5087,         0.0000,         0.4623,         0.0000
     33,         0.0149,         0.4447,         0.4596,       143.2363,       464.6201,        83.0177,     84266.0156,       172.9599,       286.7848,    156532.8125,       136.0000,       278.5378,         0.0000,         0.4596,         0.0000
     34,         0.0483,         0.4159,         0.4643,       142.8594,       464.6289,        82.9568,     84265.8281,       172.7244,       287.1199,    156532.6250,       136.0000,       278.5667,         0.0000,         0.4643,         0.0000
     35,         0.0814,         0.3851,         0.4666,       142.4835,       464.6381,        82.8960,     84265.6406,       172.4896,       287.4518,    156532.4531,       136.0000,       278.5951,         0.0000,         0.4665,         0.0000
     36,         0.1231,         0.3449,         0.4680,       142.1087,       464.6478,        82.8354,     84265.4531,       172.2552,       287.7810,    156532.2812,       136.0000,       278.6229,         0.0000,         0.4679,         0.0000
     37,         0.0604,         0.4060,         0.4663,       141.7348,       464.6578,        82.7748,     84265.2656,       172.0214,       288.1093,    156532.0938,       136.0000,       278.6507,         0.0000,         0.4663,         0.0000
     38,         0.0063,         0.4536,         0.4599,       141.3619,       464.6673,        82.7144,     84265.0781,       171.7883,       288.4398,    156531.9062,       136.0000,       278.6792,         0.0000,         0.4599,         0.0000
     39,         0.0210,         0.4364,         0.4573,       140.9899,       464.6766,        82.6541,     84264.8906,       171.5558,       288.7710,    156531.7500,       136.0000,       278.7077,         0.0000,         0.4573,         0.0000
     40,         0.0115,         0.4446,         0.4561,       140.6190,       464.6858,        82.5940,     84264.7031,       171.3241,       289.1012,    156531.5625,       136.0000,       278.7362,         0.0000,         0.4561,         0.0000
     41,         0.0175,         0.4342,         0.4516,       140.2490,       464.6953,        82.5340,     84264.5156,       171.0930,       289.4326,    156531.3750,       136.0000,       278.7651,         0.0000,         0.4516,         0.0000
     42,         0.0429,         0.4110,         0.4539,       139.8800,       464.7049,        82.4741,     84264.3281,       170.8625,       289.7603,    156531.2031,       136.0000,       278.7937,         0.0000,         0.4539,         0.0000
     43,         0.1019,         0.3550,         0.4569,       139.5120,       464.7148,        82.4143,     84264.1406,       170.6326,       290.0844,    156531.0312,       136.0000,       278.8215,         0.0000,         0.4568,         0.0001
     44,         0.3956,         0.0726,         0.4682,       139.1450,       464.7254,        82.3540,     84263.9531,       170.4009,       290.4025,    156530.8438,       136.0000,       278.8495,         0.0000,         0.4652,         0.0030
     45,         0.1711,         0.2964,         0.4675,       138.7788,       464.7368,        82.2923,     84263.7656,       170.1640,       290.7168,    156530.6719,       136.0000,       278.8782,         0.0000,         0.4671,         0.0004
     46,         0.3568,         0.1123,         0.4691,       138.4137,       464.7484,        82.2307,     84263.5781,       169.9274,       291.0288,    156530.5000,       136.0000,       278.9068,         0.0000,         0.4670,         0.0021
     47,         0.9724,        -0.4852,         0.4872,       138.0509,       464.7601,        82.1694,     84263.3906,       169.6922,       291.3394,    156530.3125,       136.0000,       278.9349,         0.0027,         0.4670,         0.0202
     48,         0.2642,         0.2192,         0.4834,       137.6876,       464.7720,        82.1079,     84263.2031,       169.4564,       291.6475,    156530.1562,       136.0000,       278.9628,         0.0000,         0.4681,         0.0153
     49,         0.0351,         0.4327,         0.4678,       137.3254,       464.7842,        82.0464,     84263.0156,       169.2208,       291.9575,    156529.9688,       136.0000,       278.9911,         0.0000,         0.4673,         0.0005
     50,         0.0137,         0.4540,         0.4677,       136.9641,       464.7967,        81.9849,     84262.8281,       168.9856,       292.2686,    156529.7969,       136.0000,       279.0197,         0.0000,         0.4677,         0.0000
     51,         0.0452,         0.4253,         0.4705,       136.6037,       464.8094,        81.9236,     84262.6406,       168.7507,       292.5763,    156529.6250,       136.0000,       279.0482,         0.0000,         0.4705,         0.0000
     52,         0.0900,         0.3820,         0.4720,       136.2443,       464.8221,        81.8623,     84262.4531,       168.5161,       292.8817,    156529.4375,       136.0000,       279.0765,         0.0000,         0.4719,         0.0000
     53,         0.0853,         0.3870,         0.4723,       135.8858,       464.8348,        81.8009,     84262.2656,       168.2819,       293.1872,    156529.2812,       136.0000,       279.1049,         0.0000,         0.4722,         0.0000
     54,         0.0282,         0.4467,         0.4748,       135.5283,       464.8478,        81.7397,     84262.0781,       168.0479,       293.4891,    156529.0938,       136.0000,       279.1333,         0.0000,         0.4748,         0.0000
     55,         0.0241,         0.4499,         0.4740,       135.1717,       464.8610,        81.6785,     84261.8906,       167.8143,       293.7906,    156528.9219,       136.0000,       279.1617,         0.0000,         0.4740,         0.0000
     56,         0.0061,         0.4637,         0.4698,       134.8161,       464.8739,        81.6174,     84261.7031,       167.5810,       294.0945,    156528.7500,       136.0000,       279.1903,         0.0000,         0.4698,         0.0000
     57,         0.0096,         0.4558,         0.4655,       134.4614,       464.8868,        81.5562,     84261.5156,       167.3481,       294.4005,    156528.5781,       136.0000,       279.2193,         0.0000,         0.4655,         0.0000
     58,         0.0614,         0.4089,         0.4704,       134.1076,       464.9001,        81.4951,     84261.3281,       167.1154,       294.7011,    156528.4062,       136.0000,       279.2480,         0.0000,         0.4704,         0.0000
     59,         0.1392,         0.3333,         0.4725,       133.7548,       464.9136,        81.4341,     84261.1406,       166.8831,       294.9986,    156528.2188,       136.0000,       279.2767,         0.0000,         0.4724,         0.0001
     60,         0.0680,         0.4061,         0.4741,       133.4029,       464.9276,        81.3732,     84260.9531,       166.6511,       295.2936,    156528.0625,       136.0000,       279.3051,         0.0000,         0.4741,         0.0000
     61,         0.0113,         0.4571,         0.4684,       133.0519,       464.9413,        81.3122,     84260.7656,       166.4194,       295.5905,    156527.8750,       136.0000,       279.3339,         0.0000,         0.4684,         0.0000
     62,         0.0578,         0.4143,         0.4721,       132.7018,       464.9554,        81.2513,     84260.5781,       166.1881,       295.8826,    156527.7031,       136.0000,       279.3625,         0.0000,         0.4721,         0.0000
     63,         0.0782,         0.3957,         0.4739,       132.3527,       464.9698,        81.1905,     84260.3906,       165.9571,       296.1719,    156527.5312,       136.0000,       279.3910,         0.0000,         0.4739,         0.0000
     64,         0.0840,         0.3892,         0.4732,       132.0045,       464.9842,        81.1298,     84260.2031,       165.7267,       296.4611,    156527.3594,       136.0000,       279.4189,         0.0000,         0.4732,         0.0000
     65,         0.0681,         0.4040,         0.4722,       131.6572,       464.9990,        81.0693,     84260.0156,       165.4973,       296.7480,    156527.1875,       136.0000,       279.4467,         0.0000,         0.4721,         0.0000
     66,         0.0949,         0.3781,         0.4730,       131.3108,       465.0137,        81.0089,     84259.8281,       165.2685,       297.0333,    156527.0156,       136.0000,       279.4744,         0.0000,         0.4729,         0.0000
     67,         0.1821,         0.2878,         0.4699,       130.9653,       465.0284,        80.9488,     84259.6406,       165.0406,       297.3187,    156526.8438,       136.0000,       279.5025,         0.0000,         0.4696,         0.0002
     68,         0.2663,         0.2071,         0.4734,       130.6207,       465.0436,        80.8888,     84259.4531,       164.8137,       297.5994,    156526.6719,       136.0000,       279.5301,         0.0000,         0.4726,         0.0008
     69,         0.3189,         0.1546,         0.4735,       130.2771,       465.0588,        80.8290,     84259.2656,       164.5877,       297.8785,    156526.5000,       136.0000,       279.5571,         0.0000,         0.4724,         0.0011
     70,         0.3512,         0.1218,         0.4730,       129.9343,       465.0742,        80.7695,     84259.0781,       164.3627,       298.1561,    156526.3125,       136.0000,       279.5841,         0.0000,         0.4713,         0.0018
     71,         0.0590,         0.4130,         0.4720,       129.5924,       465.0899,        80.7099,     84258.8906,       164.1377,       298.4319,    156526.1562,       136.0000,       279.6112,         0.0000,         0.4720,         0.0000
     72,         0.1299,         0.3401,         0.4700,       129.2515,       465.1052,        80.6504,     84258.7031,       163.9131,       298.7075,    156525.9688,       136.0000,       279.6383,         0.0000,         0.4699,         0.0001
     73,         0.5680,        -0.0916,         0.4764,       128.9114,       465.1209,        80.5912,     84258.5156,       163.6893,       298.9807,    156525.8125,       136.0000,       279.6654,         0.0000,         0.4714,         0.0050
     74,         0.6362,        -0.1573,         0.4789,       128.5722,       465.1371,        80.5321,     84258.3281,       163.4666,       299.2514,    156525.6406,       136.0000,       279.6922,         0.0000,         0.4715,         0.0074
     75,         0.5619,        -0.0858,         0.4761,       128.2339,       465.1531,        80.4732,     84258.1406,       163.2448,       299.5219,    156525.4688,       136.0000,       279.7187,         0.0000,         0.4686,         0.0075
     76,         0.6819,        -0.1987,         0.4832,       127.8966,       465.1694,        80.4141,     84257.9531,       163.0222,       299.7890,    156525.2969,       136.0000,       279.7454,         0.0000,         0.4732,         0.0101
     77,         0.1983,         0.2775,         0.4757,       127.5601,       465.1861,        80.3549,     84257.7656,       162.7991,       300.0561,    156525.1250,       136.0000,       279.7725,         0.0000,         0.4727,         0.0031
     78,         0.3797,         0.0923,         0.4720,       127.2245,       465.2025,        80.2958,     84257.5781,       162.5769,       300.3234,    156524.9531,       136.0000,       279.7996,         0.0000,         0.4698,         0.0022
     79,         0.1321,         0.3415,         0.4736,       126.8897,       465.2197,        80.2367,     84257.3906,       162.3549,       300.5865,    156524.7812,       136.0000,       279.8264,         0.0000,         0.4734,         0.0002
     80,         0.3604,         0.1180,         0.4785,       126.5559,       465.2368,        80.1773,     84257.2031,       162.1317,       300.8477,    156524.6094,       136.0000,       279.8535,         0.0000,         0.4767,         0.0018
     81,         0.1456,         0.3284,         0.4740,       126.2229,       465.2541,        80.1180,     84257.0156,       161.9091,       301.1088,    156524.4375,       136.0000,       279.8806,         0.0000,         0.4739,         0.0001
     82,         0.1414,         0.3308,         0.4722,       125.8908,       465.2712,        80.0590,     84256.8281,       161.6877,       301.3693,    156524.2812,       136.0000,       279.9073,         0.0000,         0.4722,         0.0000
     83,         0.2132,         0.2565,         0.4697,       125.5596,       465.2882,        80.0004,     84256.6406,       161.4677,       301.6307,    156524.0938,       136.0000,       279.9341,         0.0000,         0.4695,         0.0002
     84,         0.2366,         0.2302,         0.4668,       125.2292,       465.3052,        79.9420,     84256.4531,       161.2491,       301.8908,    156523.9375,       136.0000,       279.9609,         0.0000,         0.4665,         0.0003
     85,         0.2018,         0.2625,         0.4643,       124.8998,       465.3223,        79.8841,     84256.2656,       161.0320,       302.1496,    156523.7500,       136.0000,       279.9870,         0.0000,         0.4641,         0.0002
     86,         0.2474,         0.2143,         0.4617,       124.5711,       465.3391,        79.8264,     84256.0781,       160.8161,       302.4081,    156523.5938,       136.0000,       280.0132,         0.0000,         0.4612,         0.0005
     87,         0.3815,         0.0802,         0.4617,       124.2434,       465.3558,        79.7690,     84255.8906,       160.6015,       302.6656,    156523.4219,       136.0000,       280.0393,         0.0000,         0.4602,         0.0016
     88,         0.5171,        -0.0537,         0.4633,       123.9165,       465.3727,        79.7120,     84255.7031,       160.3885,       302.9212,    156523.2500,       136.0000,       280.0650,         0.0000,         0.4596,         0.0038
     89,         0.5791,        -0.1175,         0.4617,       123.5905,       465.3898,        79.6554,     84255.5156,       160.1770,       303.1753,    156523.0781,       136.0000,       280.0908,         0.0000,         0.4564,         0.0053
     90,         0.3907,         0.0675,         0.4583,       123.2653,       465.4069,        79.5991,     84255.3281,       159.9670,       303.4274,    156522.9062,       136.0000,       280.1159,         0.0000,         0.4549,         0.0033
     91,         0.2072,         0.2527,         0.4599,       122.9410,       465.4243,        79.5425,     84255.1406,       159.7556,       303.6766,    156522.7344,       136.0000,       280.1411,         0.0000,         0.4594,         0.0005
     92,         0.8586,        -0.3793,         0.4793,       122.6175,       465.4424,        79.4849,     84254.9531,       159.5408,       303.9224,    156522.5625,       136.0000,       280.1669,         0.0000,         0.4686,         0.0107
     93,         0.0707,         0.4075,         0.4781,       122.2949,       465.4611,        79.4267,     84254.7656,       159.3240,       304.1667,    156522.4062,       136.0000,       280.1931,         0.0000,         0.4715,         0.0066
     94,         0.4061,         0.0766,         0.4827,       121.9732,       465.4802,        79.3676,     84254.5781,       159.1036,       304.4075,    156522.2188,       136.0000,       280.2196,         0.0000,         0.4804,         0.0023
     95,         0.5297,        -0.0463,         0.4834,       121.6523,       465.4994,        79.3082,     84254.3906,       158.8826,       304.6488,    156522.0625,       136.0000,       280.2464,         0.0000,         0.4793,         0.0041
     96,         0.8277,        -0.3361,         0.4916,       121.3322,       465.5188,        79.2490,     84254.2031,       158.6622,       304.8878,    156521.8906,       136.0000,       280.2732,         0.0000,         0.4801,         0.0115
     97,         0.8419,        -0.3397,         0.5022,       121.0130,       465.5383,        79.1900,     84254.0156,       158.4430,       305.1262,    156521.7188,       136.0000,       280.2997,         0.0000,         0.4778,         0.0244
     98,         1.7278,        -1.1671,         0.5608,       120.7059,       465.5578,        79.1337,     84253.8281,       158.2344,       305.3615,    156521.5625,       136.0000,       280.3259,         0.0227,         0.4794,         0.0814
     99,         1.4744,        -0.8621,         0.6122,       120.3984,       465.5778,        79.0766,     84253.6406,       158.0229,       305.5941,    156521.3906,       136.0000,       280.3522,         0.0202,         0.4792,         0.1331
    100,         0.2151,         0.3541,         0.5692,       120.0816,       465.5978,        79.0174,     84253.4531,       157.8034,       305.8256,    156521.2188,       136.0000,       280.3786,         0.0000,         0.4718,         0.0974
    101,         1.4927,        -0.8979,         0.5948,       119.7765,       465.6181,        78.9605,     84253.2656,       157.5929,       306.0536,    156521.0625,       136.0000,       280.4049,         0.0217,         0.4743,         0.1205
    102,         2.1909,        -1.5181,         0.6728,       119.5100,       465.6391,        78.9112,     84253.0781,       157.4131,       306.2781,    156520.8906,       136.0000,       280.4311,         0.0974,         0.4771,         0.1957
    103,         0.6371,        -0.0237,         0.6134,       119.1956,       465.6619,        78.8522,     84252.8906,       157.1946,       306.4908,    156520.7188,       136.0000,       280.4560,         0.0000,         0.4904,         0.1230
    104,         0.4900,         0.0814,         0.5714,       118.8820,       465.6843,        78.7932,     84252.7031,       156.9765,       306.7017,    156520.5625,       136.0000,       280.4807,         0.0000,         0.4916,         0.0798
    105,         0.3442,         0.2068,         0.5510,       118.5692,       465.7055,        78.7344,     84252.5156,       156.7588,       306.9156,    156520.3906,       136.0000,       280.5058,         0.0000,         0.4863,         0.0647
    106,         0.1789,         0.3382,         0.5170,       118.2573,       465.7263,        78.6756,     84252.3281,       156.5412,       307.1333,    156520.2188,       136.0000,       280.5313,         0.0000,         0.4804,         0.0366
    107,         0.3245,         0.1761,         0.5005,       117.9461,       465.7472,        78.6168,     84252.1406,       156.3239,       307.3504,    156520.0625,       136.0000,       280.5567,         0.0000,         0.4793,         0.0213
    108,         0.2362,         0.2533,         0.4895,       117.6358,       465.7685,        78.5580,     84251.9531,       156.1069,       307.5653,    156519.8906,       136.0000,       280.5822,         0.0000,         0.4798,         0.0097
    109,         0.5527,        -0.0511,         0.5016,       117.3263,       465.7913,        78.4993,     84251.7656,       155.8902,       307.7719,    156519.7188,       136.0000,       280.6070,         0.0000,         0.4891,         0.0125
    110,         0.5042,         0.0379,         0.5421,       117.0176,       465.8166,        78.4405,     84251.5781,       155.6738,       307.9596,    156519.5625,       136.0000,       280.6305,         0.0000,         0.5117,         0.0304
    111,         0.7185,        -0.1279,         0.5906,       116.7097,       465.8434,        78.3819,     84251.3516,       155.4576,       308.1357,    156519.4062,       136.0000,       280.6532,         0.0000,         0.5262,         0.0644
    112,         0.4685,         0.1747,         0.6432,       116.4027,       465.8724,        78.3233,     84251.0938,       155.2417,       308.2893,    156519.2500,       136.0000,       280.6743,         0.0000,         0.5551,         0.0881
    113,         0.5857,         0.0818,         0.6675,       116.0964,       465.9021,        78.2647,     84250.8047,       155.0260,       308.4342,    156519.0938,       136.0000,       280.6948,         0.0000,         0.5662,         0.1013
    114,         1.6652,        -0.8659,         0.7992,       115.8285,       465.9352,        78.2136,     84250.4688,       154.8409,       308.5527,    156518.9375,       136.0000,       280.7134,         0.0752,         0.5998,         0.1995
    115,         2.2989,        -1.2866,         1.0123,       115.6323,       465.9746,        78.1769,     84250.0938,       154.7128,       308.6205,    156518.7812,       136.0000,       280.7283,         0.2172,         0.6697,         0.3426
    116,         0.9709,         0.0786,         1.0495,       115.3295,       466.0154,        78.1187,     84249.7188,       154.4992,       308.6580,    156518.6406,       136.0000,       280.7408,         0.0029,         0.7173,         0.3322
    117,         0.1332,         0.7755,         0.9087,       115.0261,       466.0479,        78.0603,     84249.3438,       154.2848,       308.7367,    156518.4844,       136.0000,       280.7567,         0.0000,         0.6670,         0.2417
    118,         1.2690,        -0.2942,         0.9748,       114.7599,       466.0826,        78.0092,     84248.9688,       154.0999,       308.8166,    156518.3438,       136.0000,       280.7728,         0.0730,         0.6551,         0.3197
    119,         2.3141,        -1.1143,         1.1998,       114.6430,       466.1245,        77.9880,     84248.5391,       154.0343,       308.8449,    156518.1250,       136.0000,       280.7849,         0.3704,         0.7236,         0.4762
    120,         0.4318,         0.7459,         1.1777,       114.3414,       466.1692,        77.9298,     84248.1406,       153.8207,       308.8358,    156517.9688,       136.0000,       280.7944,         0.0000,         0.7802,         0.3976
    121,         0.1604,         0.8211,         0.9815,       114.0406,       466.2044,        77.8715,     84247.7656,       153.6072,       308.8784,    156517.8125,       136.0000,       280.8079,         0.0000,         0.7138,         0.2676
    122,         0.6740,         0.2855,         0.9595,       113.7405,       466.2374,        77.8133,     84247.3906,       153.3940,       308.9491,    156517.6562,       136.0000,       280.8234,         0.0000,         0.6694,         0.2901
    123,         1.6323,        -0.5205,         1.1118,       113.5142,       466.2758,        77.7698,     84246.9688,       153.2395,       308.9847,    156517.4688,       136.0000,       280.8359,         0.1460,         0.7122,         0.3995
    124,         1.8540,        -0.5482,         1.3057,       113.3709,       466.3201,        77.7428,     84246.5234,       153.1514,       308.9728,    156517.2500,       136.0000,       280.8447,         0.3111,         0.7768,         0.5290
    125,         0.6779,         0.6008,         1.2788,       113.0727,       466.3666,        77.6848,     84245.9609,       152.9390,       308.9281,    156516.9219,       136.0000,       280.8510,         0.0000,         0.8260,         0.4528
    126,         2.3052,        -0.8543,         1.4510,       113.0034,       466.4108,        77.6724,     84245.5078,       152.9095,       308.8997,    156516.7031,       136.0000,       280.8585,         0.4568,         0.8016,         0.6493
    127,         2.1313,        -0.4350,         1.6963,       112.9640,       466.4675,        77.6660,     84244.9375,       152.9038,       308.7789,    156516.3750,       136.0000,       280.8591,         0.5161,         0.9244,         0.7719
    128,         2.0387,        -0.2470,         1.7917,       112.9501,       466.5279,        77.6647,     84244.3203,       152.9184,       308.6164,    156516.0000,       136.0000,       280.8565,         0.5672,         0.9843,         0.8074
    129,         1.1286,         0.5046,         1.6332,       114.1842,       466.5915,        77.6163,     84243.5703,       152.7448,       308.4145,    156515.5000,       129.0000,       280.8508,         1.5814,         1.0433,         0.5899
    130,         2.0553,        -0.0653,         1.9900,       115.7270,       466.6570,        77.6303,     84242.8203,       152.8210,       308.1939,    156515.0000,       129.0000,       280.8433,         2.2057,         1.0757,         0.9143
    131,         3.4021,        -1.0996,         2.3025,       117.4280,       466.7339,        77.6768,     84242.0703,       153.0270,       307.8974,    156514.5938,       129.0000,       280.8297,         2.5307,         1.1986,         1.1039
    132,         1.2108,         0.7031,         1.9140,       118.6190,       466.8136,        77.6221,     84241.3359,       152.8282,       307.5525,    156514.2656,       129.0000,       280.8120,         1.5186,         1.2889,         0.6251
    133,         0.5886,         1.2582,         1.8468,       119.7900,       466.8794,        77.5641,     84240.6094,       152.6161,       307.2723,    156513.8125,       129.0000,       280.7990,         1.4850,         1.2207,         0.6261
    134,         1.4766,         0.4734,         1.9500,       121.1179,       466.9384,        77.5381,     84239.8594,       152.5324,       307.0384,    156513.3125,       129.0000,       280.7893,         1.8053,         1.1646,         0.7854
    135,         2.1597,        -0.0779,         2.0819,       122.5773,       466.9985,        77.5393,     84239.1484,       152.5571,       306.8111,    156512.8906,       129.0000,       280.7797,         2.0755,         1.1613,         0.9206
    136,         2.9852,        -0.7092,         2.2760,       124.2003,       467.0611,        77.5744,     84238.4141,       152.7172,       306.5681,    156512.4688,       129.0000,       280.7684,         2.4107,         1.1875,         1.0885
    137,         3.1012,        -0.6901,         2.4111,       125.8630,       467.1279,        77.6194,     84237.6641,       152.9165,       306.2952,    156512.0312,       129.0000,       280.7540,         2.4988,         1.2303,         1.1808
    138,         3.1757,        -0.7122,         2.4635,       127.5710,       467.1928,        77.6755,     84236.9297,       153.1599,       306.0276,    156511.6562,       129.0000,       280.7389,         2.5982,         1.2273,         1.2361
    139,         3.8252,        -1.0754,         2.7498,       129.3651,       467.2741,        77.7508,     84236.1875,       153.4794,       305.6604,    156511.3125,       129.0000,       280.7150,         2.7796,         1.3600,         1.3898
    140,         3.4769,        -0.4945,         2.9824,       131.3207,       467.3552,        77.8602,     84235.4609,       153.9348,       305.2709,    156511.0312,       129.0000,       280.6888,         3.1122,         1.3996,         1.5828
    141,         1.8596,         0.8852,         2.7448,       132.9790,       467.4380,        77.9097,     84234.6562,       154.1506,       304.8418,    156510.6875,       129.0000,       280.6597,         2.5279,         1.4765,         1.2683
    142,         2.8472,        -0.0077,         2.8395,       134.6492,       467.5233,        77.9595,     84233.7969,       154.3686,       304.3768,    156510.2812,       129.0000,       280.6289,         2.5601,         1.5483,         1.2912
    143,         2.0557,         0.7257,         2.7814,       136.1873,       467.6117,        77.9832,     84232.8594,       154.4819,       303.8702,    156509.8125,       129.0000,       280.5951,         2.3044,         1.6161,         1.1653
    144,         1.3922,         0.9433,         2.3355,       137.3486,       467.6843,        77.9323,     84231.9453,       154.2967,       303.4469,    156509.3438,       129.0000,       280.5673,         1.5581,         1.5203,         0.8151
    145,         2.6528,        -0.0507,         2.6021,       138.8504,       467.7497,        77.9502,     84231.1250,       154.3873,       303.0826,    156508.9688,       129.0000,       280.5435,         2.2460,         1.4457,         1.1564
