 day,simuCH4_d,pro_sum_d,oxi_sum_d,fdifu1_d,ebu_sum_sat_d,pla_sum_d,CH4V1,CH4V2,CH4V3,CH4V4,CH4V5,    CH4V6,CH4V7,CH4V8,CH4V9,CH4V10,ebu_sum_unsat_d,zwt
     16,         0.0132,         0.0270,         0.0048,         0.0041,         0.0047,         0.0044,         0.0088,         1.8177,         3.9755,         5.9531,         7.1157,         7.6600,         7.7797,         7.8488,         7.9190,         7.9887,         0.0000,       -51.0801
     17,         0.0089,         0.0279,         0.0051,         0.0044,         0.0002,         0.0044,         0.0093,         1.8179,         3.9761,         5.9575,         7.1218,         7.6651,         7.7835,         7.8518,         7.9215,         7.9909,         0.0000,       -51.2753
     18,         0.0171,         0.0273,         0.0050,         0.0043,         0.0084,         0.0044,         0.0092,         1.8183,         3.9777,         5.9615,         7.1276,         7.6703,         7.7873,         7.8549,         7.9240,         7.9931,         0.0000,       -51.5043
     19,         0.0152,         0.0275,         0.0050,         0.0042,         0.0066,         0.0044,         0.0090,         1.8187,         3.9825,         5.9653,         7.1336,         7.6756,         7.7913,         7.8582,         7.9268,         7.9956,         0.0000,       -51.7416
     20,         0.0084,         0.0264,         0.0048,         0.0041,         0.0000,         0.0044,         0.0087,         1.8184,         3.9831,         5.9689,         7.1393,         7.6808,         7.7953,         7.8615,         7.9296,         7.9980,         0.0000,       -51.9729
     21,         0.0068,         0.0233,         0.0031,         0.0025,         0.0000,         0.0044,         0.0058,         1.8171,         3.9832,         5.9720,         7.1458,         7.6864,         7.7998,         7.8653,         7.9330,         8.0011,         0.0000,       -52.1720
     22,         0.0144,         0.0238,         0.0036,         0.0029,         0.0071,         0.0044,         0.0066,         1.8168,         3.9848,         5.9749,         7.1515,         7.6918,         7.8041,         7.8690,         7.9362,         8.0039,         0.0000,       -52.3551
     23,         0.0069,         0.0237,         0.0032,         0.0025,         0.0000,         0.0044,         0.0060,         1.8181,         3.9941,         5.9778,         7.1572,         7.6971,         7.8084,         7.8727,         7.9395,         8.0069,         0.0000,       -52.5847
     24,         0.0097,         0.0273,         0.0051,         0.0042,         0.0012,         0.0044,         0.0089,         1.8189,         3.9975,         5.9806,         7.1617,         7.7018,         7.8121,         7.8759,         7.9422,         8.0093,         0.0000,       -52.7940
     25,         0.0133,         0.0273,         0.0054,         0.0045,         0.0044,         0.0044,         0.0099,         1.8237,         3.9989,         5.9831,         7.1658,         7.7063,         7.8157,         7.8789,         7.9447,         8.0116,         0.0000,       -52.9125
     26,         0.0170,         0.0274,         0.0053,         0.0043,         0.0083,         0.0044,         0.0093,         1.8247,         4.0087,         5.9857,         7.1697,         7.7107,         7.8192,         7.8818,         7.9473,         8.0138,         0.0000,       -53.0442
     27,         0.0124,         0.0274,         0.0051,         0.0041,         0.0038,         0.0044,         0.0089,         1.8313,         4.0166,         5.9881,         7.1735,         7.7150,         7.8226,         7.8847,         7.9497,         8.0160,         0.0000,       -53.1856
     28,         0.0096,         0.0274,         0.0053,         0.0043,         0.0009,         0.0044,         0.0093,         1.8487,         4.0175,         5.9903,         7.1773,         7.7192,         7.8260,         7.8876,         7.9523,         8.0183,         0.0000,       -53.3353
     29,         0.0139,         0.0273,         0.0051,         0.0041,         0.0053,         0.0044,         0.0089,         1.8543,         4.0203,         5.9922,         7.1810,         7.7235,         7.8294,         7.8906,         7.9549,         8.0206,         0.0000,       -53.4423
     30,         0.0133,         0.0269,         0.0051,         0.0041,         0.0048,         0.0044,         0.0088,         1.8553,         4.0295,         5.9940,         7.1849,         7.7279,         7.8331,         7.8938,         7.9577,         8.0232,         0.0000,       -53.5761
     31,         0.0085,         0.0267,         0.0051,         0.0040,         0.0000,         0.0045,         0.0088,         1.8627,         4.0383,         5.9957,         7.1890,         7.7324,         7.8369,         7.8971,         7.9607,         8.0259,         0.0000,       -53.8461
     32,         0.0180,         0.0246,         0.0040,         0.0031,         0.0105,         0.0045,         0.0070,         1.8644,         4.0415,         5.9973,         7.1931,         7.7370,         7.8408,         7.9006,         7.9638,         8.0289,         0.0000,       -54.1735
     33,         0.0147,         0.0234,         0.0035,         0.0026,         0.0076,         0.0045,         0.0062,         1.8868,         4.0588,         5.9988,         7.1972,         7.7416,         7.8448,         7.9042,         7.9672,         8.0319,         0.0000,       -54.5818
     34,         0.0089,         0.0267,         0.0051,         0.0039,         0.0004,         0.0045,         0.0086,         1.9042,         4.0773,         6.0002,         7.2005,         7.7457,         7.8484,         7.9075,         7.9701,         8.0346,         0.0000,       -55.1957
     35,         0.0130,         0.0268,         0.0055,         0.0043,         0.0042,         0.0045,         0.0096,         1.9063,         4.0920,         6.0017,         7.2033,         7.7495,         7.8518,         7.9105,         7.9728,         8.0370,         0.0000,       -55.4847
     36,         0.0128,         0.0268,         0.0053,         0.0041,         0.0042,         0.0045,         0.0089,         1.9064,         4.1021,         6.0030,         7.2057,         7.7532,         7.8549,         7.9133,         7.9754,         8.0393,         0.0000,       -55.6351
     37,         0.0110,         0.0267,         0.0051,         0.0038,         0.0026,         0.0045,         0.0084,         1.9078,         4.1078,         6.0042,         7.2083,         7.7568,         7.8581,         7.9162,         7.9780,         8.0417,         0.0000,       -55.9646
     38,         0.0093,         0.0259,         0.0051,         0.0039,         0.0010,         0.0045,         0.0086,         1.9065,         4.1108,         6.0051,         7.2114,         7.7608,         7.8616,         7.9194,         7.9809,         8.0444,         0.0000,       -56.4092
     39,         0.0299,         0.0226,         0.0036,         0.0025,         0.0228,         0.0045,         0.0063,         1.9032,         4.1089,         6.0056,         7.2150,         7.7650,         7.8655,         7.9229,         7.9842,         8.0475,         0.0000,       -56.8478
     40,         0.0072,         0.0220,         0.0032,         0.0022,         0.0005,         0.0045,         0.0055,         1.8986,         4.1063,         6.0059,         7.2181,         7.7691,         7.8692,         7.9264,         7.9874,         8.0505,         0.0000,       -57.3900
     41,         0.0138,         0.0215,         0.0029,         0.0019,         0.0073,         0.0045,         0.0050,         1.8960,         4.1035,         6.0058,         7.2215,         7.7733,         7.8732,         7.9302,         7.9910,         8.0538,         0.0000,       -57.7964
     42,         0.0075,         0.0228,         0.0033,         0.0022,         0.0007,         0.0045,         0.0055,         1.9057,         4.1009,         6.0054,         7.2244,         7.7773,         7.8770,         7.9337,         7.9943,         8.0568,         0.0000,       -58.0824
     43,         0.0119,         0.0239,         0.0041,         0.0028,         0.0046,         0.0045,         0.0066,         1.9111,         4.0994,         6.0049,         7.2267,         7.7808,         7.8803,         7.9369,         7.9972,         8.0595,         0.0000,       -58.3485
     44,         0.0151,         0.0276,         0.0046,         0.0049,         0.0057,         0.0045,         0.0106,         1.9081,         4.1003,         6.0043,         7.2285,         7.7841,         7.8834,         7.9398,         7.9999,         8.0619,         0.0000,       -48.3423
     45,         0.0201,         0.0347,         0.0000,         0.0154,         0.0000,         0.0046,         0.0295,         1.9114,         4.1058,         6.0043,         7.2314,         7.7881,         7.8872,         7.9434,         8.0033,         8.0652,         0.0000,         1.1137
     46,         0.0210,         0.0348,         0.0000,         0.0163,         0.0000,         0.0047,         0.0311,         1.9090,         4.1060,         6.0042,         7.2352,         7.7928,         7.8916,         7.9476,         8.0073,         8.0690,         0.0000,         2.6778
     47,         0.0210,         0.0348,         0.0000,         0.0163,         0.0000,         0.0046,         0.0312,         1.9066,         4.1043,         6.0038,         7.2389,         7.7973,         7.8960,         7.9517,         8.0113,         8.0728,         0.0000,         3.8164
     48,         0.0211,         0.0349,         0.0000,         0.0164,         0.0000,         0.0046,         0.0313,         1.9046,         4.1027,         6.0030,         7.2422,         7.8017,         7.9001,         7.9557,         8.0151,         8.0765,         0.0000,         1.5897
     49,         0.0197,         0.0335,         0.0012,         0.0150,         0.0000,         0.0046,         0.0287,         1.9023,         4.1009,         6.0018,         7.2457,         7.8062,         7.9045,         7.9599,         8.0191,         8.0804,         0.0000,        -5.5755
     50,         0.0132,         0.0287,         0.0029,         0.0086,         0.0000,         0.0046,         0.0171,         1.8992,         4.0989,         5.9999,         7.2492,         7.8107,         7.9088,         7.9641,         8.0232,         8.0844,         0.0000,       -19.1029
     51,         0.0136,         0.0308,         0.0041,         0.0091,         0.0000,         0.0046,         0.0179,         1.8963,         4.0970,         5.9977,         7.2521,         7.8148,         7.9128,         7.9679,         8.0269,         8.0879,         0.0000,       -25.4915
     52,         0.0124,         0.0302,         0.0046,         0.0079,         0.0000,         0.0046,         0.0157,         1.8937,         4.0950,         5.9950,         7.2545,         7.8187,         7.9166,         7.9715,         8.0304,         8.0913,         0.0000,       -31.0096
     53,         0.0142,         0.0281,         0.0043,         0.0061,         0.0036,         0.0045,         0.0126,         1.8912,         4.0931,         5.9918,         7.2565,         7.8224,         7.9202,         7.9750,         8.0338,         8.0946,         0.0000,       -34.9581
     54,         0.0118,         0.0294,         0.0050,         0.0067,         0.0006,         0.0045,         0.0136,         1.8889,         4.0912,         5.9882,         7.2582,         7.8258,         7.9237,         7.9784,         8.0370,         8.0977,         0.0000,       -37.5587
     55,         0.0268,         0.0273,         0.0045,         0.0055,         0.0168,         0.0045,         0.0115,         1.8867,         4.0912,         5.9845,         7.2597,         7.8293,         7.9271,         7.9817,         8.0403,         8.1008,         0.0000,       -39.5302
     56,         0.0077,         0.0234,         0.0030,         0.0032,         0.0000,         0.0045,         0.0072,         1.8841,         4.1057,         5.9803,         7.2618,         7.8329,         7.9308,         7.9854,         8.0438,         8.1042,         0.0000,       -41.4541
     57,         0.0073,         0.0218,         0.0025,         0.0024,         0.0004,         0.0045,         0.0059,         1.8812,         4.1195,         5.9756,         7.2642,         7.8369,         7.9348,         7.9893,         8.0477,         8.1079,         0.0000,       -42.9343
     58,         0.0150,         0.0246,         0.0037,         0.0039,         0.0066,         0.0045,         0.0089,         1.8803,         4.1291,         5.9709,         7.2659,         7.8404,         7.9384,         7.9930,         8.0512,         8.1113,         0.0000,       -44.2296
     59,         0.0275,         0.0243,         0.0042,         0.0042,         0.0188,         0.0045,         0.0097,         1.8873,         4.1368,         5.9683,         7.2672,         7.8437,         7.9419,         7.9964,         8.0546,         8.1145,         0.0000,       -45.5748
     60,         0.0092,         0.0260,         0.0047,         0.0045,         0.0002,         0.0045,         0.0097,         1.8862,         4.1384,         5.9667,         7.2680,         7.8467,         7.9450,         7.9996,         8.0576,         8.1174,         0.0000,       -46.9481
     61,         0.0078,         0.0232,         0.0032,         0.0028,         0.0005,         0.0045,         0.0065,         1.8856,         4.1342,         5.9646,         7.2694,         7.8499,         7.9484,         8.0030,         8.0610,         8.1206,         0.0000,       -48.0564
     62,         0.0164,         0.0272,         0.0049,         0.0046,         0.0073,         0.0045,         0.0098,         1.8879,         4.1300,         5.9618,         7.2704,         7.8529,         7.9516,         8.0062,         8.0641,         8.1235,         0.0000,       -48.8527
     63,         0.0184,         0.0275,         0.0054,         0.0050,         0.0089,         0.0045,         0.0106,         1.8888,         4.1261,         5.9588,         7.2710,         7.8556,         7.9545,         8.0091,         8.0669,         8.1262,         0.0000,       -49.5084
     64,         0.0204,         0.0248,         0.0044,         0.0039,         0.0120,         0.0045,         0.0091,         1.8968,         4.1243,         5.9552,         7.2718,         7.8585,         7.9575,         8.0121,         8.0698,         8.1291,         0.0000,       -50.3258
     65,         0.0102,         0.0272,         0.0062,         0.0057,         0.0000,         0.0045,         0.0125,         1.8952,         4.1343,         5.9525,         7.2724,         7.8611,         7.9603,         8.0149,         8.0726,         8.1318,         0.0000,       -51.0787
     66,         0.0222,         0.0256,         0.0051,         0.0044,         0.0132,         0.0045,         0.0102,         1.8941,         4.1426,         5.9496,         7.2730,         7.8637,         7.9631,         8.0177,         8.0754,         8.1345,         0.0000,       -51.5648
     67,         0.0170,         0.0237,         0.0050,         0.0042,         0.0082,         0.0045,         0.0104,         1.8991,         4.1477,         5.9463,         7.2737,         7.8664,         7.9660,         8.0206,         8.0782,         8.1373,         0.0000,       -52.4067
     68,         0.0152,         0.0270,         0.0058,         0.0049,         0.0058,         0.0045,         0.0108,         1.8973,         4.1464,         5.9427,         7.2739,         7.8687,         7.9685,         8.0232,         8.0807,         8.1397,         0.0000,       -53.2402
     69,         0.0201,         0.0269,         0.0056,         0.0046,         0.0110,         0.0045,         0.0103,         1.8971,         4.1452,         5.9384,         7.2739,         7.8709,         7.9708,         8.0256,         8.0831,         8.1420,         0.0000,       -54.0393
     70,         0.0103,         0.0267,         0.0060,         0.0048,         0.0009,         0.0045,         0.0108,         1.9010,         4.1529,         5.9342,         7.2739,         7.8730,         7.9731,         8.0279,         8.0854,         8.1443,         0.0000,       -55.0628
     71,         0.0131,         0.0267,         0.0054,         0.0042,         0.0043,         0.0045,         0.0095,         1.8990,         4.1616,         5.9292,         7.2737,         7.8751,         7.9754,         8.0302,         8.0876,         8.1465,         0.0000,       -54.8330
     72,         0.0171,         0.0266,         0.0057,         0.0046,         0.0080,         0.0045,         0.0103,         1.8970,         4.1658,         5.9227,         7.2740,         7.8773,         7.9778,         8.0327,         8.0901,         8.1489,         0.0000,       -54.5783
     73,         0.0179,         0.0262,         0.0058,         0.0046,         0.0087,         0.0045,         0.0105,         1.8950,         4.1723,         5.9206,         7.2741,         7.8795,         7.9802,         8.0351,         8.0925,         8.1513,         0.0000,       -55.2749
     74,         0.0221,         0.0266,         0.0054,         0.0041,         0.0135,         0.0045,         0.0091,         1.8937,         4.1784,         5.9206,         7.2738,         7.8813,         7.9823,         8.0372,         8.0946,         8.1534,         0.0000,       -56.1625
     75,         0.0084,         0.0263,         0.0052,         0.0039,         0.0000,         0.0045,         0.0085,         1.8922,         4.1806,         5.9200,         7.2737,         7.8832,         7.9844,         8.0394,         8.0968,         8.1556,         0.0000,       -57.0064
     76,         0.0104,         0.0268,         0.0053,         0.0041,         0.0019,         0.0045,         0.0090,         1.8915,         4.1757,         5.9186,         7.2736,         7.8850,         7.9864,         8.0414,         8.0988,         8.1576,         0.0000,       -55.2256
     77,         0.0150,         0.0268,         0.0054,         0.0043,         0.0062,         0.0045,         0.0094,         1.8981,         4.1702,         5.9163,         7.2737,         7.8870,         7.9886,         8.0437,         8.1011,         8.1599,         0.0000,       -54.2285
     78,         0.0132,         0.0265,         0.0056,         0.0044,         0.0043,         0.0045,         0.0100,         1.9097,         4.1746,         5.9126,         7.2742,         7.8892,         7.9910,         8.0461,         8.1035,         8.1623,         0.0000,       -55.0862
     79,         0.0090,         0.0269,         0.0055,         0.0044,         0.0000,         0.0045,         0.0096,         1.9109,         4.1820,         5.9075,         7.2742,         7.8910,         7.9931,         8.0483,         8.1057,         8.1645,         0.0000,       -54.4459
     80,         0.0126,         0.0274,         0.0052,         0.0044,         0.0037,         0.0045,         0.0094,         1.9102,         4.1849,         5.9003,         7.2744,         7.8930,         7.9953,         8.0506,         8.1080,         8.1668,         0.0000,       -52.1684
     81,         0.0089,         0.0272,         0.0052,         0.0043,         0.0000,         0.0045,         0.0093,         1.9161,         4.1802,         5.8931,         7.2746,         7.8950,         7.9976,         8.0529,         8.1103,         8.1691,         0.0000,       -52.5248
     82,         0.0308,         0.0268,         0.0052,         0.0041,         0.0221,         0.0045,         0.0090,         1.9151,         4.1746,         5.8865,         7.2749,         7.8971,         7.9999,         8.0553,         8.1127,         8.1716,         0.0000,       -54.0477
     83,         0.0186,         0.0239,         0.0039,         0.0028,         0.0113,         0.0045,         0.0066,         1.9181,         4.1740,         5.8824,         7.2752,         7.8993,         8.0023,         8.0578,         8.1152,         8.1741,         0.0000,       -55.7279
     84,         0.0152,         0.0237,         0.0039,         0.0027,         0.0080,         0.0045,         0.0064,         1.9148,         4.1792,         5.8765,         7.2754,         7.9013,         8.0047,         8.0602,         8.1177,         8.1766,         0.0000,       -57.1219
     85,         0.0136,         0.0244,         0.0045,         0.0031,         0.0060,         0.0045,         0.0072,         1.9126,         4.1825,         5.8725,         7.2753,         7.9031,         8.0068,         8.0625,         8.1200,         8.1788,         0.0000,       -58.6367
     86,         0.0144,         0.0232,         0.0039,         0.0026,         0.0073,         0.0045,         0.0062,         1.9133,         4.1876,         5.8720,         7.2752,         7.9049,         8.0090,         8.0647,         8.1223,         8.1811,         0.0000,       -59.8322
     87,         0.0197,         0.0228,         0.0037,         0.0023,         0.0129,         0.0045,         0.0057,         1.9106,         4.1935,         5.8714,         7.2750,         7.9066,         8.0110,         8.0669,         8.1244,         8.1833,         0.0000,       -61.0624
     88,         0.0117,         0.0231,         0.0039,         0.0024,         0.0048,         0.0045,         0.0058,         1.9168,         4.1952,         5.8700,         7.2746,         7.9081,         8.0129,         8.0689,         8.1265,         8.1853,         0.0000,       -62.5344
     89,         0.0111,         0.0240,         0.0052,         0.0032,         0.0033,         0.0046,         0.0079,         1.9444,         4.1912,         5.8712,         7.2741,         7.9095,         8.0146,         8.0707,         8.1283,         8.1871,         0.0000,       -64.1034
     90,         0.0091,         0.0244,         0.0055,         0.0033,         0.0012,         0.0046,         0.0078,         1.9678,         4.1949,         5.8738,         7.2735,         7.9107,         8.0161,         8.0723,         8.1300,         8.1888,         0.0000,       -65.3028
     91,         0.0077,         0.0250,         0.0049,         0.0031,         0.0000,         0.0046,         0.0072,         1.9792,         4.1951,         5.8758,         7.2729,         7.9118,         8.0176,         8.0738,         8.1316,         8.1904,         0.0000,       -62.6250
     92,         0.0149,         0.0262,         0.0052,         0.0037,         0.0066,         0.0046,         0.0082,         1.9755,         4.1893,         5.8773,         7.2729,         7.9132,         8.0193,         8.0757,         8.1335,         8.1923,         0.0000,       -57.9449
     93,         0.0087,         0.0268,         0.0051,         0.0041,         0.0000,         0.0046,         0.0089,         1.9693,         4.1832,         5.8777,         7.2730,         7.9148,         8.0211,         8.0776,         8.1354,         8.1943,         0.0000,       -54.3777
     94,         0.0096,         0.0281,         0.0052,         0.0050,         0.0000,         0.0046,         0.0105,         1.9641,         4.1774,         5.8772,         7.2737,         7.9166,         8.0233,         8.0799,         8.1378,         8.1967,         0.0000,       -47.7990
     95,         0.0097,         0.0279,         0.0052,         0.0051,         0.0000,         0.0046,         0.0107,         1.9590,         4.1717,         5.8753,         7.2747,         7.9187,         8.0257,         8.0823,         8.1403,         8.1993,         0.0000,       -47.2439
     96,         0.0152,         0.0278,         0.0053,         0.0049,         0.0057,         0.0046,         0.0104,         1.9540,         4.1678,         5.8721,         7.2756,         7.9207,         8.0280,         8.0848,         8.1428,         8.2018,         0.0000,       -48.6815
     97,         0.0199,         0.0275,         0.0053,         0.0047,         0.0106,         0.0046,         0.0100,         1.9494,         4.1738,         5.8721,         7.2764,         7.9226,         8.0302,         8.0871,         8.1452,         8.2042,         0.0000,       -50.3195
     98,         0.0192,         0.0275,         0.0053,         0.0045,         0.0101,         0.0046,         0.0096,         1.9454,         4.1765,         5.8728,         7.2769,         7.9243,         8.0323,         8.0893,         8.1475,         8.2065,         0.0000,       -52.1238
     99,         0.0129,         0.0312,         0.0030,         0.0083,         0.0000,         0.0046,         0.0165,         1.9418,         4.1719,         5.8759,         7.2775,         7.9261,         8.0344,         8.0915,         8.1497,         8.2088,         0.0000,       -24.8623
    100,         0.0209,         0.0346,         0.0000,         0.0162,         0.0000,         0.0047,         0.0309,         1.9386,         4.1662,         5.8787,         7.2797,         7.9288,         8.0375,         8.0947,         8.1530,         8.2120,         0.0000,        17.2891
    101,         0.0213,         0.0348,         0.0000,         0.0166,         0.0000,         0.0047,         0.0316,         1.9357,         4.1607,         5.8807,         7.2828,         7.9322,         8.0411,         8.0984,         8.1567,         8.2159,         0.0000,        32.8154
    102,         0.0213,         0.0351,         0.0000,         0.0166,         0.0000,         0.0047,         0.0317,         1.9329,         4.1554,         5.8817,         7.2859,         7.9356,         8.0448,         8.1022,         8.1606,         8.2198,         0.0000,        26.5123
    103,         0.0219,         0.0363,         0.0000,         0.0172,         0.0000,         0.0047,         0.0327,         1.9313,         4.1506,         5.8817,         7.2890,         7.9391,         8.0482,         8.1056,         8.1641,         8.2236,         0.0000,        22.9600
    104,         0.0220,         0.0364,         0.0000,         0.0173,         0.0000,         0.0047,         0.0329,         1.9306,         4.1461,         5.8807,         7.2923,         7.9427,         8.0518,         8.1090,         8.1677,         8.2276,         0.0000,        17.2939
    105,         0.0218,         0.0359,         0.0000,         0.0172,         0.0000,         0.0047,         0.0327,         1.9299,         4.1419,         5.8779,         7.2946,         7.9461,         8.0554,         8.1127,         8.1715,         8.2315,         0.0000,        11.7226
    106,         0.0216,         0.0353,         0.0000,         0.0169,         0.0000,         0.0047,         0.0322,         1.9286,         4.1375,         5.8721,         7.2958,         7.9490,         8.0589,         8.1164,         8.1752,         8.2353,         0.0000,        11.5005
    107,         0.0214,         0.0352,         0.0000,         0.0167,         0.0000,         0.0047,         0.0319,         1.9266,         4.1330,         5.8659,         7.2968,         7.9517,         8.0623,         8.1202,         8.1791,         8.2389,         0.0000,        16.3146
    108,         0.0215,         0.0352,         0.0000,         0.0168,         0.0000,         0.0047,         0.0320,         1.9247,         4.1285,         5.8598,         7.2980,         7.9545,         8.0656,         8.1237,         8.1827,         8.2426,         0.0000,        13.4139
    109,         0.0217,         0.0361,         0.0000,         0.0170,         0.0000,         0.0047,         0.0323,         1.9229,         4.1240,         5.8539,         7.2992,         7.9572,         8.0688,         8.1271,         8.1862,         8.2462,         0.0000,         9.9539
    110,         0.0226,         0.0381,         0.0000,         0.0179,         0.0000,         0.0047,         0.0341,         1.9233,         4.1203,         5.8489,         7.3010,         7.9603,         8.0719,         8.1301,         8.1895,         8.2498,         0.0000,         6.4659
    111,         0.0233,         0.0395,         0.0000,         0.0186,         0.0000,         0.0047,         0.0352,         1.9258,         4.1172,         5.8447,         7.3031,         7.9637,         8.0754,         8.1335,         8.1931,         8.2539,         0.0000,         3.7424
    112,         0.0245,         0.0422,         0.0000,         0.0198,         0.0000,         0.0047,         0.0375,         1.9311,         4.1153,         5.8446,         7.3051,         7.9675,         8.0791,         8.1372,         8.1969,         8.2583,         0.0000,         2.7819
    113,         0.0250,         0.0432,         0.0000,         0.0203,         0.0000,         0.0047,         0.0383,         1.9383,         4.1142,         5.8446,         7.3066,         7.9715,         8.0836,         8.1417,         8.2015,         8.2632,         0.0000,        10.2720
    114,         0.0414,         0.0464,         0.0000,         0.0214,         0.0149,         0.0050,         0.0404,         1.9485,         4.1139,         5.8427,         7.3080,         7.9758,         8.0886,         8.1469,         8.2069,         8.2687,         0.0000,         9.8741
    115,         0.0349,         0.0529,         0.0000,         0.0240,         0.0012,         0.0097,         0.0449,         1.9545,         4.1099,         5.8345,         7.3053,         7.9813,         8.0946,         8.1529,         8.2131,         8.2753,         0.0000,        12.5063
    116,         0.0407,         0.0571,         0.0000,         0.0259,         0.0000,         0.0147,         0.0481,         1.9080,         4.0961,         5.8143,         7.2925,         7.9881,         8.1022,         8.1606,         8.2209,         8.2836,         0.0000,        13.9173
    117,         0.0389,         0.0522,         0.0000,         0.0241,         0.0005,         0.0143,         0.0448,         1.8260,         4.0751,         5.7850,         7.2717,         7.9939,         8.1102,         8.1696,         8.2298,         8.2920,         0.0000,        11.8816
    118,         0.0536,         0.0515,         0.0000,         0.0231,         0.0200,         0.0105,         0.0434,         1.7725,         4.0575,         5.7624,         7.2541,         7.9970,         8.1167,         8.1776,         8.2379,         8.2989,         0.0000,        15.0743
    119,         0.0629,         0.0581,         0.0000,         0.0256,         0.0235,         0.0138,         0.0475,         1.7425,         4.0414,         5.7445,         7.2400,         8.0014,         8.1230,         8.1847,         8.2454,         8.3066,         0.0000,         9.9061
    120,         0.0467,         0.0634,         0.0000,         0.0280,         0.0007,         0.0180,         0.0516,         1.6915,         4.0299,         5.7188,         7.2192,         8.0072,         8.1306,         8.1930,         8.2541,         8.3158,         0.0000,        17.5934
    121,         0.0417,         0.0568,         0.0000,         0.0253,         0.0000,         0.0164,         0.0467,         1.6203,         4.0142,         5.6868,         7.1928,         8.0121,         8.1387,         8.2025,         8.2639,         8.3251,         0.0000,        24.9738
    122,         0.0420,         0.0529,         0.0000,         0.0228,         0.0065,         0.0127,         0.0423,         1.5634,         3.9993,         5.6630,         7.1708,         8.0140,         8.1447,         8.2105,         8.2723,         8.3325,         0.0000,        19.9109
