           1,           1,        14.8114,        20.2626,        10.7751,        23.2457,         0.4520,         0.6783,         0.3302,         3.6684,         0.4188,        86.9592,      1264.0813,       123.0734,         2.4909,        41.1384,         8.9208,        14.4276,         0.0921,         1.5243,         4.9533,         2.0618,         0.3060,         0.0760,         0.1727,         3.0339,         1.5265,       660.7965,         0.5546,         0.2751,         0.3032,         0.0983,
           3,           2,        13.9937,        20.2099,        10.5345,        23.4415,         0.3983,         0.6379,         0.3252,         3.9553,         0.4144,        96.9184,      1226.3434,       121.8767,         2.5620,        41.1062,         9.0172,        14.0416,         0.0978,         1.4226,         4.9284,         2.1288,         0.2955,         0.0855,         0.1755,         3.0585,         1.5523,       660.8101,         0.5551,         0.2758,         0.3025,         0.0982,
           5,           3,        14.7225,        20.5176,        10.2006,        24.9164,         0.3355,         0.6473,         0.3262,         4.0948,         0.4147,       112.1158,      1135.3689,       122.0607,         2.5977,        40.6659,         8.9272,        14.1785,         0.0939,         1.5057,         4.9171,         2.2811,         0.2887,         0.0924,         0.1782,         3.0421,         1.5657,       661.2446,         0.5567,         0.2761,         0.3000,         0.0982,
           7,           4,        14.5651,        20.9943,        10.1427,        24.4692,         0.3125,         0.6428,         0.3222,         4.1524,         0.4213,       126.0736,      1075.7140,       120.6492,         2.5465,        40.9411,         8.9470,        14.0462,         0.0938,         1.4553,         4.9543,         2.3137,         0.2881,         0.0974,         0.1813,         3.0055,         1.5862,       661.1529,         0.5580,         0.2763,         0.2987,         0.0970,
          20,           5,        13.8374,        21.3534,        10.2982,        24.2965,         0.3330,         0.6685,         0.3160,         4.2745,         0.4197,       103.5341,      1047.1503,       120.9537,         2.5736,        40.7347,         8.8957,        14.3734,         0.0717,         1.3438,         5.5950,         1.9598,         0.2894,         0.0964,         0.1834,         2.9998,         1.5455,       661.6826,         0.5562,         0.2771,         0.2947,         0.0944,
          21,           6,        13.2882,        21.5923,        10.3439,        23.2451,         0.3383,         0.6543,         0.3189,         4.2342,         0.4238,       115.3958,       996.1211,       121.7112,         2.5091,        40.5366,         8.8489,        15.2197,         0.0577,         1.4040,         6.2918,         1.6355,         0.2858,         0.1048,         0.1874,         3.0511,         1.5046,       661.5251,         0.5568,         0.2781,         0.2934,         0.0945,
          22,           7,        13.7323,        22.0433,        10.0615,        23.5294,         0.3873,         0.6314,         0.3221,         4.5527,         0.4163,        94.0155,      1060.1251,       121.6949,         2.4992,        41.4080,         8.7699,        15.1239,         0.0363,         1.3636,         5.2084,         1.8444,         0.2747,         0.1014,         0.1865,         3.0447,         1.4676,       661.4661,         0.5557,         0.2773,         0.2962,         0.0946,
          23,           8,        14.2058,        21.8993,        10.5078,        23.1483,         0.3829,         0.6299,         0.3250,         4.1098,         0.4153,       107.7047,      1049.4427,       120.8404,         2.4966,        41.2375,         8.8440,        14.8425,         0.0312,         1.3154,         4.0928,         1.6339,         0.2653,         0.1009,         0.1834,         2.9855,         1.4379,       661.9666,         0.5518,         0.2771,         0.2915,         0.0957,
          30,           9,        13.8775,        21.8124,        10.0887,        24.1504,         0.3945,         0.5967,         0.3240,         3.7791,         0.4261,        87.2647,      1043.1204,       121.7584,         2.4894,        40.6312,         8.7384,        14.8575,         0.0140,         1.3031,         5.0292,         1.5119,         0.2658,         0.1089,         0.1860,         2.9120,         1.4677,       661.6254,         0.5556,         0.2767,         0.2931,         0.0987,
          31,          10,        13.5918,        21.8496,        10.4438,        23.9701,         0.3740,         0.5770,         0.3232,         3.9039,         0.4355,        66.7451,       948.6080,       122.0592,         2.5022,        40.1515,         8.6849,        14.6054,         0.0296,         1.3358,         4.8621,         1.6951,         0.2546,         0.1076,         0.1831,         2.8743,         1.4709,       661.4734,         0.5530,         0.2767,         0.2972,         0.0963,
          32,          11,        12.7632,        21.6618,        10.6599,        22.3232,         0.3762,         0.5987,         0.3151,         3.4859,         0.4347,        60.6132,       936.1063,       123.3044,         2.4592,        39.5054,         8.6530,        14.5717,         0.0088,         1.3869,         4.0477,         1.7686,         0.2655,         0.1094,         0.1819,         2.8582,         1.4295,       661.8712,         0.5520,         0.2779,         0.2999,         0.0943,
          37,          12,        11.9397,        22.0211,        10.7983,        22.0251,         0.3577,         0.6159,         0.3212,         3.1996,         0.4248,        47.5061,       919.4336,       123.6001,         2.5018,        40.1078,         8.5717,        13.7847,         0.0186,         1.3682,         3.9356,         1.4639,         0.2715,         0.1077,         0.1801,         2.7869,         1.4505,       661.9068,         0.5470,         0.2792,         0.3003,         0.0954,
          45,          13,        11.0291,        21.9497,        10.9940,        20.3781,         0.3780,         0.6258,         0.3207,         3.3811,         0.4305,        24.0516,       878.8297,       122.9022,         2.4753,        40.9014,         8.7007,        14.1147,         0.0310,         1.3995,         2.9234,         1.2298,         0.2770,         0.1001,         0.1759,         2.8250,         1.4526,       661.4915,         0.5510,         0.2790,         0.3002,         0.0980,
          54,          14,        11.3834,        21.7204,        10.6175,        19.0357,         0.4027,         0.6455,         0.3167,         3.7088,         0.4280,        19.5044,       828.0999,       122.7378,         2.4396,        40.8053,         8.8268,        13.5702,         0.0389,         1.3715,         2.8005,         1.5801,         0.2767,         0.1034,         0.1788,         2.8658,         1.4662,       661.7501,         0.5554,         0.2788,         0.3035,         0.0981,
