 sdoy, GPP_d, NEE_d, Reco_d, NPP_d, Ra_d, QC1, QC2, QC3, QC4,QC5,QC6, Rh_d,QC7,QC8
     21,         0.0000,         0.4578,         0.4578,         0.0000,         0.0000,       147.2018,        69.6035,       175.8452,       281.5742,       270.8677,       463.2375,         0.4578,     84263.9609,     71801.5703
     22,         0.0036,         0.4581,         0.4616,         0.0000,         0.0000,       146.8145,        69.5426,       175.6036,       281.9322,       270.8973,       463.2438,         0.4616,     84263.7734,     71801.5703
     23,         0.0000,         0.4603,         0.4603,         0.0000,         0.0000,       146.4282,        69.4818,       175.3624,       282.2892,       270.9269,       463.2504,         0.4603,     84263.5859,     71801.5703
     24,         0.0033,         0.4647,         0.4679,         0.0000,         0.0000,       146.0429,        69.4211,       175.1217,       282.6391,       270.9554,       463.2579,         0.4679,     84263.3984,     71801.5703
     25,         0.0218,         0.4470,         0.4688,         0.0000,         0.0000,       145.6587,        69.3605,       174.8815,       282.9869,       270.9840,       463.2658,         0.4688,     84263.2109,     71801.5703
     26,         0.0282,         0.4419,         0.4701,         0.0000,         0.0000,       145.2755,        69.3000,       174.6418,       283.3319,       271.0126,       463.2739,         0.4701,     84263.0234,     71801.5703
     27,         0.0496,         0.4207,         0.4703,         0.0000,         0.0000,       144.8932,        69.2395,       174.4025,       283.6748,       271.0411,       463.2820,         0.4703,     84262.8359,     71801.5703
     28,         0.0076,         0.4620,         0.4696,         0.0000,         0.0000,       144.5120,        69.1792,       174.1637,       284.0164,       271.0697,       463.2905,         0.4696,     84262.6484,     71801.5703
     29,         0.0150,         0.4541,         0.4691,         0.0000,         0.0000,       144.1318,        69.1189,       173.9253,       284.3567,       271.0983,       463.2991,         0.4691,     84262.4609,     71801.5703
     30,         0.0101,         0.4559,         0.4659,         0.0000,         0.0000,       143.7526,        69.0587,       173.6874,       284.6978,       271.1268,       463.3077,         0.4659,     84262.2734,     71801.5703
     31,         0.0036,         0.4606,         0.4642,         0.0000,         0.0000,       143.3744,        68.9987,       173.4501,       285.0381,       271.1554,       463.3162,         0.4642,     84262.0859,     71801.5703
     32,         0.0080,         0.4540,         0.4620,         0.0000,         0.0000,       142.9971,        68.9387,       173.2133,       285.3779,       271.1843,       463.3245,         0.4620,     84261.8984,     71801.5703
     33,         0.0148,         0.4444,         0.4592,         0.0000,         0.0000,       142.6209,        68.8789,       172.9771,       285.7180,       271.2127,       463.3328,         0.4592,     84261.7109,     71801.5703
     34,         0.0482,         0.4162,         0.4644,         0.0000,         0.0000,       142.2457,        68.8192,       172.7416,       286.0526,       271.2406,       463.3416,         0.4644,     84261.5234,     71801.5703
     35,         0.0812,         0.3854,         0.4666,         0.0000,         0.0000,       141.8714,        68.7596,       172.5067,       286.3838,       271.2684,       463.3510,         0.4665,     84261.3359,     71801.5703
     36,         0.1227,         0.3448,         0.4676,         0.0000,         0.0000,       141.4982,        68.7001,       172.2723,       286.7125,       271.2962,       463.3610,         0.4675,     84261.1484,     71801.5703
     37,         0.0602,         0.4062,         0.4664,         0.0000,         0.0000,       141.1259,        68.6408,       172.0384,       287.0403,       271.3241,       463.3715,         0.4664,     84260.9609,     71801.5703
     38,         0.0063,         0.4540,         0.4603,         0.0000,         0.0000,       140.7545,        68.5816,       171.8053,       287.3701,       271.3523,       463.3806,         0.4603,     84260.7734,     71801.5703
     39,         0.0209,         0.4360,         0.4569,         0.0000,         0.0000,       140.3842,        68.5225,       171.5728,       287.7008,       271.3805,       463.3901,         0.4569,     84260.5859,     71801.5703
     40,         0.0114,         0.4441,         0.4555,         0.0000,         0.0000,       140.0148,        68.4636,       171.3410,       288.0306,       271.4082,       463.3997,         0.4555,     84260.3984,     71801.5703
     41,         0.0174,         0.4337,         0.4511,         0.0000,         0.0000,       139.6465,        68.4048,       171.1099,       288.3614,       271.4362,       463.4096,         0.4511,     84260.2109,     71801.5703
     42,         0.0427,         0.4108,         0.4536,         0.0000,         0.0000,       139.2791,        68.3462,       170.8793,       288.6886,       271.4642,       463.4192,         0.4535,     84260.0234,     71801.5703
     43,         0.1015,         0.3552,         0.4567,         0.0000,         0.0000,       138.9126,        68.2876,       170.6494,       289.0122,       271.4919,       463.4291,         0.4567,     84259.8359,     71801.5703
     44,         0.3944,         0.0740,         0.4684,         0.0000,         0.0033,       138.5471,        68.2286,       170.4177,       289.3294,       271.5195,       463.4395,         0.4650,     84259.6484,     71801.5703
     45,         0.1705,         0.2961,         0.4666,         0.0000,         0.0005,       138.1826,        68.1682,       170.1807,       289.6426,       271.5474,       463.4512,         0.4661,     84259.4609,     71801.5703
     46,         0.3557,         0.1117,         0.4674,         0.0000,         0.0018,       137.8190,        68.1079,       169.9441,       289.9534,       271.5752,       463.4631,         0.4656,     84259.2734,     71801.5703
     47,         0.9694,        -0.4830,         0.4864,         0.0027,         0.0208,       137.4578,        68.0479,       169.7089,       290.2627,       271.6032,       463.4755,         0.4656,     84259.0859,     71801.5703
     48,         0.2634,         0.2190,         0.4824,         0.0000,         0.0157,       137.0961,        67.9876,       169.4731,       290.5695,       271.6310,       463.4879,         0.4667,     84258.8984,     71801.5703
     49,         0.0350,         0.4329,         0.4679,         0.0000,         0.0006,       136.7354,        67.9275,       169.2375,       290.8784,       271.6593,       463.5005,         0.4674,     84258.7109,     71801.5703
     50,         0.0137,         0.4541,         0.4678,         0.0000,         0.0000,       136.3757,        67.8674,       169.0023,       291.1884,       271.6877,       463.5131,         0.4678,     84258.5234,     71801.5703
     51,         0.0450,         0.4259,         0.4710,         0.0000,         0.0000,       136.0169,        67.8074,       168.7673,       291.4947,       271.7161,       463.5260,         0.4710,     84258.3359,     71801.5703
     52,         0.0897,         0.3828,         0.4725,         0.0000,         0.0000,       135.6590,        67.7473,       168.5327,       291.7991,       271.7444,       463.5390,         0.4724,     84258.1484,     71801.5703
     53,         0.0850,         0.3871,         0.4721,         0.0000,         0.0000,       135.3021,        67.6875,       168.2985,       292.1033,       271.7728,       463.5521,         0.4721,     84257.9609,     71801.5703
     54,         0.0281,         0.4465,         0.4746,         0.0000,         0.0000,       134.9461,        67.6276,       168.0645,       292.4039,       271.8005,       463.5653,         0.4746,     84257.7734,     71801.5703
     55,         0.0240,         0.4502,         0.4742,         0.0000,         0.0000,       134.5910,        67.5677,       167.8309,       292.7043,       271.8280,       463.5790,         0.4742,     84257.5859,     71801.5703
     56,         0.0061,         0.4633,         0.4694,         0.0000,         0.0000,       134.2369,        67.5079,       167.5976,       293.0071,       271.8558,       463.5921,         0.4694,     84257.3984,     71801.5703
     57,         0.0096,         0.4552,         0.4649,         0.0000,         0.0000,       133.8838,        67.4482,       167.3646,       293.3119,       271.8840,       463.6048,         0.4649,     84257.2109,     71801.5703
     58,         0.0613,         0.4094,         0.4706,         0.0000,         0.0000,       133.5315,        67.3885,       167.1319,       293.6114,       271.9117,       463.6183,         0.4706,     84257.0234,     71801.5703
     59,         0.1388,         0.3342,         0.4730,         0.0000,         0.0002,       133.1802,        67.3288,       166.8996,       293.9083,       271.9395,       463.6317,         0.4728,     84256.8359,     71801.5703
     60,         0.0678,         0.4054,         0.4732,         0.0000,         0.0000,       132.8298,        67.2693,       166.6676,       294.2029,       271.9672,       463.6459,         0.4732,     84256.6484,     71801.5703
     61,         0.0112,         0.4566,         0.4678,         0.0000,         0.0000,       132.4803,        67.2098,       166.4359,       294.4995,       271.9952,       463.6596,         0.4678,     84256.4609,     71801.5703
     62,         0.0576,         0.4151,         0.4727,         0.0000,         0.0000,       132.1317,        67.1503,       166.2045,       294.7912,       272.0230,       463.6741,         0.4726,     84256.2734,     71801.5703
     63,         0.0779,         0.3964,         0.4743,         0.0000,         0.0000,       131.7841,        67.0909,       165.9735,       295.0801,       272.0507,       463.6889,         0.4743,     84256.0859,     71801.5703
     64,         0.0838,         0.3892,         0.4730,         0.0000,         0.0000,       131.4373,        67.0316,       165.7431,       295.3689,       272.0783,       463.7035,         0.4730,     84255.8984,     71801.5703
     65,         0.0679,         0.4044,         0.4723,         0.0000,         0.0000,       131.0916,        66.9725,       165.5136,       295.6555,       272.1060,       463.7187,         0.4723,     84255.7109,     71801.5703
     66,         0.0946,         0.3782,         0.4727,         0.0000,         0.0000,       130.7466,        66.9136,       165.2849,       295.9402,       272.1329,       463.7335,         0.4727,     84255.5234,     71801.5703
     67,         0.1816,         0.2879,         0.4694,         0.0000,         0.0002,       130.4027,        66.8549,       165.0570,       296.2255,       272.1601,       463.7482,         0.4692,     84255.3359,     71801.5703
     68,         0.2655,         0.2081,         0.4735,         0.0000,         0.0008,       130.0596,        66.7964,       164.8300,       296.5058,       272.1870,       463.7637,         0.4727,     84255.1484,     71801.5703
     69,         0.3180,         0.1553,         0.4733,         0.0000,         0.0011,       129.7174,        66.7380,       164.6039,       296.7844,       272.2140,       463.7793,         0.4722,     84254.9609,     71801.5703
     70,         0.3501,         0.1228,         0.4729,         0.0000,         0.0017,       129.3761,        66.6800,       164.3789,       297.0618,       272.2404,       463.7947,         0.4711,     84254.7734,     71801.5703
     71,         0.0588,         0.4132,         0.4720,         0.0000,         0.0000,       129.0357,        66.6219,       164.1539,       297.3371,       272.2668,       463.8106,         0.4720,     84254.5859,     71801.5703
     72,         0.1294,         0.3406,         0.4701,         0.0000,         0.0001,       128.6962,        66.5638,       163.9292,       297.6125,       272.2930,       463.8260,         0.4700,     84254.3984,     71801.5703
     73,         0.5663,        -0.0896,         0.4767,         0.0000,         0.0050,       128.3576,        66.5060,       163.7054,       297.8853,       272.3193,       463.8416,         0.4718,     84254.2109,     71801.5703
     74,         0.6343,        -0.1543,         0.4799,         0.0000,         0.0080,       128.0199,        66.4484,       163.4827,       298.1558,       272.3456,       463.8580,         0.4719,     84254.0234,     71801.5703
     75,         0.5600,        -0.0831,         0.4769,         0.0000,         0.0083,       127.6831,        66.3910,       163.2608,       298.4259,       272.3717,       463.8741,         0.4686,     84253.8359,     71801.5703
     76,         0.6797,        -0.1966,         0.4832,         0.0000,         0.0099,       127.3471,        66.3334,       163.0382,       298.6927,       272.3977,       463.8907,         0.4732,     84253.6484,     71801.5703
     77,         0.1977,         0.2776,         0.4753,         0.0000,         0.0028,       127.0120,        66.2756,       162.8151,       298.9594,       272.4240,       463.9076,         0.4725,     84253.4609,     71801.5703
     78,         0.3785,         0.0938,         0.4724,         0.0000,         0.0025,       126.6779,        66.2180,       162.5929,       299.2264,       272.4503,       463.9240,         0.4699,     84253.2734,     71801.5703
     79,         0.1317,         0.3424,         0.4740,         0.0000,         0.0003,       126.3446,        66.1604,       162.3708,       299.4892,       272.4767,       463.9413,         0.4738,     84253.0859,     71801.5703
     80,         0.3593,         0.1199,         0.4792,         0.0000,         0.0020,       126.0121,        66.1026,       162.1476,       299.7499,       272.5028,       463.9589,         0.4772,     84252.8984,     71801.5703
     81,         0.1451,         0.3293,         0.4744,         0.0000,         0.0001,       125.6806,        66.0448,       161.9249,       300.0108,       272.5292,       463.9765,         0.4743,     84252.7109,     71801.5703
     82,         0.1410,         0.3312,         0.4722,         0.0000,         0.0001,       125.3499,        65.9873,       161.7035,       300.2709,       272.5554,       463.9938,         0.4721,     84252.5234,     71801.5703
     83,         0.2126,         0.2563,         0.4689,         0.0000,         0.0003,       125.0201,        65.9301,       161.4835,       300.5321,       272.5813,       464.0108,         0.4686,     84252.3359,     71801.5703
     84,         0.2359,         0.2311,         0.4670,         0.0000,         0.0003,       124.6912,        65.8733,       161.2649,       300.7919,       272.6073,       464.0278,         0.4667,     84252.1484,     71801.5703
     85,         0.2013,         0.2627,         0.4639,         0.0000,         0.0002,       124.3631,        65.8168,       161.0477,       301.0504,       272.6331,       464.0448,         0.4638,     84251.9609,     71801.5703
     86,         0.2467,         0.2147,         0.4613,         0.0000,         0.0005,       124.0359,        65.7607,       160.8317,       301.3084,       272.6585,       464.0618,         0.4608,     84251.7734,     71801.5703
     87,         0.3804,         0.0803,         0.4606,         0.0000,         0.0016,       123.7096,        65.7048,       160.6172,       301.5648,       272.6839,       464.0788,         0.4590,     84251.5859,     71801.5703
     88,         0.5155,        -0.0526,         0.4629,         0.0000,         0.0039,       123.3841,        65.6493,       160.4041,       301.8194,       272.7089,       464.0958,         0.4590,     84251.3984,     71801.5703
     89,         0.5774,        -0.1139,         0.4634,         0.0000,         0.0054,       123.0595,        65.5942,       160.1926,       302.0724,       272.7337,       464.1130,         0.4581,     84251.2109,     71801.5703
     90,         0.3895,         0.0692,         0.4587,         0.0000,         0.0033,       122.7357,        65.5395,       159.9825,       302.3237,       272.7583,       464.1304,         0.4554,     84251.0234,     71801.5703
     91,         0.2065,         0.2531,         0.4596,         0.0000,         0.0004,       122.4128,        65.4843,       159.7711,       302.5723,       272.7829,       464.1480,         0.4592,     84250.8359,     71801.5703
     92,         0.8560,        -0.3768,         0.4792,         0.0000,         0.0107,       122.0907,        65.4283,       159.5562,       302.8173,       272.8079,       464.1662,         0.4685,     84250.6484,     71801.5703
     93,         0.0704,         0.4076,         0.4780,         0.0000,         0.0065,       121.7695,        65.3717,       159.3394,       303.0611,       272.8333,       464.1849,         0.4715,     84250.4609,     71801.5703
     94,         0.4048,         0.0780,         0.4828,         0.0000,         0.0022,       121.4491,        65.3141,       159.1190,       303.3015,       272.8593,       464.2043,         0.4806,     84250.2734,     71801.5703
     95,         0.5280,        -0.0446,         0.4834,         0.0000,         0.0040,       121.1296,        65.2564,       158.8979,       303.5426,       272.8853,       464.2239,         0.4795,     84250.0859,     71801.5703
     96,         0.8251,        -0.3335,         0.4916,         0.0000,         0.0113,       120.8109,        65.1988,       158.6775,       303.7814,       272.9113,       464.2437,         0.4803,     84249.8984,     71801.5703
     97,         0.8391,        -0.3363,         0.5027,         0.0000,         0.0243,       120.4930,        65.1414,       158.4583,       304.0197,       272.9370,       464.2635,         0.4785,     84249.7109,     71801.5703
     98,         1.7224,        -1.1602,         0.5622,         0.0227,         0.0817,       120.1873,        65.0867,       158.2496,       304.2547,       272.9624,       464.2835,         0.4805,     84249.5234,     71801.5703
     99,         1.4697,        -0.8571,         0.6125,         0.0203,         0.1338,       119.8812,        65.0313,       158.0382,       304.4872,       272.9881,       464.3039,         0.4788,     84249.3359,     71801.5703
    100,         0.2144,         0.3539,         0.5683,         0.0000,         0.0980,       119.5658,        64.9738,       157.8187,       304.7184,       273.0137,       464.3244,         0.4703,     84249.1484,     71801.5703
    101,         1.4880,        -0.8964,         0.5916,         0.0217,         0.1188,       119.2621,        64.9185,       157.6082,       304.9463,       273.0392,       464.3449,         0.4728,     84248.9609,     71801.5703
    102,         2.1839,        -1.5129,         0.6710,         0.0978,         0.1954,       118.9972,        64.8709,       157.4285,       305.1705,       273.0646,       464.3662,         0.4756,     84248.7734,     71801.5703
    103,         0.6351,        -0.0223,         0.6129,         0.0000,         0.1240,       118.6841,        64.8136,       157.2100,       305.3829,       273.0890,       464.3893,         0.4889,     84248.5859,     71801.5703
    104,         0.4885,         0.0819,         0.5704,         0.0000,         0.0803,       118.3718,        64.7563,       156.9919,       305.5937,       273.1128,       464.4121,         0.4901,     84248.3984,     71801.5703
    105,         0.3430,         0.2068,         0.5498,         0.0000,         0.0650,       118.0604,        64.6992,       156.7741,       305.8076,       273.1369,       464.4335,         0.4848,     84248.2109,     71801.5703
    106,         0.1783,         0.3373,         0.5156,         0.0000,         0.0366,       117.7497,        64.6421,       156.5566,       306.0251,       273.1616,       464.4547,         0.4789,     84248.0234,     71801.5703
    107,         0.3235,         0.1754,         0.4989,         0.0000,         0.0211,       117.4399,        64.5849,       156.3393,       306.2421,       273.1862,       464.4759,         0.4778,     84247.8359,     71801.5703
    108,         0.2354,         0.2553,         0.4907,         0.0000,         0.0124,       117.1310,        64.5278,       156.1222,       306.4570,       273.2108,       464.4974,         0.4783,     84247.6484,     71801.5703
    109,         0.5510,        -0.0356,         0.5154,         0.0000,         0.0278,       116.8228,        64.4708,       155.9055,       306.6634,       273.2348,       464.5205,         0.4876,     84247.4609,     71801.5703
    110,         0.5025,         0.0538,         0.5563,         0.0000,         0.0461,       116.5154,        64.4138,       155.6891,       306.8511,       273.2576,       464.5459,         0.5102,     84247.2734,     71801.5703
    111,         0.7162,        -0.1085,         0.6077,         0.0000,         0.0830,       116.2089,        64.3569,       155.4728,       307.0270,       273.2795,       464.5727,         0.5246,     84247.0469,     71801.6094
    112,         0.4669,         0.1931,         0.6600,         0.0000,         0.1066,       115.9031,        64.2999,       155.2569,       307.1806,       273.2999,       464.6021,         0.5534,     84246.7891,     71801.6797
    113,         0.5838,         0.0989,         0.6828,         0.0000,         0.1182,       115.5982,        64.2431,       155.0412,       307.3257,       273.3197,       464.6318,         0.5645,     84246.5000,     71801.7812
    114,         1.6597,        -0.8503,         0.8095,         0.0833,         0.2115,       115.3356,        64.1947,       154.8592,       307.4444,       273.3377,       464.6651,         0.5979,     84246.1641,     71801.9297
    115,         2.2915,        -1.2641,         1.0274,         0.2324,         0.3600,       115.1483,        64.1611,       154.7372,       307.5125,       273.3520,       464.7045,         0.6674,     84245.7891,     71802.1172
    116,         0.9677,         0.0826,         1.0504,         0.0031,         0.3358,       114.8469,        64.1048,       154.5237,       307.5504,       273.3642,       464.7455,         0.7146,     84245.4141,     71802.3047
    117,         0.1327,         0.7869,         0.9196,         0.0000,         0.2551,       114.5447,        64.0482,       154.3092,       307.6294,       273.3794,       464.7782,         0.6646,     84245.0391,     71802.4922
    118,         1.2650,        -0.2807,         0.9843,         0.0765,         0.3314,       114.2816,        63.9993,       154.1257,       307.7097,       273.3949,       464.8131,         0.6529,     84244.6641,     71802.6797
    119,         2.3069,        -1.0975,         1.2093,         0.3849,         0.4883,       114.1732,        63.9812,       154.0659,       307.7390,       273.4065,       464.8553,         0.7210,     84244.2344,     71802.8672
    120,         0.4305,         0.7376,         1.1680,         0.0000,         0.3907,       113.8728,        63.9247,       153.8521,       307.7305,       273.4154,       464.9004,         0.7773,     84243.8359,     71803.0547
    121,         0.1599,         0.8293,         0.9892,         0.0000,         0.2778,       113.5732,        63.8682,       153.6386,       307.7738,       273.4283,       464.9359,         0.7114,     84243.4609,     71803.2422
    122,         0.6720,         0.2923,         0.9643,         0.0000,         0.2971,       113.2744,        63.8118,       153.4253,       307.8449,       273.4428,       464.9689,         0.6672,     84243.0859,     71803.4297
    123,         1.6271,        -0.5105,         1.1166,         0.1505,         0.4067,       113.0516,        63.7705,       153.2726,       307.8812,       273.4546,       465.0076,         0.7098,     84242.6641,     71803.6172
    124,         1.8482,        -0.5373,         1.3108,         0.3197,         0.5369,       112.9138,        63.7462,       153.1879,       307.8699,       273.4629,       465.0521,         0.7739,     84242.2188,     71803.8047
    125,         0.6759,         0.5995,         1.2754,         0.0000,         0.4525,       112.6168,        63.6899,       152.9754,       307.8260,       273.4689,       465.0987,         0.8229,     84241.6562,     71803.9922
    126,         2.2983,        -0.8414,         1.4569,         0.4677,         0.6582,       112.5541,        63.6804,       152.9502,       307.7987,       273.4762,       465.1432,         0.7987,     84241.2031,     71804.1797
    127,         2.1249,        -0.4311,         1.6937,         0.5271,         0.7727,       112.5213,        63.6769,       152.9488,       307.6792,       273.4765,       465.2003,         0.9210,     84240.6328,     71804.3672
    128,         2.0327,        -0.2413,         1.7914,         0.5782,         0.8106,       112.5142,        63.6785,       152.9678,       307.5180,       273.4739,       465.2610,         0.9808,     84240.0156,     71804.5547
    129,         1.1251,         0.5025,         1.6276,         1.5604,         0.5880,       113.7276,        63.6321,       152.7946,       307.3175,       273.4681,       465.3251,         1.0396,     84239.2656,     71804.7422
    130,         2.0491,        -0.0586,         1.9905,         2.1954,         0.9179,       115.2551,        63.6492,       152.8758,       307.0984,       273.4606,       465.3911,         1.0726,     84238.5156,     71804.9297
    131,         3.3916,        -1.0913,         2.3003,         2.5166,         1.0996,       116.9390,        63.6984,       153.0852,       306.8036,       273.4472,       465.4684,         1.2007,     84237.7656,     71805.1797
    132,         1.2070,         0.7052,         1.9122,         1.4963,         0.6205,       118.1088,        63.6455,       152.8864,       306.4604,       273.4298,       465.5484,         1.2917,     84237.0312,     71805.5156
    133,         0.5866,         1.2562,         1.8428,         1.4622,         0.6206,       119.2585,        63.5893,       152.6743,       306.1822,       273.4170,       465.6146,         1.2222,     84236.2969,     71805.7188
    134,         1.4715,         0.4778,         1.9493,         1.7880,         0.7839,       120.5679,        63.5657,       152.5928,       305.9492,       273.4073,       465.6740,         1.1654,     84235.5469,     71805.9062
    135,         2.1522,        -0.0631,         2.0891,         2.0633,         0.9267,       122.0113,        63.5698,       152.6217,       305.7224,       273.3978,       465.7345,         1.1623,     84234.8281,     71806.1250
    136,         2.9748,        -0.6950,         2.2799,         2.3905,         1.0911,       123.6144,        63.6069,       152.7827,       305.4801,       273.3867,       465.7974,         1.1887,     84234.0938,     71806.3750
    137,         3.0901,        -0.6786,         2.4115,         2.4744,         1.1805,       125.2551,        63.6534,       152.9813,       305.2083,       273.3724,       465.8646,         1.2310,     84233.3438,     71806.6328
    138,         3.1642,        -0.6997,         2.4645,         2.5783,         1.2382,       126.9435,        63.7116,       153.2257,       304.9419,       273.3575,       465.9299,         1.2263,     84232.6094,     71806.9141
    139,         3.8116,        -1.0588,         2.7528,         2.7653,         1.3943,       128.7207,        63.7894,       153.5485,       304.5764,       273.3340,       466.0115,         1.3585,     84231.8672,     71807.2266
    140,         3.4643,        -0.4779,         2.9864,         3.1011,         1.5886,       130.6611,        63.9016,       154.0085,       304.1884,       273.3081,       466.0929,         1.3978,     84231.1406,     71807.6016
    141,         1.8529,         0.9035,         2.7564,         2.5329,         1.2808,       132.3122,        63.9555,       154.2353,       303.7608,       273.2798,       466.1762,         1.4756,     84230.3359,     71807.9766
    142,         2.8369,         0.0064,         2.8433,         2.5482,         1.2942,       133.9669,        64.0081,       154.4575,       303.2975,       273.2497,       466.2619,         1.5491,     84229.4766,     71808.3516
    143,         2.0482,         0.7420,         2.7902,         2.3005,         1.1716,       135.4935,        64.0353,       154.5782,       302.7930,       273.2166,       466.3508,         1.6186,     84228.5391,     71808.7266
    144,         1.3868,         0.9495,         2.3363,         1.5369,         0.8139,       136.6347,        63.9862,       154.3934,       302.3714,       273.1894,       466.4238,         1.5224,     84227.6250,     71809.1016
    145,         2.6427,        -0.0374,         2.6054,         2.2318,         1.1599,       138.1200,        64.0067,       154.4873,       302.0085,       273.1661,       466.4898,         1.4454,     84226.8047,     71809.4766
    146,         2.2025,         0.2763,         2.4788,         2.0186,         1.0622,       139.4950,        64.0067,       154.4988,       301.6681,       273.1436,       466.5535,         1.4166,     84226.0078,     71809.8516
    147,         1.6039,         0.7834,         2.3873,         1.8484,         1.0274,       140.7813,        63.9904,       154.4449,       301.3714,       273.1237,       466.6109,         1.3599,     84225.2578,     71810.2266
    148,         2.0336,         0.4890,         2.5226,         2.0023,         1.0908,       142.1410,        63.9880,       154.4471,       301.0261,       273.1007,       466.6772,         1.4318,     84224.4453,     71810.6016
    149,         2.9956,        -0.1550,         2.8406,         2.5082,         1.3588,       143.7499,        64.0361,       154.6511,       300.6483,       273.0751,       466.7477,         1.4818,     84223.6016,     71810.9766
    150,         1.1620,         1.6888,         2.8508,         2.4154,         1.3056,       145.3084,        64.0748,       154.8177,       300.2310,       273.0460,       466.8215,         1.5451,     84222.6641,     71811.3516
    151,         3.1639,        -0.1237,         3.0402,         2.6832,         1.4156,       146.9960,        64.1403,       155.0908,       299.7536,       273.0119,       466.9039,         1.6246,     84221.7109,     71811.7422
    152,         2.4346,         0.2742,         2.7087,         2.0784,         1.1366,       148.3775,        64.1452,       155.1220,       299.3294,       272.9814,       466.9738,         1.5721,     84220.7734,     71812.1172
    153,         3.0857,        -0.0797,         3.0059,         2.7112,         1.4822,       150.0714,        64.2135,       155.4062,       298.9513,       272.9540,       467.0372,         1.5238,     84219.9141,     71812.4922
    154,         3.8787,        -0.4213,         3.4574,         3.3298,         1.7735,       152.0695,        64.3435,       155.9371,       298.4583,       272.9174,       467.1197,         1.6838,     84218.8984,     71812.9453
    155,         4.4430,        -1.2162,         3.2268,         2.7368,         1.5078,       153.7664,        64.4141,       156.2304,       297.9535,       272.8792,       467.1996,         1.7190,     84217.8750,     71813.4062
