 day,simuCH4_d,pro_sum_d,oxi_sum_d,fdifu1_d,ebu_sum_sat_d,pla_sum_d,CH4V1,CH4V2,CH4V3,CH4V4,CH4V5,    CH4V6,CH4V7,CH4V8,CH4V9,CH4V10,ebu_sum_unsat_d,zwt
     34,         0.0072,         0.0268,         0.0068,         0.0024,         0.0003,         0.0045,         0.0059,         1.8845,         4.1070,         6.0189,         7.2109,         7.7523,         7.8542,         7.9132,         7.9759,         8.0404,         0.0000,       -56.6197
     35,         0.0099,         0.0269,         0.0066,         0.0023,         0.0031,         0.0045,         0.0056,         1.8839,         4.1083,         6.0188,         7.2134,         7.7560,         7.8575,         7.9162,         7.9785,         8.0428,         0.0000,       -56.9408
     36,         0.0114,         0.0270,         0.0067,         0.0023,         0.0047,         0.0045,         0.0055,         1.8894,         4.1075,         6.0187,         7.2156,         7.7595,         7.8606,         7.9189,         7.9810,         8.0450,         0.0000,       -57.1047
     37,         0.0100,         0.0268,         0.0068,         0.0023,         0.0032,         0.0045,         0.0058,         1.8919,         4.1089,         6.0185,         7.2179,         7.7632,         7.8637,         7.9218,         7.9836,         8.0473,         0.0000,       -57.4935
     38,         0.0073,         0.0260,         0.0068,         0.0023,         0.0005,         0.0045,         0.0059,         1.8907,         4.1106,         6.0180,         7.2207,         7.7670,         7.8672,         7.9249,         7.9864,         8.0500,         0.0000,       -58.0036
     39,         0.0233,         0.0228,         0.0044,         0.0014,         0.0174,         0.0045,         0.0039,         1.8903,         4.1083,         6.0174,         7.2240,         7.7712,         7.8710,         7.9284,         7.9897,         8.0531,         0.0000,       -58.4801
     40,         0.0064,         0.0222,         0.0039,         0.0012,         0.0007,         0.0045,         0.0036,         1.9075,         4.1060,         6.0172,         7.2269,         7.7751,         7.8746,         7.9318,         7.9929,         8.0560,         0.0000,       -59.0617
     41,         0.0176,         0.0217,         0.0037,         0.0011,         0.0120,         0.0045,         0.0035,         1.9155,         4.1039,         6.0167,         7.2300,         7.7793,         7.8785,         7.9355,         7.9963,         8.0592,         0.0000,       -59.4910
     42,         0.0077,         0.0230,         0.0043,         0.0013,         0.0019,         0.0045,         0.0038,         1.9111,         4.1018,         6.0162,         7.2327,         7.7832,         7.8822,         7.9390,         7.9996,         8.0622,         0.0000,       -59.8042
     43,         0.0104,         0.0240,         0.0054,         0.0017,         0.0042,         0.0045,         0.0047,         1.9072,         4.1006,         6.0156,         7.2346,         7.7866,         7.8855,         7.9421,         8.0025,         8.0648,         0.0000,       -60.1252
     44,         0.0138,         0.0276,         0.0062,         0.0029,         0.0064,         0.0045,         0.0068,         1.9061,         4.1049,         6.0151,         7.2362,         7.7898,         7.8885,         7.9449,         8.0051,         8.0672,         0.0000,       -51.1719
     45,         0.0178,         0.0347,         0.0013,         0.0132,         0.0000,         0.0046,         0.0254,         1.9041,         4.1047,         6.0152,         7.2389,         7.7938,         7.8923,         7.9485,         8.0085,         8.0704,         0.0000,        -3.6485
     46,         0.0211,         0.0354,         0.0000,         0.0164,         0.0000,         0.0046,         0.0313,         1.9027,         4.1033,         6.0153,         7.2426,         7.7984,         7.8967,         7.9526,         8.0125,         8.0742,         0.0000,         1.6597
     47,         0.0212,         0.0354,         0.0000,         0.0166,         0.0000,         0.0046,         0.0315,         1.9014,         4.1021,         6.0150,         7.2462,         7.8030,         7.9011,         7.9568,         8.0165,         8.0781,         0.0000,         2.9489
     48,         0.0213,         0.0355,         0.0000,         0.0166,         0.0000,         0.0046,         0.0316,         1.9005,         4.1009,         6.0145,         7.2494,         7.8073,         7.9053,         7.9608,         8.0203,         8.0818,         0.0000,         0.6181
     49,         0.0164,         0.0331,         0.0042,         0.0118,         0.0000,         0.0046,         0.0229,         1.8990,         4.0996,         6.0134,         7.2527,         7.8118,         7.9095,         7.9650,         8.0243,         8.0857,         0.0000,       -13.5907
     50,         0.0109,         0.0288,         0.0048,         0.0064,         0.0000,         0.0045,         0.0130,         1.8967,         4.0981,         6.0118,         7.2561,         7.8162,         7.9139,         7.9691,         8.0283,         8.0896,         0.0000,       -22.9885
     51,         0.0112,         0.0310,         0.0064,         0.0066,         0.0000,         0.0045,         0.0135,         1.8947,         4.0966,         6.0098,         7.2588,         7.8203,         7.9178,         7.9729,         8.0320,         8.0931,         0.0000,       -28.3071
     52,         0.0101,         0.0304,         0.0067,         0.0056,         0.0000,         0.0045,         0.0115,         1.8929,         4.0951,         6.0075,         7.2611,         7.8242,         7.9216,         7.9765,         8.0355,         8.0965,         0.0000,       -33.2775
     53,         0.0104,         0.0283,         0.0061,         0.0042,         0.0017,         0.0045,         0.0091,         1.8922,         4.0952,         6.0046,         7.2631,         7.8278,         7.9252,         7.9801,         8.0389,         8.0998,         0.0000,       -36.9114
     54,         0.0096,         0.0296,         0.0069,         0.0045,         0.0006,         0.0045,         0.0096,         1.8961,         4.1041,         6.0015,         7.2647,         7.8313,         7.9287,         7.9835,         8.0422,         8.1029,         0.0000,       -39.2467
     55,         0.0253,         0.0276,         0.0062,         0.0037,         0.0171,         0.0045,         0.0081,         1.8994,         4.1104,         5.9983,         7.2663,         7.8347,         7.9321,         7.9868,         8.0455,         8.1061,         0.0000,       -41.0045
     56,         0.0066,         0.0238,         0.0041,         0.0021,         0.0000,         0.0045,         0.0053,         1.8972,         4.1264,         5.9965,         7.2684,         7.8384,         7.9359,         7.9905,         8.0490,         8.1095,         0.0000,       -42.7988
     57,         0.0061,         0.0222,         0.0034,         0.0016,         0.0000,         0.0045,         0.0045,         1.8945,         4.1416,         5.9947,         7.2709,         7.8423,         7.9399,         7.9945,         8.0529,         8.1133,         0.0000,       -44.1432
     58,         0.0180,         0.0250,         0.0052,         0.0026,         0.0109,         0.0045,         0.0067,         1.8928,         4.1526,         5.9927,         7.2727,         7.8459,         7.9436,         7.9982,         8.0565,         8.1167,         0.0000,       -45.3286
     59,         0.0270,         0.0247,         0.0059,         0.0029,         0.0196,         0.0045,         0.0074,         1.8966,         4.1585,         5.9910,         7.2741,         7.8492,         7.9471,         8.0017,         8.0599,         8.1199,         0.0000,       -46.6145
     60,         0.0077,         0.0264,         0.0063,         0.0029,         0.0003,         0.0045,         0.0068,         1.8957,         4.1567,         5.9891,         7.2751,         7.8522,         7.9502,         8.0048,         8.0630,         8.1228,         0.0000,       -47.9662
     61,         0.0067,         0.0236,         0.0042,         0.0018,         0.0004,         0.0045,         0.0047,         1.8939,         4.1535,         5.9864,         7.2766,         7.8554,         7.9537,         8.0083,         8.0664,         8.1261,         0.0000,       -49.0256
     62,         0.0132,         0.0276,         0.0069,         0.0031,         0.0056,         0.0045,         0.0074,         1.8934,         4.1554,         5.9831,         7.2776,         7.8584,         7.9568,         8.0115,         8.0695,         8.1290,         0.0000,       -49.8014
     63,         0.0184,         0.0279,         0.0071,         0.0031,         0.0107,         0.0045,         0.0072,         1.8972,         4.1543,         5.9794,         7.2783,         7.8612,         7.9598,         8.0144,         8.0723,         8.1318,         0.0000,       -50.4216
     64,         0.0250,         0.0252,         0.0056,         0.0023,         0.0181,         0.0045,         0.0060,         1.8959,         4.1625,         5.9754,         7.2792,         7.8640,         7.9628,         8.0175,         8.0753,         8.1347,         0.0000,       -51.2428
     65,         0.0074,         0.0275,         0.0070,         0.0029,         0.0000,         0.0045,         0.0068,         1.8948,         4.1717,         5.9719,         7.2798,         7.8667,         7.9656,         8.0203,         8.0781,         8.1374,         0.0000,       -52.0770
     66,         0.0199,         0.0259,         0.0059,         0.0023,         0.0131,         0.0045,         0.0056,         1.8967,         4.1764,         5.9681,         7.2804,         7.8693,         7.9684,         8.0231,         8.0808,         8.1400,         0.0000,       -52.6119
     67,         0.0167,         0.0240,         0.0045,         0.0017,         0.0105,         0.0045,         0.0044,         1.9116,         4.1733,         5.9643,         7.2812,         7.8719,         7.9713,         8.0260,         8.0837,         8.1428,         0.0000,       -53.5181
     68,         0.0129,         0.0272,         0.0068,         0.0026,         0.0058,         0.0045,         0.0061,         1.9136,         4.1684,         5.9598,         7.2813,         7.8742,         7.9738,         8.0285,         8.0862,         8.1452,         0.0000,       -54.4307
     69,         0.0234,         0.0271,         0.0068,         0.0025,         0.0164,         0.0045,         0.0059,         1.9138,         4.1644,         5.9541,         7.2812,         7.8763,         7.9761,         8.0309,         8.0885,         8.1475,         0.0000,       -55.3049
     70,         0.0084,         0.0269,         0.0067,         0.0024,         0.0014,         0.0046,         0.0058,         1.9272,         4.1693,         5.9462,         7.2812,         7.8785,         7.9784,         8.0333,         8.0908,         8.1498,         0.0000,       -56.4195
     71,         0.0119,         0.0269,         0.0067,         0.0024,         0.0050,         0.0046,         0.0058,         1.9285,         4.1718,         5.9373,         7.2809,         7.8805,         7.9806,         8.0355,         8.0930,         8.1520,         0.0000,       -56.3218
     72,         0.0184,         0.0268,         0.0067,         0.0024,         0.0114,         0.0045,         0.0058,         1.9252,         4.1683,         5.9286,         7.2809,         7.8827,         7.9830,         8.0379,         8.0955,         8.1544,         0.0000,       -56.1519
     73,         0.0132,         0.0263,         0.0069,         0.0024,         0.0063,         0.0045,         0.0063,         1.9237,         4.1734,         5.9208,         7.2808,         7.8848,         7.9854,         8.0404,         8.0979,         8.1568,         0.0000,       -56.9083
     74,         0.0182,         0.0267,         0.0071,         0.0024,         0.0113,         0.0045,         0.0060,         1.9256,         4.1785,         5.9183,         7.2802,         7.8866,         7.9874,         8.0424,         8.0999,         8.1588,         0.0000,       -57.8762
     75,         0.0067,         0.0264,         0.0066,         0.0021,         0.0000,         0.0045,         0.0054,         1.9227,         4.1810,         5.9176,         7.2798,         7.8885,         7.9895,         8.0445,         8.1020,         8.1609,         0.0000,       -58.8007
     76,         0.0113,         0.0269,         0.0067,         0.0023,         0.0045,         0.0045,         0.0056,         1.9201,         4.1769,         5.9165,         7.2793,         7.8902,         7.9915,         8.0465,         8.1040,         8.1629,         0.0000,       -57.2230
     77,         0.0175,         0.0269,         0.0067,         0.0024,         0.0106,         0.0045,         0.0057,         1.9178,         4.1713,         5.9145,         7.2792,         7.8921,         7.9936,         8.0487,         8.1062,         8.1651,         0.0000,       -56.4032
     78,         0.0137,         0.0265,         0.0073,         0.0025,         0.0066,         0.0045,         0.0065,         1.9150,         4.1656,         5.9110,         7.2794,         7.8942,         7.9959,         8.0511,         8.1086,         8.1675,         0.0000,       -57.3334
     79,         0.0069,         0.0269,         0.0069,         0.0024,         0.0000,         0.0045,         0.0059,         1.9127,         4.1601,         5.9058,         7.2792,         7.8960,         7.9980,         8.0532,         8.1107,         8.1696,         0.0000,       -56.8774
     80,         0.0122,         0.0274,         0.0072,         0.0027,         0.0050,         0.0045,         0.0066,         1.9107,         4.1548,         5.8984,         7.2791,         7.8979,         8.0001,         8.0554,         8.1129,         8.1718,         0.0000,       -54.7310
     81,         0.0071,         0.0271,         0.0071,         0.0026,         0.0000,         0.0045,         0.0063,         1.9088,         4.1495,         5.8910,         7.2790,         7.8998,         8.0023,         8.0577,         8.1152,         8.1741,         0.0000,       -55.2018
     82,         0.0270,         0.0267,         0.0072,         0.0025,         0.0200,         0.0045,         0.0065,         1.9081,         4.1441,         5.8841,         7.2791,         7.9018,         8.0046,         8.0600,         8.1175,         8.1765,         0.0000,       -56.8002
     83,         0.0189,         0.0239,         0.0062,         0.0021,         0.0123,         0.0045,         0.0060,         1.9192,         4.1388,         5.8819,         7.2792,         7.9039,         8.0069,         8.0624,         8.1199,         8.1789,         0.0000,       -58.5312
     84,         0.0157,         0.0237,         0.0058,         0.0018,         0.0094,         0.0045,         0.0051,         1.9240,         4.1337,         5.8811,         7.2793,         7.9058,         8.0091,         8.0647,         8.1223,         8.1813,         0.0000,       -59.9814
     85,         0.0139,         0.0243,         0.0055,         0.0016,         0.0078,         0.0045,         0.0044,         1.9215,         4.1294,         5.8801,         7.2790,         7.9075,         8.0112,         8.0669,         8.1245,         8.1834,         0.0000,       -61.5679
     86,         0.0130,         0.0232,         0.0049,         0.0014,         0.0071,         0.0045,         0.0040,         1.9187,         4.1290,         5.8791,         7.2789,         7.9092,         8.0132,         8.0690,         8.1267,         8.1856,         0.0000,       -62.8111
     87,         0.0171,         0.0228,         0.0046,         0.0012,         0.0114,         0.0045,         0.0037,         1.9149,         4.1274,         5.8774,         7.2786,         7.9108,         8.0152,         8.0711,         8.1288,         8.1877,         0.0000,       -64.0999
     88,         0.0118,         0.0230,         0.0058,         0.0015,         0.0057,         0.0045,         0.0049,         1.9105,         4.1349,         5.8749,         7.2781,         7.9122,         8.0169,         8.0730,         8.1307,         8.1896,         0.0000,       -65.6446
     89,         0.0126,         0.0238,         0.0076,         0.0020,         0.0061,         0.0045,         0.0061,         1.9064,         4.1453,         5.8750,         7.2775,         7.9134,         8.0185,         8.0747,         8.1324,         8.1913,         0.0000,       -67.2930
     90,         0.0073,         0.0241,         0.0066,         0.0016,         0.0012,         0.0045,         0.0047,         1.9026,         4.1526,         5.8750,         7.2767,         7.9145,         8.0199,         8.0762,         8.1340,         8.1929,         0.0000,       -68.5587
     91,         0.0060,         0.0247,         0.0060,         0.0015,         0.0000,         0.0045,         0.0043,         1.8993,         4.1572,         5.8740,         7.2759,         7.9155,         8.0212,         8.0776,         8.1354,         8.1943,         0.0000,       -66.0837
     92,         0.0101,         0.0259,         0.0064,         0.0019,         0.0037,         0.0045,         0.0049,         1.9000,         4.1557,         5.8726,         7.2756,         7.9168,         8.0228,         8.0793,         8.1372,         8.1961,         0.0000,       -61.7049
     93,         0.0067,         0.0265,         0.0065,         0.0022,         0.0000,         0.0045,         0.0054,         1.9155,         4.1498,         5.8725,         7.2756,         7.9182,         8.0246,         8.0811,         8.1390,         8.1980,         0.0000,       -58.4501
     94,         0.0073,         0.0279,         0.0069,         0.0028,         0.0000,         0.0045,         0.0065,         1.9185,         4.1445,         5.8721,         7.2760,         7.9199,         8.0266,         8.0833,         8.1413,         8.2003,         0.0000,       -52.2697
     95,         0.0074,         0.0278,         0.0070,         0.0029,         0.0000,         0.0045,         0.0067,         1.9162,         4.1394,         5.8703,         7.2770,         7.9220,         8.0290,         8.0858,         8.1438,         8.2029,         0.0000,       -51.4280
     96,         0.0156,         0.0278,         0.0070,         0.0028,         0.0082,         0.0045,         0.0065,         1.9140,         4.1344,         5.8667,         7.2778,         7.9240,         8.0314,         8.0883,         8.1464,         8.2054,         0.0000,       -52.4558
     97,         0.0156,         0.0274,         0.0074,         0.0029,         0.0082,         0.0045,         0.0071,         1.9118,         4.1294,         5.8610,         7.2784,         7.9259,         8.0337,         8.0906,         8.1488,         8.2079,         0.0000,       -53.8804
     98,         0.0159,         0.0273,         0.0083,         0.0031,         0.0082,         0.0045,         0.0080,         1.9097,         4.1264,         5.8608,         7.2787,         7.9276,         8.0357,         8.0928,         8.1510,         8.2101,         0.0000,       -55.6772
     99,         0.0103,         0.0309,         0.0050,         0.0058,         0.0000,         0.0045,         0.0119,         1.9080,         4.1314,         5.8635,         7.2791,         7.9293,         8.0377,         8.0949,         8.1532,         8.2124,         0.0000,       -30.9025
    100,         0.0207,         0.0353,         0.0000,         0.0161,         0.0000,         0.0046,         0.0307,         1.9069,         4.1308,         5.8659,         7.2812,         7.9321,         8.0408,         8.0981,         8.1565,         8.2157,         0.0000,        15.6390
    101,         0.0214,         0.0355,         0.0000,         0.0168,         0.0000,         0.0046,         0.0320,         1.9062,         4.1261,         5.8675,         7.2842,         7.9355,         8.0446,         8.1020,         8.1604,         8.2196,         0.0000,        31.3138
    102,         0.0215,         0.0358,         0.0000,         0.0168,         0.0000,         0.0046,         0.0321,         1.9055,         4.1217,         5.8680,         7.2872,         7.9390,         8.0484,         8.1058,         8.1643,         8.2236,         0.0000,        25.0712
    103,         0.0220,         0.0370,         0.0000,         0.0174,         0.0000,         0.0046,         0.0331,         1.9058,         4.1177,         5.8674,         7.2903,         7.9425,         8.0519,         8.1093,         8.1679,         8.2275,         0.0000,        21.5770
    104,         0.0222,         0.0371,         0.0000,         0.0175,         0.0000,         0.0046,         0.0333,         1.9070,         4.1141,         5.8655,         7.2936,         7.9463,         8.0555,         8.1129,         8.1716,         8.2316,         0.0000,        15.9617
    105,         0.0220,         0.0365,         0.0000,         0.0174,         0.0000,         0.0046,         0.0331,         1.9081,         4.1107,         5.8608,         7.2959,         7.9497,         8.0593,         8.1166,         8.1755,         8.2357,         0.0000,        10.3648
    106,         0.0218,         0.0360,         0.0000,         0.0171,         0.0000,         0.0046,         0.0326,         1.9084,         4.1071,         5.8550,         7.2970,         7.9527,         8.0628,         8.1204,         8.1794,         8.2395,         0.0000,        10.1923
    107,         0.0216,         0.0359,         0.0000,         0.0170,         0.0000,         0.0046,         0.0323,         1.9080,         4.1033,         5.8492,         7.2979,         7.9555,         8.0663,         8.1243,         8.1833,         8.2433,         0.0000,        15.0892
    108,         0.0217,         0.0359,         0.0000,         0.0170,         0.0000,         0.0046,         0.0324,         1.9076,         4.0996,         5.8435,         7.2990,         7.9583,         8.0697,         8.1279,         8.1870,         8.2470,         0.0000,        12.2577
    109,         0.0219,         0.0368,         0.0000,         0.0172,         0.0000,         0.0046,         0.0328,         1.9073,         4.0959,         5.8381,         7.3002,         7.9612,         8.0730,         8.1314,         8.1907,         8.2507,         0.0000,         8.8583
    110,         0.0229,         0.0389,         0.0000,         0.0182,         0.0000,         0.0047,         0.0346,         1.9091,         4.0930,         5.8335,         7.3020,         7.9643,         8.0762,         8.1345,         8.1940,         8.2545,         0.0000,         5.3882
    111,         0.0235,         0.0403,         0.0000,         0.0189,         0.0000,         0.0047,         0.0357,         1.9129,         4.0908,         5.8296,         7.3040,         7.9679,         8.0798,         8.1381,         8.1977,         8.2586,         0.0000,         2.7074
    112,         0.0248,         0.0430,         0.0000,         0.0201,         0.0000,         0.0047,         0.0380,         1.9196,         4.0896,         5.8268,         7.3060,         7.9717,         8.0836,         8.1418,         8.2016,         8.2631,         0.0000,         1.7816
    113,         0.0253,         0.0441,         0.0000,         0.0206,         0.0000,         0.0047,         0.0389,         1.9281,         4.0893,         5.8247,         7.3076,         7.9758,         8.0882,         8.1464,         8.2064,         8.2682,         0.0000,         9.3427
    114,         0.0384,         0.0474,         0.0000,         0.0218,         0.0116,         0.0050,         0.0410,         1.9383,         4.0907,         5.8236,         7.3089,         7.9803,         8.0934,         8.1518,         8.2119,         8.2738,         0.0000,         8.9801
    115,         0.0345,         0.0539,         0.0000,         0.0244,         0.0012,         0.0089,         0.0457,         1.9325,         4.1022,         5.8225,         7.3070,         7.9859,         8.0995,         8.1580,         8.2183,         8.2806,         0.0000,        11.5653
    116,         0.0397,         0.0583,         0.0000,         0.0265,         0.0000,         0.0132,         0.0492,         1.8922,         4.1073,         5.8103,         7.2968,         7.9928,         8.1073,         8.1659,         8.2263,         8.2891,         0.0000,        12.8874
    117,         0.0375,         0.0533,         0.0000,         0.0246,         0.0000,         0.0129,         0.0458,         1.8287,         4.1026,         5.7895,         7.2792,         7.9988,         8.1155,         8.1750,         8.2354,         8.2977,         0.0000,        10.7783
    118,         0.0550,         0.0526,         0.0000,         0.0234,         0.0219,         0.0097,         0.0441,         1.7879,         4.0955,         5.7733,         7.2640,         8.0021,         8.1221,         8.1831,         8.2436,         8.3048,         0.0000,        14.0243
    119,         0.0554,         0.0593,         0.0000,         0.0270,         0.0158,         0.0125,         0.0507,         1.7645,         4.0825,         5.7567,         7.2522,         8.0067,         8.1286,         8.1905,         8.2513,         8.3126,         0.0000,         8.8281
    120,         0.0487,         0.0647,         0.0000,         0.0320,         0.0004,         0.0163,         0.0603,         1.7295,         4.0624,         5.7372,         7.2350,         8.0127,         8.1364,         8.1989,         8.2601,         8.3220,         0.0000,        16.3990
    121,         0.0427,         0.0580,         0.0000,         0.0278,         0.0000,         0.0149,         0.0519,         1.6766,         4.0375,         5.7132,         7.2125,         8.0178,         8.1446,         8.2086,         8.2701,         8.3315,         0.0000,        23.8397
    122,         0.0407,         0.0540,         0.0000,         0.0248,         0.0042,         0.0117,         0.0468,         1.6311,         4.0178,         5.6955,         7.1934,         8.0199,         8.1508,         8.2168,         8.2787,         8.3391,         0.0000,        18.8212
