           1,           1,        14.9453,        19.7787,        10.5457,        23.3667,         0.4536,         0.6669,         0.3283,         3.5399,         0.4183,        84.3828,      1197.3601,       123.8258,         2.5607,        39.8928,         8.8608,        13.7144,         0.0866,         1.5143,         3.0805,         1.6200,         0.3173,         0.0625,         0.1677,         2.9719,         1.5423,       659.7767,         0.5485,         0.2740,         0.3042,         0.0968,
           2,           2,        14.6012,        19.9073,        10.5691,        24.2810,         0.4125,         0.6954,         0.3353,         3.1660,         0.4273,        63.3460,      1228.7423,       123.1280,         2.5149,        39.9537,         8.9642,        13.5989,         0.0975,         1.6115,         3.2835,         1.4198,         0.3066,         0.0614,         0.1656,         2.9910,         1.5405,       659.2181,         0.5473,         0.2731,         0.3082,         0.0945,
           3,           3,        15.4384,        19.6287,        10.5062,        23.0417,         0.4164,         0.7275,         0.3383,         3.4676,         0.4379,        76.1305,      1281.5327,       122.6179,         2.4473,        39.5756,         9.0660,        13.9303,         0.0803,         1.6889,         3.8226,         1.6279,         0.2977,         0.0527,         0.1680,         3.0350,         1.5113,       658.5189,         0.5482,         0.2734,         0.3047,         0.0977,
           4,           4,        15.7460,        19.6007,        10.6998,        22.7961,         0.3524,         0.6872,         0.3296,         3.6210,         0.4423,        58.8972,      1364.1941,       122.4341,         2.4585,        40.0612,         9.1816,        14.1664,         0.0914,         1.7637,         3.2679,         1.7549,         0.3088,         0.0418,         0.1679,         3.0817,         1.5163,       658.1528,         0.5444,         0.2737,         0.3004,         0.0944,
           5,           5,        15.9156,        19.3305,        10.4632,        23.9957,         0.3383,         0.6450,         0.3322,         3.7699,         0.4326,        50.1248,      1418.9204,       123.5082,         2.4678,        40.8442,         9.1859,        13.4815,         0.0981,         1.7118,         2.4872,         2.1263,         0.3033,         0.0539,         0.1709,         3.1246,         1.5391,       658.3711,         0.5489,         0.2746,         0.3027,         0.0922,
           7,           6,        16.0544,        19.0261,        10.9027,        25.2126,         0.3507,         0.6540,         0.3354,         4.0891,         0.4222,        33.4663,      1473.0973,       124.9170,         2.5355,        41.4809,         9.1235,        13.6369,         0.1101,         1.6437,         3.3812,         2.4271,         0.2998,         0.0626,         0.1732,         3.0973,         1.4946,       658.5346,         0.5526,         0.2744,         0.3070,         0.0949,
          13,           7,        16.3806,        18.7068,        10.5411,        25.9915,         0.3078,         0.6728,         0.3348,         3.8725,         0.4205,        49.0139,      1473.7542,       125.4874,         2.5087,        42.3166,         9.0056,        13.3775,         0.0920,         1.6811,         2.6585,         2.5193,         0.2962,         0.0559,         0.1732,         3.0501,         1.4610,       657.7880,         0.5500,         0.2740,         0.3072,         0.0935,
          14,           8,        17.1338,        19.0373,        10.6348,        24.7033,         0.3106,         0.6341,         0.3371,         3.7055,         0.4244,        57.1972,      1473.9119,       126.0178,         2.4927,        41.5762,         9.1298,        13.6415,         0.0914,         1.5756,         2.1972,         2.7513,         0.3059,         0.0629,         0.1767,         2.9760,         1.4734,       657.2070,         0.5458,         0.2736,         0.3097,         0.0962,
          19,           9,        16.5926,        18.6059,        10.2730,        23.3859,         0.3305,         0.6727,         0.3321,         3.4439,         0.4216,        34.8902,      1452.6345,       124.5273,         2.4960,        41.1257,         9.2716,        14.1338,         0.0911,         1.6408,         2.7001,         2.6136,         0.3150,         0.0734,         0.1749,         2.9974,         1.4651,       657.7858,         0.5492,         0.2747,         0.3114,         0.0928,
          20,          10,        17.1777,        19.0077,        10.1202,        24.4216,         0.3036,         0.6753,         0.3334,         3.7490,         0.4204,        36.1067,      1427.9436,       123.2108,         2.4563,        40.7261,         9.1362,        14.9355,         0.0862,         1.5248,         1.8193,         2.6170,         0.3055,         0.0639,         0.1704,         2.9563,         1.4883,       657.6873,         0.5511,         0.2760,         0.3118,         0.0902,
          32,          11,        16.5906,        18.5788,        10.2142,        23.2302,         0.3138,         0.7099,         0.3383,         3.5509,         0.4312,        27.8636,      1457.5972,       122.1401,         2.4307,        39.8645,         9.1211,        15.3388,         0.1025,         1.6123,         1.8237,         2.7571,         0.3072,         0.0539,         0.1698,         2.9548,         1.4967,       657.2321,         0.5498,         0.2748,         0.3158,         0.0895,
          41,          12,        16.1647,        18.2842,        10.1102,        21.6150,         0.3143,         0.6904,         0.3354,         3.9551,         0.4283,        29.2169,      1498.6913,       120.7011,         2.4882,        39.3546,         9.2704,        14.6685,         0.1069,         1.7148,         2.6551,         2.4917,         0.3051,         0.0581,         0.1721,         2.9619,         1.4713,       656.7047,         0.5487,         0.2738,         0.3196,         0.0895,
          59,          13,        15.5163,        17.8654,        10.3082,        20.5263,         0.3119,         0.6850,         0.3297,         4.2998,         0.4296,        26.3906,      1527.9293,       120.1801,         2.5157,        39.3617,         9.3502,        14.2544,         0.1194,         1.6221,         2.1538,         2.5236,         0.2999,         0.0621,         0.1736,         2.9728,         1.5097,       656.6622,         0.5470,         0.2748,         0.3176,         0.0900,
          64,          14,        16.2848,        17.5347,        10.1603,        20.4575,         0.3036,         0.6442,         0.3334,         4.0473,         0.4392,        26.2248,      1576.3268,       118.9687,         2.5662,        38.9319,         9.2457,        14.5079,         0.1217,         1.5383,         1.9262,         2.4158,         0.2952,         0.0611,         0.1750,         2.9280,         1.4960,       657.2117,         0.5430,         0.2746,         0.3215,         0.0872,
         109,          15,        15.8154,        17.2099,        10.5411,        18.9398,         0.3335,         0.6391,         0.3287,         4.4440,         0.4400,        26.7637,      1494.3979,       118.7965,         2.5823,        39.0316,         9.2614,        14.0994,         0.1433,         1.6320,         2.4136,         2.5294,         0.2919,         0.0600,         0.1760,         2.9216,         1.5205,       657.2249,         0.5461,         0.2743,         0.3226,         0.0858,
         114,          16,        16.5690,        17.5643,        10.7693,        19.6254,         0.3053,         0.6371,         0.3267,         4.5012,         0.4325,        25.0452,      1412.6625,       120.2119,         2.6296,        38.8289,         9.2441,        14.2202,         0.1568,         1.7064,         1.5035,         2.1991,         0.2913,         0.0589,         0.1765,         2.9961,         1.5167,       656.5289,         0.5484,         0.2733,         0.3228,         0.0831,
         128,          17,        16.6147,        17.5325,        10.9885,        20.1227,         0.3140,         0.6334,         0.3321,         4.9679,         0.4216,        30.4081,      1372.4512,       119.4842,         2.6843,        39.1982,         9.2663,        13.9220,         0.1398,         1.8193,         1.0448,         2.3498,         0.2857,         0.0650,         0.1771,         2.9610,         1.4866,       656.0977,         0.5498,         0.2732,         0.3246,         0.0815,
         149,          18,        16.2546,        17.5122,        11.3341,        18.8886,         0.3035,         0.6237,         0.3305,         4.8933,         0.4105,        22.3082,      1379.4426,       119.0247,         2.7566,        39.0524,         9.2687,        14.4210,         0.1366,         1.8897,         1.3330,         2.4662,         0.2764,         0.0740,         0.1802,         2.9055,         1.4447,       655.8473,         0.5502,         0.2722,         0.3208,         0.0792,
         157,          19,        16.7633,        17.6485,        11.2016,        18.1325,         0.3267,         0.6648,         0.3233,         4.6617,         0.4149,        24.9535,      1429.6758,       118.4485,         2.6999,        39.2527,         9.2887,        14.5757,         0.1158,         1.9715,         2.4529,         2.5949,         0.2712,         0.0683,         0.1755,         2.8746,         1.4435,       655.1911,         0.5497,         0.2729,         0.3199,         0.0796,
