 day,simuCH4_d,pro_sum_d,oxi_sum_d,fdifu1_d,ebu_sum_sat_d,pla_sum_d,CH4V1,CH4V2,CH4V3,CH4V4,CH4V5,    CH4V6,CH4V7,CH4V8,CH4V9,CH4V10,ebu_sum_unsat_d,zwt
      1,         0.0049,         0.0215,         0.0041,         0.0019,         0.0000,         0.0030,         0.0039,         0.5532,         5.9573,         6.9915,         7.0114,         8.4960,         8.4935,         8.4939,         8.4946,         8.4955,         0.0000,       -45.1280
      2,         0.0053,         0.0222,         0.0045,         0.0021,         0.0000,         0.0032,         0.0044,         0.6520,         5.8788,         6.9759,         7.0330,         8.4891,         8.4821,         8.4832,         8.4851,         8.4876,         0.0000,       -45.1724
      3,         0.0050,         0.0204,         0.0036,         0.0017,         0.0000,         0.0033,         0.0037,         0.7431,         5.8045,         6.9606,         7.0536,         8.4825,         8.4713,         8.4732,         8.4763,         8.4802,         0.0000,       -45.2147
      4,         0.0055,         0.0217,         0.0045,         0.0021,         0.0000,         0.0034,         0.0045,         0.8276,         5.7341,         6.9452,         7.0730,         8.4759,         8.4608,         8.4634,         8.4676,         8.4730,         0.0000,       -45.2511
      5,         0.0057,         0.0222,         0.0048,         0.0023,         0.0000,         0.0035,         0.0048,         0.9063,         5.6676,         6.9296,         7.0910,         8.4695,         8.4504,         8.4537,         8.4591,         8.4658,         0.0000,       -45.3244
      6,         0.0059,         0.0220,         0.0048,         0.0023,         0.0000,         0.0036,         0.0049,         0.9791,         5.6045,         6.9142,         7.1080,         8.4633,         8.4404,         8.4444,         8.4508,         8.4588,         0.0000,       -45.3785
      7,         0.0060,         0.0222,         0.0050,         0.0023,         0.0000,         0.0036,         0.0051,         1.0467,         5.5447,         6.8988,         7.1239,         8.4572,         8.4307,         8.4353,         8.4428,         8.4519,         0.0000,       -45.4304
      8,         0.0061,         0.0220,         0.0050,         0.0024,         0.0000,         0.0037,         0.0051,         1.1092,         5.4879,         6.8836,         7.1388,         8.4513,         8.4213,         8.4265,         8.4350,         8.4452,         0.0000,       -45.5913
      9,         0.0058,         0.0206,         0.0043,         0.0020,         0.0000,         0.0038,         0.0045,         1.1666,         5.4338,         6.8687,         7.1530,         8.4455,         8.4123,         8.4181,         8.4277,         8.4389,         0.0000,       -45.7199
     10,         0.0063,         0.0220,         0.0051,         0.0024,         0.0000,         0.0039,         0.0053,         1.2198,         5.3824,         6.8538,         7.1661,         8.4398,         8.4036,         8.4099,         8.4204,         8.4326,         0.0000,       -45.8175
     11,         0.0064,         0.0222,         0.0052,         0.0024,         0.0000,         0.0039,         0.0054,         1.2695,         5.3337,         6.8391,         7.1783,         8.4342,         8.3949,         8.4018,         8.4132,         8.4263,         0.0000,       -45.8801
     12,         0.0064,         0.0222,         0.0053,         0.0025,         0.0000,         0.0040,         0.0055,         1.3154,         5.2874,         6.8245,         7.1897,         8.4288,         8.3865,         8.3939,         8.4062,         8.4202,         0.0000,       -45.9930
     13,         0.0065,         0.0222,         0.0053,         0.0025,         0.0000,         0.0040,         0.0055,         1.3578,         5.2432,         6.8101,         7.2003,         8.4234,         8.3783,         8.3862,         8.3993,         8.4143,         0.0000,       -46.1411
     14,         0.0066,         0.0221,         0.0054,         0.0025,         0.0000,         0.0041,         0.0056,         1.3969,         5.2012,         6.7960,         7.2102,         8.4182,         8.3704,         8.3788,         8.3927,         8.4085,         0.0000,       -46.1921
     15,         0.0066,         0.0219,         0.0054,         0.0025,         0.0000,         0.0041,         0.0056,         1.4329,         5.1610,         6.7822,         7.2195,         8.4131,         8.3628,         8.3717,         8.3864,         8.4030,         0.0000,       -46.2371
     16,         0.0065,         0.0213,         0.0051,         0.0024,         0.0000,         0.0042,         0.0054,         1.4655,         5.1224,         6.7688,         7.2284,         8.4082,         8.3557,         8.3650,         8.3805,         8.3979,         0.0000,       -46.3649
     17,         0.0067,         0.0220,         0.0055,         0.0025,         0.0000,         0.0042,         0.0057,         1.4960,         5.0857,         6.7554,         7.2364,         8.4033,         8.3487,         8.3584,         8.3745,         8.3928,         0.0000,       -46.4792
     18,         0.0067,         0.0216,         0.0054,         0.0025,         0.0000,         0.0042,         0.0057,         1.5240,         5.0507,         6.7423,         7.2438,         8.3985,         8.3418,         8.3519,         8.3687,         8.3878,         0.0000,       -46.6396
     19,         0.0067,         0.0217,         0.0054,         0.0025,         0.0000,         0.0043,         0.0057,         1.5494,         5.0170,         6.7295,         7.2508,         8.3939,         8.3354,         8.3458,         8.3633,         8.3831,         0.0000,       -46.8026
     20,         0.0067,         0.0209,         0.0052,         0.0024,         0.0000,         0.0043,         0.0055,         1.5728,         4.9848,         6.7169,         7.2573,         8.3893,         8.3291,         8.3399,         8.3579,         8.3786,         0.0000,       -46.9617
     21,         0.0058,         0.0183,         0.0034,         0.0015,         0.0000,         0.0043,         0.0039,         1.5935,         4.9537,         6.7048,         7.2635,         8.3849,         8.3234,         8.3345,         8.3531,         8.3745,         0.0000,       -47.0787
     22,         0.0061,         0.0187,         0.0039,         0.0017,         0.0000,         0.0043,         0.0044,         1.6126,         4.9239,         6.6928,         7.2691,         8.3805,         8.3177,         8.3292,         8.3483,         8.3704,         0.0000,       -47.1778
     23,         0.0059,         0.0187,         0.0036,         0.0016,         0.0000,         0.0043,         0.0041,         1.6299,         4.8952,         6.6810,         7.2742,         8.3763,         8.3123,         8.3241,         8.3437,         8.3666,         0.0000,       -47.3361
     24,         0.0069,         0.0218,         0.0056,         0.0025,         0.0000,         0.0044,         0.0058,         1.6465,         4.8680,         6.6692,         7.2787,         8.3720,         8.3067,         8.3188,         8.3389,         8.3625,         0.0000,       -47.4855
     25,         0.0069,         0.0218,         0.0056,         0.0025,         0.0000,         0.0044,         0.0059,         1.6618,         4.8419,         6.6576,         7.2827,         8.3678,         8.3012,         8.3135,         8.3342,         8.3584,         0.0000,       -47.5281
     26,         0.0069,         0.0219,         0.0057,         0.0025,         0.0000,         0.0044,         0.0059,         1.6760,         4.8168,         6.6462,         7.2863,         8.3637,         8.2958,         8.3084,         8.3295,         8.3545,         0.0000,       -47.5901
     27,         0.0070,         0.0219,         0.0057,         0.0025,         0.0000,         0.0044,         0.0059,         1.6890,         4.7927,         6.6350,         7.2896,         8.3596,         8.2906,         8.3034,         8.3249,         8.3507,         0.0000,       -47.6686
     28,         0.0070,         0.0219,         0.0057,         0.0025,         0.0000,         0.0044,         0.0059,         1.7008,         4.7696,         6.6241,         7.2925,         8.3557,         8.2855,         8.2985,         8.3205,         8.3470,         0.0000,       -47.7602
     29,         0.0070,         0.0218,         0.0057,         0.0025,         0.0000,         0.0044,         0.0059,         1.7115,         4.7473,         6.6133,         7.2952,         8.3518,         8.2807,         8.2938,         8.3163,         8.3435,         0.0000,       -47.7828
     30,         0.0070,         0.0216,         0.0057,         0.0025,         0.0000,         0.0044,         0.0059,         1.7209,         4.7256,         6.6029,         7.2976,         8.3481,         8.2761,         8.2894,         8.3124,         8.3403,         0.0000,       -47.8352
     31,         0.0070,         0.0214,         0.0056,         0.0025,         0.0000,         0.0044,         0.0059,         1.7292,         4.7047,         6.5927,         7.2999,         8.3444,         8.2718,         8.2852,         8.3087,         8.3372,         0.0000,       -48.0457
     32,         0.0064,         0.0196,         0.0045,         0.0019,         0.0000,         0.0044,         0.0048,         1.7364,         4.6845,         6.5827,         7.3019,         8.3408,         8.2678,         8.2813,         8.3052,         8.3344,         0.0000,       -48.3235
     33,         0.0061,         0.0186,         0.0039,         0.0016,         0.0000,         0.0044,         0.0043,         1.7426,         4.6648,         6.5729,         7.3037,         8.3372,         8.2639,         8.2775,         8.3019,         8.3318,         0.0000,       -48.7007
     34,         0.0069,         0.0214,         0.0057,         0.0024,         0.0000,         0.0045,         0.0057,         1.7484,         4.6459,         6.5631,         7.3050,         8.3337,         8.2600,         8.2737,         8.2986,         8.3291,         0.0000,       -49.3433
     35,         0.0069,         0.0215,         0.0057,         0.0024,         0.0000,         0.0045,         0.0057,         1.7540,         4.6278,         6.5534,         7.3060,         8.3302,         8.2560,         8.2698,         8.2951,         8.3262,         0.0000,       -49.5958
     36,         0.0069,         0.0216,         0.0057,         0.0024,         0.0000,         0.0045,         0.0057,         1.7592,         4.6103,         6.5438,         7.3067,         8.3267,         8.2520,         8.2659,         8.2918,         8.3235,         0.0000,       -49.6827
     37,         0.0068,         0.0215,         0.0057,         0.0024,         0.0000,         0.0045,         0.0056,         1.7637,         4.5934,         6.5344,         7.3073,         8.3233,         8.2482,         8.2622,         8.2885,         8.3208,         0.0000,       -50.0128
     38,         0.0068,         0.0208,         0.0056,         0.0023,         0.0000,         0.0045,         0.0055,         1.7672,         4.5769,         6.5252,         7.3078,         8.3200,         8.2447,         8.2588,         8.2856,         8.3185,         0.0000,       -50.4534
     39,         0.0059,         0.0180,         0.0037,         0.0014,         0.0000,         0.0045,         0.0040,         1.7697,         4.5607,         6.5163,         7.3083,         8.3168,         8.2416,         8.2558,         8.2831,         8.3165,         0.0000,       -50.8610
     40,         0.0058,         0.0175,         0.0034,         0.0013,         0.0000,         0.0045,         0.0037,         1.7718,         4.5449,         6.5074,         7.3085,         8.3136,         8.2385,         8.2528,         8.2806,         8.3146,         0.0000,       -51.3969
     41,         0.0057,         0.0171,         0.0033,         0.0012,         0.0000,         0.0045,         0.0035,         1.7730,         4.5295,         6.4988,         7.3086,         8.3105,         8.2357,         8.2501,         8.2784,         8.3129,         0.0000,       -51.7698
     42,         0.0059,         0.0182,         0.0038,         0.0014,         0.0000,         0.0045,         0.0039,         1.7740,         4.5145,         6.4901,         7.3085,         8.3074,         8.2329,         8.2474,         8.2762,         8.3112,         0.0000,       -52.0112
     43,         0.0062,         0.0191,         0.0045,         0.0017,         0.0000,         0.0045,         0.0045,         1.7751,         4.5001,         6.4815,         7.3080,         8.3043,         8.2299,         8.2446,         8.2738,         8.3093,         0.0000,       -52.2694
     44,         0.0078,         0.0225,         0.0045,         0.0033,         0.0000,         0.0045,         0.0073,         1.7763,         4.4863,         6.4729,         7.3074,         8.3012,         8.2268,         8.2417,         8.2714,         8.3074,         0.0000,       -40.1428
     45,         0.0170,         0.0269,         0.0000,         0.0125,         0.0000,         0.0046,         0.0240,         1.7782,         4.4731,         6.4649,         7.3071,         8.2986,         8.2243,         8.2394,         8.2696,         8.3061,         0.0000,         4.0380
     46,         0.0178,         0.0270,         0.0000,         0.0132,         0.0000,         0.0046,         0.0253,         1.7800,         4.4602,         6.4573,         7.3071,         8.2961,         8.2223,         8.2375,         8.2682,         8.3051,         0.0000,         5.4060
     47,         0.0178,         0.0270,         0.0000,         0.0132,         0.0000,         0.0046,         0.0253,         1.7815,         4.4478,         6.4498,         7.3069,         8.2938,         8.2203,         8.2357,         8.2669,         8.3043,         0.0000,         7.2647
     48,         0.0178,         0.0271,         0.0000,         0.0133,         0.0000,         0.0046,         0.0254,         1.7830,         4.4358,         6.4423,         7.3066,         8.2914,         8.2184,         8.2339,         8.2656,         8.3035,         0.0000,         7.6319
     49,         0.0177,         0.0266,         0.0000,         0.0131,         0.0000,         0.0046,         0.0252,         1.7838,         4.4240,         6.4350,         7.3063,         8.2892,         8.2167,         8.2324,         8.2646,         8.3030,         0.0000,         9.2490
     50,         0.0151,         0.0238,         0.0000,         0.0106,         0.0000,         0.0045,         0.0206,         1.7837,         4.4124,         6.4279,         7.3061,         8.2871,         8.2153,         8.2313,         8.2639,         8.3028,         0.0000,         8.5492
     51,         0.0176,         0.0266,         0.0000,         0.0130,         0.0000,         0.0046,         0.0250,         1.7837,         4.4011,         6.4207,         7.3056,         8.2849,         8.2139,         8.2300,         8.2631,         8.3025,         0.0000,         6.1947
     52,         0.0176,         0.0267,         0.0000,         0.0131,         0.0000,         0.0045,         0.0251,         1.7836,         4.3901,         6.4136,         7.3050,         8.2828,         8.2124,         8.2288,         8.2624,         8.3022,         0.0000,         3.8036
     53,         0.0160,         0.0248,         0.0000,         0.0115,         0.0000,         0.0045,         0.0222,         1.7833,         4.3794,         6.4065,         7.3042,         8.2807,         8.2110,         8.2277,         8.2617,         8.3019,         0.0000,         1.7586
     54,         0.0170,         0.0265,         0.0008,         0.0125,         0.0000,         0.0045,         0.0240,         1.7829,         4.3690,         6.3994,         7.3033,         8.2786,         8.2096,         8.2266,         8.2610,         8.3016,         0.0000,        -2.4250
     55,         0.0119,         0.0232,         0.0035,         0.0074,         0.0000,         0.0045,         0.0148,         1.7824,         4.3589,         6.3922,         7.3021,         8.2764,         8.2081,         8.2254,         8.2603,         8.3013,         0.0000,       -15.6828
     56,         0.0078,         0.0189,         0.0029,         0.0033,         0.0000,         0.0044,         0.0074,         1.7811,         4.3488,         6.3851,         7.3009,         8.2743,         8.2068,         8.2244,         8.2597,         8.3011,         0.0000,       -23.0707
     57,         0.0067,         0.0173,         0.0025,         0.0022,         0.0000,         0.0044,         0.0054,         1.7791,         4.3388,         6.3781,         7.2997,         8.2721,         8.2057,         8.2236,         8.2594,         8.3011,         0.0000,       -27.7020
     58,         0.0073,         0.0199,         0.0036,         0.0029,         0.0000,         0.0044,         0.0066,         1.7772,         4.3291,         6.3709,         7.2983,         8.2700,         8.2044,         8.2227,         8.2589,         8.3009,         0.0000,       -31.2823
     59,         0.0070,         0.0195,         0.0037,         0.0026,         0.0000,         0.0044,         0.0060,         1.7756,         4.3196,         6.3638,         7.2966,         8.2678,         8.2031,         8.2217,         8.2583,         8.3007,         0.0000,       -34.4989
     60,         0.0077,         0.0210,         0.0050,         0.0032,         0.0000,         0.0044,         0.0072,         1.7743,         4.3105,         6.3566,         7.2947,         8.2655,         8.2016,         8.2205,         8.2576,         8.3003,         0.0000,       -37.4373
     61,         0.0064,         0.0185,         0.0035,         0.0020,         0.0000,         0.0044,         0.0050,         1.7725,         4.3014,         6.3495,         7.2929,         8.2634,         8.2003,         8.2196,         8.2571,         8.3001,         0.0000,       -39.7447
     62,         0.0075,         0.0219,         0.0054,         0.0031,         0.0000,         0.0044,         0.0069,         1.7707,         4.2926,         6.3423,         7.2909,         8.2611,         8.1990,         8.2187,         8.2565,         8.2998,         0.0000,       -41.5114
     63,         0.0075,         0.0221,         0.0058,         0.0031,         0.0000,         0.0044,         0.0070,         1.7693,         4.2840,         6.3352,         7.2888,         8.2589,         8.1975,         8.2176,         8.2559,         8.2995,         0.0000,       -42.9710
     64,         0.0066,         0.0198,         0.0044,         0.0022,         0.0000,         0.0044,         0.0053,         1.7677,         4.2756,         6.3280,         7.2867,         8.2568,         8.1962,         8.2166,         8.2553,         8.2993,         0.0000,       -44.5244
     65,         0.0072,         0.0218,         0.0058,         0.0028,         0.0000,         0.0044,         0.0064,         1.7662,         4.2673,         6.3209,         7.2845,         8.2546,         8.1948,         8.2157,         8.2547,         8.2990,         0.0000,       -45.9052
     66,         0.0067,         0.0204,         0.0050,         0.0023,         0.0000,         0.0044,         0.0055,         1.7646,         4.2593,         6.3138,         7.2822,         8.2525,         8.1935,         8.2148,         8.2542,         8.2988,         0.0000,       -46.8210
     67,         0.0060,         0.0188,         0.0039,         0.0016,         0.0000,         0.0044,         0.0043,         1.7628,         4.2513,         6.3067,         7.2800,         8.2504,         8.1924,         8.2140,         8.2538,         8.2987,         0.0000,       -48.0276
     68,         0.0069,         0.0217,         0.0058,         0.0025,         0.0000,         0.0044,         0.0059,         1.7613,         4.2435,         6.2996,         7.2775,         8.2483,         8.1911,         8.2131,         8.2533,         8.2984,         0.0000,       -49.1187
     69,         0.0068,         0.0216,         0.0058,         0.0024,         0.0000,         0.0044,         0.0057,         1.7600,         4.2360,         6.2925,         7.2750,         8.2462,         8.1897,         8.2121,         8.2527,         8.2982,         0.0000,       -50.0722
     70,         0.0067,         0.0214,         0.0058,         0.0023,         0.0000,         0.0044,         0.0055,         1.7586,         4.2286,         6.2853,         7.2725,         8.2441,         8.1885,         8.2112,         8.2522,         8.2980,         0.0000,       -51.2609
     71,         0.0067,         0.0215,         0.0057,         0.0023,         0.0000,         0.0044,         0.0055,         1.7573,         4.2213,         6.2782,         7.2699,         8.2420,         8.1872,         8.2103,         8.2517,         8.2977,         0.0000,       -51.1162
     72,         0.0067,         0.0214,         0.0057,         0.0023,         0.0000,         0.0044,         0.0056,         1.7557,         4.2141,         6.2711,         7.2673,         8.2400,         8.1862,         8.2097,         8.2513,         8.2977,         0.0000,       -50.8863
     73,         0.0065,         0.0210,         0.0055,         0.0021,         0.0000,         0.0044,         0.0052,         1.7540,         4.2070,         6.2639,         7.2648,         8.2380,         8.1852,         8.2090,         8.2511,         8.2977,         0.0000,       -51.6871
     74,         0.0065,         0.0214,         0.0057,         0.0022,         0.0000,         0.0044,         0.0053,         1.7527,         4.2001,         6.2568,         7.2620,         8.2360,         8.1840,         8.2082,         8.2506,         8.2976,         0.0000,       -52.7246
     75,         0.0068,         0.0217,         0.0057,         0.0024,         0.0000,         0.0044,         0.0057,         1.7512,         4.1933,         6.2496,         7.2593,         8.2340,         8.1830,         8.2075,         8.2503,         8.2975,         0.0000,       -49.8460
     76,         0.0076,         0.0228,         0.0057,         0.0033,         0.0000,         0.0044,         0.0073,         1.7499,         4.1867,         6.2425,         7.2567,         8.2321,         8.1821,         8.2070,         8.2500,         8.2976,         0.0000,       -40.8550
     77,         0.0094,         0.0240,         0.0049,         0.0050,         0.0000,         0.0044,         0.0105,         1.7486,         4.1801,         6.2355,         7.2542,         8.2304,         8.1814,         8.2067,         8.2501,         8.2979,         0.0000,       -27.7241
     78,         0.0107,         0.0244,         0.0048,         0.0063,         0.0000,         0.0044,         0.0128,         1.7470,         4.1736,         6.2286,         7.2519,         8.2288,         8.1811,         8.2067,         8.2505,         8.2986,         0.0000,       -22.7342
     79,         0.0098,         0.0243,         0.0051,         0.0055,         0.0000,         0.0044,         0.0112,         1.7458,         4.1672,         6.2216,         7.2495,         8.2272,         8.1806,         8.2066,         8.2507,         8.2991,         0.0000,       -26.5388
     80,         0.0113,         0.0252,         0.0040,         0.0070,         0.0000,         0.0044,         0.0140,         1.7446,         4.1610,         6.2146,         7.2470,         8.2257,         8.1803,         8.2066,         8.2510,         8.2997,         0.0000,       -18.2363
     81,         0.0159,         0.0267,         0.0006,         0.0115,         0.0000,         0.0044,         0.0222,         1.7434,         4.1548,         6.2077,         7.2448,         8.2242,         8.1802,         8.2068,         8.2515,         8.3004,         0.0000,        -2.0474
     82,         0.0161,         0.0262,         0.0018,         0.0116,         0.0000,         0.0044,         0.0225,         1.7420,         4.1487,         6.2008,         7.2426,         8.2230,         8.1803,         8.2073,         8.2523,         8.3015,         0.0000,        -6.2392
     83,         0.0087,         0.0209,         0.0036,         0.0044,         0.0000,         0.0043,         0.0093,         1.7403,         4.1426,         6.1937,         7.2403,         8.2216,         8.1803,         8.2077,         8.2530,         8.3024,         0.0000,       -22.7136
     84,         0.0076,         0.0205,         0.0040,         0.0033,         0.0000,         0.0043,         0.0073,         1.7384,         4.1365,         6.1865,         7.2378,         8.2202,         8.1803,         8.2080,         8.2536,         8.3033,         0.0000,       -30.4261
     85,         0.0076,         0.0213,         0.0048,         0.0032,         0.0000,         0.0043,         0.0072,         1.7367,         4.1305,         6.1791,         7.2352,         8.2187,         8.1801,         8.2082,         8.2541,         8.3040,         0.0000,       -36.1862
     86,         0.0067,         0.0199,         0.0042,         0.0024,         0.0000,         0.0043,         0.0057,         1.7348,         4.1246,         6.1717,         7.2325,         8.2172,         8.1800,         8.2084,         8.2547,         8.3047,         0.0000,       -40.1810
     87,         0.0064,         0.0195,         0.0041,         0.0021,         0.0000,         0.0043,         0.0050,         1.7329,         4.1187,         6.1641,         7.2297,         8.2157,         8.1798,         8.2086,         8.2552,         8.3054,         0.0000,       -43.5154
     88,         0.0063,         0.0198,         0.0045,         0.0020,         0.0000,         0.0043,         0.0050,         1.7312,         4.1129,         6.1565,         7.2268,         8.2142,         8.1795,         8.2088,         8.2556,         8.3061,         0.0000,       -46.6603
     89,         0.0065,         0.0210,         0.0053,         0.0023,         0.0000,         0.0043,         0.0054,         1.7296,         4.1073,         6.1487,         7.2239,         8.2126,         8.1792,         8.2089,         8.2560,         8.3066,         0.0000,       -49.4830
     90,         0.0066,         0.0215,         0.0057,         0.0023,         0.0000,         0.0043,         0.0055,         1.7281,         4.1017,         6.1409,         7.2209,         8.2111,         8.1789,         8.2089,         8.2563,         8.3072,         0.0000,       -51.4329
     91,         0.0068,         0.0220,         0.0057,         0.0025,         0.0000,         0.0043,         0.0059,         1.7268,         4.0962,         6.1330,         7.2179,         8.2096,         8.1785,         8.2089,         8.2566,         8.3077,         0.0000,       -48.1649
     92,         0.0077,         0.0229,         0.0058,         0.0034,         0.0000,         0.0043,         0.0075,         1.7256,         4.0907,         6.1251,         7.2149,         8.2082,         8.1782,         8.2090,         8.2569,         8.3083,         0.0000,       -40.1406
     93,         0.0102,         0.0247,         0.0039,         0.0059,         0.0000,         0.0043,         0.0120,         1.7244,         4.0854,         6.1172,         7.2121,         8.2069,         8.1781,         8.2092,         8.2575,         8.3090,         0.0000,       -22.3406
     94,         0.0172,         0.0272,         0.0000,         0.0128,         0.0000,         0.0044,         0.0246,         1.7233,         4.0800,         6.1093,         7.2096,         8.2058,         8.1785,         8.2100,         8.2585,         8.3102,         0.0000,         2.1224
     95,         0.0176,         0.0269,         0.0000,         0.0132,         0.0000,         0.0044,         0.0253,         1.7222,         4.0747,         6.1014,         7.2072,         8.2049,         8.1791,         8.2109,         8.2597,         8.3116,         0.0000,         3.0067
     96,         0.0176,         0.0270,         0.0000,         0.0132,         0.0000,         0.0044,         0.0253,         1.7210,         4.0694,         6.0932,         7.2047,         8.2039,         8.1797,         8.2119,         8.2609,         8.3130,         0.0000,         1.7928
     97,         0.0176,         0.0270,         0.0000,         0.0132,         0.0000,         0.0044,         0.0253,         1.7199,         4.0641,         6.0849,         7.2022,         8.2030,         8.1803,         8.2128,         8.2621,         8.3144,         0.0000,         0.3912
     98,         0.0177,         0.0272,         0.0000,         0.0133,         0.0000,         0.0044,         0.0255,         1.7189,         4.0589,         6.0765,         7.1995,         8.2021,         8.1809,         8.2137,         8.2632,         8.3157,         0.0000,         0.9428
     99,         0.0177,         0.0273,         0.0000,         0.0133,         0.0000,         0.0044,         0.0255,         1.7181,         4.0539,         6.0678,         7.1969,         8.2012,         8.1814,         8.2146,         8.2644,         8.3170,         0.0000,         9.8684
    100,         0.0177,         0.0273,         0.0000,         0.0133,         0.0000,         0.0044,         0.0255,         1.7173,         4.0488,         6.0591,         7.1943,         8.2004,         8.1821,         8.2157,         8.2657,         8.3185,         0.0000,        20.6783
    101,         0.0178,         0.0275,         0.0000,         0.0134,         0.0000,         0.0044,         0.0257,         1.7165,         4.0438,         6.0501,         7.1919,         8.1998,         8.1831,         8.2170,         8.2672,         8.3202,         0.0000,        27.8363
    102,         0.0178,         0.0277,         0.0000,         0.0134,         0.0000,         0.0044,         0.0257,         1.7157,         4.0388,         6.0410,         7.1894,         8.1992,         8.1841,         8.2183,         8.2688,         8.3219,         0.0000,        22.0017
    103,         0.0182,         0.0286,         0.0000,         0.0139,         0.0000,         0.0044,         0.0265,         1.7157,         4.0341,         6.0317,         7.1871,         8.1987,         8.1849,         8.2194,         8.2702,         8.3237,         0.0000,        18.8675
    104,         0.0183,         0.0287,         0.0000,         0.0140,         0.0000,         0.0044,         0.0267,         1.7164,         4.0296,         6.0223,         7.1849,         8.1985,         8.1860,         8.2207,         8.2717,         8.3257,         0.0000,        13.5665
    105,         0.0182,         0.0283,         0.0000,         0.0139,         0.0000,         0.0044,         0.0265,         1.7170,         4.0252,         6.0124,         7.1824,         8.1982,         8.1871,         8.2221,         8.2734,         8.3276,         0.0000,         8.2538
    106,         0.0180,         0.0279,         0.0000,         0.0137,         0.0000,         0.0043,         0.0262,         1.7170,         4.0206,         6.0020,         7.1794,         8.1977,         8.1882,         8.2237,         8.2752,         8.3295,         0.0000,         8.3306
    107,         0.0179,         0.0278,         0.0000,         0.0136,         0.0000,         0.0043,         0.0260,         1.7164,         4.0158,         5.9910,         7.1762,         8.1971,         8.1893,         8.2252,         8.2770,         8.3313,         0.0000,        13.4467
    108,         0.0180,         0.0279,         0.0000,         0.0136,         0.0000,         0.0043,         0.0260,         1.7159,         4.0111,         5.9795,         7.1731,         8.1965,         8.1903,         8.2267,         8.2787,         8.3332,         0.0000,        10.8092
    109,         0.0181,         0.0285,         0.0000,         0.0138,         0.0000,         0.0043,         0.0263,         1.7153,         4.0063,         5.9673,         7.1700,         8.1960,         8.1914,         8.2282,         8.2804,         8.3351,         0.0000,         7.5815
    110,         0.0189,         0.0302,         0.0000,         0.0145,         0.0000,         0.0043,         0.0277,         1.7164,         4.0020,         5.9545,         7.1673,         8.1959,         8.1924,         8.2295,         8.2820,         8.3371,         0.0000,         4.2662
    111,         0.0194,         0.0312,         0.0000,         0.0150,         0.0000,         0.0044,         0.0286,         1.7191,         3.9981,         5.9403,         7.1648,         8.1961,         8.1938,         8.2311,         8.2840,         8.3395,         0.0000,         2.5456
    112,         0.0204,         0.0334,         0.0000,         0.0160,         0.0000,         0.0044,         0.0304,         1.7239,         3.9950,         5.9256,         7.1626,         8.1967,         8.1955,         8.2330,         8.2862,         8.3422,         0.0000,         3.7945
    113,         0.0207,         0.0342,         0.0000,         0.0164,         0.0000,         0.0044,         0.0311,         1.7302,         3.9923,         5.9118,         7.1604,         8.1977,         8.1979,         8.2357,         8.2891,         8.3454,         0.0000,        15.0794
    114,         0.0219,         0.0367,         0.0000,         0.0173,         0.0000,         0.0046,         0.0327,         1.7378,         3.9902,         5.8988,         7.1582,         8.1990,         8.2007,         8.2389,         8.2926,         8.3492,         0.0000,        18.1446
    115,         0.0277,         0.0418,         0.0000,         0.0193,         0.0000,         0.0084,         0.0363,         1.7287,         3.9845,         5.8804,         7.1526,         8.2014,         8.2044,         8.2429,         8.2969,         8.3539,         0.0000,        14.6207
    116,         0.0334,         0.0452,         0.0000,         0.0209,         0.0000,         0.0125,         0.0389,         1.6833,         3.9699,         5.8489,         7.1384,         8.2049,         8.2094,         8.2482,         8.3024,         8.3599,         0.0000,         9.7383
    117,         0.0316,         0.0414,         0.0000,         0.0194,         0.0000,         0.0122,         0.0363,         1.6202,         3.9490,         5.8100,         7.1185,         8.2079,         8.2146,         8.2543,         8.3087,         8.3660,         0.0000,         7.9997
    118,         0.0273,         0.0408,         0.0000,         0.0182,         0.0000,         0.0091,         0.0341,         1.5792,         3.9312,         5.7787,         7.1018,         8.2094,         8.2187,         8.2597,         8.3143,         8.3709,         0.0000,        11.5639
    119,         0.0322,         0.0460,         0.0000,         0.0205,         0.0000,         0.0117,         0.0381,         1.5442,         3.9139,         5.7487,         7.0865,         8.2118,         8.2228,         8.2647,         8.3197,         8.3766,         0.0000,         6.6507
    120,         0.0376,         0.0502,         0.0000,         0.0226,         0.0000,         0.0151,         0.0417,         1.4879,         3.8897,         5.7089,         7.0651,         8.2156,         8.2281,         8.2707,         8.3262,         8.3835,         0.0000,        14.4848
    121,         0.0342,         0.0451,         0.0000,         0.0204,         0.0000,         0.0137,         0.0378,         1.4226,         3.8606,         5.6638,         7.0394,         8.2188,         8.2337,         8.2776,         8.3334,         8.3906,         0.0000,        22.1493
    122,         0.0292,         0.0420,         0.0000,         0.0184,         0.0000,         0.0108,         0.0343,         1.3800,         3.8353,         5.6272,         7.0178,         8.2200,         8.2378,         8.2833,         8.3395,         8.3961,         0.0000,        17.3258
    123,         0.0312,         0.0454,         0.0000,         0.0197,         0.0000,         0.0115,         0.0366,         1.3489,         3.8121,         5.5944,         6.9987,         8.2213,         8.2413,         8.2882,         8.3450,         8.4016,         0.0000,        12.3712
    124,         0.0356,         0.0504,         0.0000,         0.0218,         0.0000,         0.0139,         0.0401,         1.3112,         3.7858,         5.5573,         6.9772,         8.2237,         8.2454,         8.2934,         8.3509,         8.4079,         0.0000,         7.7478
