 day,CH4emit_d,watertable,swc1,swc2,swc3,stsurf,st1,st2
    769,         0.0163,       -50.0971,         0.0951,         0.0947,         0.0948,        -0.3212,         0.0304,         0.4292
    770,         0.0091,       -50.5367,         0.0949,         0.0947,         0.0948,        -0.2754,         0.0583,         0.4467
    771,         0.0112,       -50.6544,         0.0948,         0.0947,         0.0948,        -0.2092,         0.0925,         0.4608
    772,         0.0126,       -50.8462,         0.0947,         0.0947,         0.0948,        -0.1983,         0.0808,         0.4325
    773,         0.0271,       -51.1383,         0.0946,         0.0947,         0.0948,        -0.2187,         0.0596,         0.4104
    774,         0.0089,       -51.4519,         0.0944,         0.0947,         0.0948,        -0.2054,         0.0662,         0.4087
    775,         0.0106,       -51.8909,         0.0942,         0.0946,         0.0947,        -0.2063,         0.0642,         0.4050
    776,         0.0092,       -52.4853,         0.0940,         0.0946,         0.0947,        -0.2996,        -0.0142,         0.3329
    777,         0.0160,       -52.9053,         0.0938,         0.0946,         0.0947,        -0.3129,        -0.0163,         0.3362
    778,         0.0070,       -53.4253,         0.0936,         0.0946,         0.0947,        -0.3554,        -0.0150,         0.3604
    779,         0.0100,       -54.0014,         0.0934,         0.0946,         0.0947,        -0.2700,         0.0329,         0.3883
    780,         0.0131,       -54.4787,         0.0931,         0.0945,         0.0947,        -0.3563,        -0.0600,         0.2946
    781,         0.0205,       -55.0493,         0.0929,         0.0945,         0.0947,        -0.4287,        -0.0896,         0.2833
    782,         0.0113,       -55.7037,         0.0926,         0.0945,         0.0947,        -0.4842,        -0.1033,         0.2942
    783,         0.0069,       -56.1706,         0.0924,         0.0945,         0.0947,        -0.3471,        -0.0004,         0.3808
    784,         0.0165,       -56.4631,         0.0922,         0.0945,         0.0947,        -0.2758,         0.0342,         0.3904
    785,         0.0172,       -56.9390,         0.0919,         0.0945,         0.0947,        -0.2850,         0.0138,         0.3596
    786,         0.0076,       -57.3490,         0.0917,         0.0945,         0.0947,        -0.3142,        -0.0217,         0.3204
    787,         0.0133,       -57.8635,         0.0914,         0.0945,         0.0947,        -0.3017,         0.0050,         0.3542
    788,         0.0134,       -58.1293,         0.0918,         0.0943,         0.0946,        -0.2417,         0.0625,         0.4092
    789,         0.0086,       -58.8202,         0.0912,         0.0942,         0.0945,        -0.2013,         0.0742,         0.4029
    790,         0.0153,       -59.9900,         0.0907,         0.0942,         0.0945,        -0.2275,         0.0262,         0.3383
    791,         0.0128,       -60.7569,         0.0903,         0.0943,         0.0945,        -0.3846,        -0.0650,         0.2850
    792,         0.0110,       -61.6249,         0.0897,         0.0942,         0.0945,        -0.2754,         0.0388,         0.3842
    793,         0.0082,       -63.0779,         0.0891,         0.0941,         0.0945,        -0.2550,         0.0321,         0.3638
    794,         0.0136,       -63.6785,         0.0888,         0.0943,         0.0945,        -0.2233,         0.0354,         0.3504
    795,         0.0186,       -63.9479,         0.0884,         0.0943,         0.0945,        -0.2637,        -0.0142,         0.2921
    796,         0.0148,       -64.4487,         0.0880,         0.0943,         0.0945,        -0.3450,        -0.0371,         0.3021
    797,         0.0067,       -64.4288,         0.0887,         0.0944,         0.0946,        -0.2421,         0.0262,         0.3408
    798,         0.0077,       -62.1730,         0.0908,         0.0944,         0.0946,        -0.1704,         0.0821,         0.3829
    799,         0.0079,       -59.6705,         0.0906,         0.0945,         0.0946,        -0.1633,         0.0625,         0.3487
    800,         0.0123,       -58.7780,         0.0919,         0.0945,         0.0946,        -0.1713,         0.0504,         0.3329
    801,         0.0069,       -57.8854,         0.0915,         0.0944,         0.0946,        -0.1875,         0.0225,         0.2987
    802,         0.0208,       -58.6519,         0.0912,         0.0944,         0.0946,        -0.1979,         0.0288,         0.3108
    803,         0.0095,       -54.8096,         0.0953,         0.0944,         0.0946,        -0.1479,         0.0783,         0.3600
    804,         0.0098,       -49.5650,         0.0953,         0.0943,         0.0946,        -0.1508,         0.0613,         0.3321
    805,         0.0071,       -50.5564,         0.0953,         0.0944,         0.0946,        -0.2217,        -0.0117,         0.2604
    806,         0.0086,       -51.4455,         0.0949,         0.0943,         0.0945,        -0.3300,        -0.0754,         0.2213
    807,         0.0088,       -52.4381,         0.0947,         0.0944,         0.0946,        -0.2217,         0.0171,         0.3046
    808,         0.0160,       -52.9638,         0.0942,         0.0943,         0.0946,        -0.2300,         0.0038,         0.2904
    809,         0.0136,       -53.9799,         0.0938,         0.0943,         0.0945,        -0.2512,        -0.0171,         0.2662
    810,         0.0196,       -54.8870,         0.0934,         0.0943,         0.0945,        -0.2575,        -0.0200,         0.2650
    811,         0.0202,       -55.8255,         0.0929,         0.0943,         0.0945,        -0.2329,         0.0092,         0.2975
    812,         0.0091,       -56.7525,         0.0924,         0.0942,         0.0945,        -0.1783,         0.0467,         0.3217
    813,         0.0082,       -57.8084,         0.0919,         0.0942,         0.0945,        -0.1171,         0.0833,         0.3417
    814,         0.0211,       -59.0489,         0.0913,         0.0941,         0.0944,        -0.0979,         0.1017,         0.3587
    815,         0.0147,       -60.2916,         0.0908,         0.0941,         0.0944,        -0.0796,         0.0771,         0.3075
    816,         0.0137,       -61.2894,         0.0902,         0.0941,         0.0944,        -0.0942,         0.0917,         0.3400
    817,         0.0150,       -62.5507,         0.0895,         0.0941,         0.0944,        -0.1208,         0.0600,         0.3050
    818,         0.0160,       -63.7839,         0.0888,         0.0940,         0.0944,        -0.0800,         0.0967,         0.3375
    819,         0.0083,       -58.0344,         0.0928,         0.0940,         0.0943,        -0.0138,         0.1500,         0.3754
    820,         0.0108,       -33.8570,         0.0953,         0.0940,         0.0943,        -0.0800,         0.0675,         0.2775
    821,         0.0123,        -5.3771,         0.0953,         0.0940,         0.0943,        -0.1292,         0.0237,         0.2354
    822,         0.0102,       -21.6334,         0.0953,         0.0940,         0.0943,        -0.1287,         0.0183,         0.2275
    823,         0.0096,       -30.0646,         0.0953,         0.0939,         0.0943,        -0.1350,         0.0238,         0.2367
    824,         0.0116,       -35.8627,         0.0953,         0.0939,         0.0943,        -0.0446,         0.0992,         0.3042
    825,         0.0086,       -40.5223,         0.0953,         0.0939,         0.0943,        -0.1225,         0.0262,         0.2321
    826,         0.0109,       -38.6296,         0.0953,         0.0941,         0.0944,        -0.0746,         0.0675,         0.2675
    827,         0.0167,        -9.3444,         0.0953,         0.0942,         0.0944,        -0.0650,         0.0763,         0.2767
    828,         0.0211,         4.1584,         0.0953,         0.0942,         0.0945,        -0.0529,         0.0875,         0.2867
    829,         0.0184,         4.2132,         0.0953,         0.0941,         0.0944,        -0.0854,         0.0525,         0.2504
    830,         0.0172,         0.3669,         0.0953,         0.0939,         0.0943,        -0.0804,         0.0629,         0.2650
    831,         0.0165,       -16.8733,         0.0953,         0.0939,         0.0943,        -0.1000,         0.0383,         0.2350
    832,         0.0170,        -9.0608,         0.0953,         0.0940,         0.0944,        -0.0833,         0.0533,         0.2487
    833,         0.0161,         2.2015,         0.0953,         0.0941,         0.0944,        -0.0975,         0.0371,         0.2325
    834,         0.0143,        -3.3514,         0.0953,         0.0940,         0.0943,        -0.1271,         0.0192,         0.2212
    835,         0.0181,        -2.7044,         0.0953,         0.0941,         0.0944,        -0.0671,         0.0725,         0.2692
    836,         0.0211,         7.7541,         0.0953,         0.0941,         0.0944,        -0.0512,         0.0875,         0.2812
    837,         0.0211,         5.4518,         0.0953,         0.0942,         0.0945,        -0.0667,         0.0679,         0.2629
    838,         0.0211,         5.8404,         0.0953,         0.0943,         0.0945,        -0.0800,         0.0567,         0.2508
    839,         0.0205,         9.2818,         0.0953,         0.0942,         0.0945,        -0.0604,         0.0696,         0.2617
    840,         0.0138,        10.9749,         0.0953,         0.0941,         0.0944,        -0.1233,         0.0192,         0.2175
    841,         0.0158,         9.6929,         0.0953,         0.0942,         0.0945,        -0.1179,         0.0275,         0.2258
    842,         0.0199,        10.4303,         0.0953,         0.0942,         0.0945,        -0.0750,         0.0600,         0.2525
    843,         0.0260,         7.0827,         0.0953,         0.0941,         0.0944,        -0.0579,         0.0767,         0.2692
    844,         0.0249,         4.1172,         0.0953,         0.0941,         0.0944,        -0.1025,         0.0400,         0.2346
    845,         0.0291,         1.6572,         0.0953,         0.0941,         0.0944,        -0.0600,         0.0812,         0.2742
    846,         0.0622,       -11.4969,         0.0953,         0.0939,         0.0943,        -0.0192,         0.1196,         0.3100
    847,         0.0219,         6.1476,         0.0953,         0.0938,         0.0943,        -0.0325,         0.1104,         0.3042
    848,         0.0228,        25.1732,         0.0953,         0.0939,         0.0943,        -0.0171,         0.1158,         0.3004
    849,         0.0191,        42.2562,         0.0953,         0.0938,         0.0942,        -0.0321,         0.1092,         0.2988
    850,         0.0213,        48.0310,         0.0953,         0.0937,         0.0942,         0.0250,         0.1529,         0.3313
    851,         0.0212,        40.6773,         0.0953,         0.0937,         0.0942,        -0.0379,         0.0863,         0.2646
    852,         0.0212,        33.6513,         0.0953,         0.0938,         0.0942,        -0.0512,         0.0675,         0.2429
    853,         0.0163,        27.3703,         0.0953,         0.0937,         0.0942,         0.0538,         0.1083,         0.2537
    854,         0.0212,        25.0048,         0.0953,         0.0940,         0.0943,         0.1096,         0.1379,         0.2650
    855,         0.0215,        22.8687,         0.0953,         0.0941,         0.0944,         0.4917,         0.2988,         0.2983
    856,         0.0370,        18.2722,         0.0953,         0.0940,         0.0943,         1.2558,         0.6179,         0.3342
    857,         0.0322,        13.8713,         0.0953,         0.0939,         0.0943,         1.5329,         0.7950,         0.3933
    858,         0.0548,        10.1231,         0.0953,         0.0939,         0.0943,         2.8717,         1.3463,         0.5146
    859,         0.0458,         6.9440,         0.0953,         0.0938,         0.0942,         3.3054,         1.6696,         0.7125
    860,         0.0475,         3.3512,         0.0953,         0.0937,         0.0942,         3.1492,         1.7279,         0.8725
    861,         0.0293,        -2.9740,         0.0953,         0.0937,         0.0942,         2.4167,         1.5546,         1.0437
    862,         0.0916,       -22.4160,         0.0953,         0.0936,         0.0941,         2.7358,         1.6567,         1.0204
    863,         0.0234,       -32.7527,         0.0953,         0.0935,         0.0940,         2.5750,         1.6992,         1.1750
    864,         0.0615,       -33.1396,         0.0952,         0.0934,         0.0940,         5.6775,         3.1450,         1.5079
    865,         0.0217,       -38.2469,         0.0953,         0.0934,         0.0940,         6.5979,         3.9212,         2.1058
    866,         0.0274,       -44.3472,         0.0953,         0.0934,         0.0939,         6.7325,         4.2283,         2.5442
    867,         0.0250,       -49.3932,         0.0952,         0.0933,         0.0939,         8.0746,         5.1504,         3.1083
    868,         0.0245,       -50.0765,         0.0953,         0.0937,         0.0941,         7.3621,         5.0700,         3.4654
    869,         0.0283,       -48.2210,         0.0953,         0.0939,         0.0942,         8.1258,         5.4779,         3.6512
    870,         0.0395,        -8.5859,         0.0953,         0.0941,         0.0943,         7.6858,         5.6208,         4.0796
    871,         0.0479,        10.4691,         0.0953,         0.0942,         0.0944,         6.1079,         5.0346,         4.2121
    872,         0.0482,        10.2122,         0.0953,         0.0937,         0.0942,         7.3671,         5.5258,         4.1775
    873,         0.0504,         5.1610,         0.0953,         0.0934,         0.0940,         7.6296,         5.7892,         4.4150
    874,         0.0488,        -1.4992,         0.0953,         0.0934,         0.0940,         7.0600,         5.5592,         4.4738
    875,         0.0592,       -19.4604,         0.0953,         0.0935,         0.0940,         8.2425,         6.2362,         4.7404
    876,         0.0989,       -32.2173,         0.0952,         0.0932,         0.0938,         8.7017,         6.4883,         4.8871
    877,         0.0423,       -41.5642,         0.0952,         0.0933,         0.0939,         8.7950,         6.7592,         5.2429
    878,         0.0505,       -45.6294,         0.0953,         0.0936,         0.0940,         9.5746,         7.1979,         5.4717
    879,         0.0674,       -42.0372,         0.0953,         0.0937,         0.0941,        11.1250,         8.0713,         5.8571
    880,         0.0679,         2.5570,         0.0953,         0.0939,         0.0942,        12.1033,         8.8937,         6.5292
    881,         0.0764,         4.6048,         0.0953,         0.0939,         0.0942,        12.9679,         9.6062,         7.1187
    882,         0.0750,         3.2266,         0.0953,         0.0939,         0.0943,        10.8292,         9.0187,         7.5537
    883,         0.0744,        -1.9084,         0.0953,         0.0936,         0.0941,         9.7292,         8.4575,         7.4062
    884,         0.0677,       -22.1331,         0.0953,         0.0935,         0.0941,         8.8671,         8.0913,         7.3667
    885,         0.0691,       -31.6670,         0.0953,         0.0937,         0.0941,        10.0483,         8.6433,         7.4471
    886,         0.0596,        -1.7067,         0.0953,         0.0939,         0.0942,         9.3017,         8.3875,         7.5154
    887,         0.0657,         4.4003,         0.0953,         0.0940,         0.0943,         8.9783,         8.1571,         7.3979
    888,         0.0803,         1.8487,         0.0953,         0.0940,         0.0943,        10.1292,         8.7025,         7.4950
    889,         0.1362,       -12.0259,         0.0953,         0.0937,         0.0942,        10.6204,         9.0604,         7.7583
    890,         0.0674,        -9.9728,         0.0953,         0.0939,         0.0943,        10.2679,         9.1512,         8.1079
    891,         0.0788,         6.1142,         0.0953,         0.0940,         0.0943,        12.1654,        10.0138,         8.3221
    892,         0.1237,         3.0199,         0.0953,         0.0937,         0.0942,        13.8400,        11.0442,         8.8562
    893,         0.1015,       -10.3932,         0.0953,         0.0934,         0.0940,        13.0133,        11.0404,         9.4017
    894,         0.1319,       -29.6939,         0.0953,         0.0933,         0.0939,        13.3425,        11.3196,         9.6742
    895,         0.0654,       -35.1622,         0.0953,         0.0935,         0.0940,        13.2296,        11.4550,         9.9512
    896,         0.0849,       -33.7946,         0.0953,         0.0935,         0.0940,        14.4746,        12.1608,        10.2904
    897,         0.0916,       -34.8471,         0.0953,         0.0936,         0.0941,        13.7733,        11.9725,        10.4721
    898,         0.0679,       -30.6785,         0.0953,         0.0937,         0.0941,        13.4417,        12.0200,        10.7108
    899,         0.1060,       -37.6638,         0.0953,         0.0934,         0.0940,        12.1879,        11.3296,        10.5008
    900,         0.1099,       -44.3561,         0.0953,         0.0934,         0.0940,        13.6104,        11.9196,        10.5162
    901,         0.0568,       -40.8801,         0.0953,         0.0938,         0.0941,        13.8046,        12.2396,        10.8454
    902,         0.1041,         3.4868,         0.0953,         0.0938,         0.0942,        15.9817,        13.3079,        11.1979
    903,         0.1238,         6.8766,         0.0953,         0.0939,         0.0943,        16.1200,        13.7321,        11.7487
    904,         0.1343,         6.5102,         0.0953,         0.0939,         0.0943,        16.1275,        13.8850,        12.0354
    905,         0.1708,         3.8764,         0.0953,         0.0936,         0.0941,        16.0792,        13.9263,        12.1496
    906,         0.1881,        -5.2581,         0.0953,         0.0935,         0.0940,        17.3050,        14.6192,        12.4588
    907,         0.1368,       -14.7573,         0.0953,         0.0936,         0.0941,        17.6621,        15.0529,        12.9125
    908,         0.1471,         2.2524,         0.0953,         0.0935,         0.0940,        17.2200,        15.0258,        13.1833
    909,         0.1593,         4.4438,         0.0953,         0.0937,         0.0941,        17.3325,        15.2033,        13.3871
    910,         0.1818,         9.2057,         0.0953,         0.0934,         0.0940,        17.1700,        15.2442,        13.5562
    911,         0.2115,         4.4496,         0.0953,         0.0932,         0.0939,        15.7250,        14.5583,        13.4333
    912,         0.2149,        -4.3749,         0.0953,         0.0933,         0.0939,        15.9000,        14.5604,        13.3146
    913,         0.1769,       -24.0682,         0.0953,         0.0933,         0.0939,        15.7592,        14.4771,        13.2613
    914,         0.1496,       -35.0439,         0.0953,         0.0933,         0.0939,        15.9550,        14.5221,        13.2300
    915,         0.1236,       -42.4455,         0.0952,         0.0932,         0.0938,        16.5908,        14.8225,        13.3125
    916,         0.1248,       -48.0788,         0.0953,         0.0933,         0.0938,        18.2887,        15.6754,        13.5846
    917,         0.0690,       -49.9519,         0.0953,         0.0936,         0.0940,        17.2942,        15.4621,        13.8750
    918,         0.1254,       -45.9368,         0.0953,         0.0938,         0.0941,        18.4038,        15.9625,        14.0175
    919,         0.1181,       -31.8094,         0.0953,         0.0937,         0.0941,        19.3579,        16.6346,        14.4492
    920,         0.1302,       -10.4779,         0.0953,         0.0938,         0.0942,        17.4575,        16.0396,        14.7083
    921,         0.1672,         9.2134,         0.0953,         0.0937,         0.0941,        16.6550,        15.6392,        14.6092
    922,         0.2230,         5.4662,         0.0953,         0.0935,         0.0940,        16.4717,        15.3696,        14.3354
    923,         0.2541,         0.6603,         0.0952,         0.0933,         0.0939,        18.8067,        16.4242,        14.4712
    924,         0.2116,         9.6980,         0.0953,         0.0935,         0.0940,        20.1542,        17.3258,        15.0275
    925,         0.2111,        10.2413,         0.0953,         0.0938,         0.0942,        18.8487,        17.0512,        15.4308
    926,         0.2322,        14.2189,         0.0953,         0.0939,         0.0943,        18.6233,        16.9104,        15.4083
    927,         0.2950,        11.3006,         0.0953,         0.0937,         0.0941,        19.3646,        17.2125,        15.4371
    928,         0.2548,         9.4949,         0.0953,         0.0937,         0.0941,        20.0187,        17.6933,        15.7404
    929,         0.2744,        19.1075,         0.0953,         0.0936,         0.0941,        21.1933,        18.4554,        16.2133
    930,         0.2389,        40.8233,         0.0952,         0.0932,         0.0939,        19.9387,        18.2642,        16.7379
    931,         0.2573,        32.1844,         0.0952,         0.0932,         0.0938,        17.9071,        17.2608,        16.4946
    932,         0.2705,        24.8668,         0.0952,         0.0931,         0.0938,        17.1067,        16.6475,        16.0162
    933,         0.2606,        18.7680,         0.0952,         0.0932,         0.0938,        18.2283,        17.0617,        15.8771
    934,         0.2424,        13.3056,         0.0953,         0.0932,         0.0938,        16.3417,        16.1404,        15.6546
    935,         0.2433,         8.8167,         0.0953,         0.0932,         0.0938,        16.3983,        15.9346,        15.3133
    936,         0.2294,         5.1736,         0.0953,         0.0933,         0.0939,        16.4425,        15.9075,        15.1954
    937,         0.1980,         3.6049,         0.0952,         0.0935,         0.0939,        15.0583,        15.2379,        15.0225
    938,         0.2055,         1.3795,         0.0952,         0.0935,         0.0940,        13.5521,        14.2775,        14.5021
    939,         0.2741,       -14.2432,         0.0953,         0.0934,         0.0939,        14.1037,        14.1896,        14.0225
    940,         0.1707,       -30.2015,         0.0953,         0.0934,         0.0939,        13.9725,        14.0200,        13.8237
    941,         0.1388,       -34.7733,         0.0953,         0.0936,         0.0940,        15.3738,        14.5908,        13.8354
    942,         0.1460,       -40.3207,         0.0953,         0.0934,         0.0940,        15.5879,        14.7796,        13.9821
    943,         0.1321,       -46.2629,         0.0953,         0.0934,         0.0939,        15.0550,        14.5388,        13.9921
    944,         0.1278,       -51.0894,         0.0953,         0.0933,         0.0939,        14.4067,        14.2463,        13.9208
    945,         0.0942,       -55.5624,         0.0947,         0.0932,         0.0938,        13.4379,        13.7171,        13.7183
    946,         0.1104,       -59.1821,         0.0929,         0.0932,         0.0938,        12.8233,        13.2887,        13.4458
    947,         0.0800,       -31.1508,         0.0953,         0.0935,         0.0940,        14.6008,        13.9963,        13.4083
    948,         0.1243,       -27.5182,         0.0953,         0.0937,         0.0941,        13.9150,        13.7129,        13.4025
    949,         0.1644,       -26.9373,         0.0953,         0.0936,         0.0940,        14.1213,        13.7804,        13.3750
    950,         0.1256,       -33.7210,         0.0953,         0.0936,         0.0940,        14.5938,        13.9721,        13.3825
    951,         0.1070,       -39.7425,         0.0953,         0.0936,         0.0941,        12.5971,        13.0821,        13.2513
    952,         0.1385,       -44.4389,         0.0953,         0.0935,         0.0940,        13.8575,        13.4892,        13.1017
    953,         0.1218,       -48.2925,         0.0953,         0.0936,         0.0941,        13.9354,        13.5129,        13.0837
    954,         0.1179,       -51.6694,         0.0953,         0.0935,         0.0940,        13.4058,        13.3179,        13.0967
    955,         0.0991,       -55.5152,         0.0945,         0.0934,         0.0939,        11.8875,        12.5804,        12.9104
    956,         0.1005,       -58.7258,         0.0929,         0.0934,         0.0939,        12.5696,        12.7083,        12.6908
    957,         0.1054,       -61.4242,         0.0914,         0.0934,         0.0939,        12.5908,        12.6750,        12.6096
    958,         0.0998,       -63.7648,         0.0900,         0.0934,         0.0940,        13.7758,        13.1542,        12.6300
    959,         0.0891,       -66.0601,         0.0886,         0.0934,         0.0939,        14.1579,        13.4100,        12.7837
    960,         0.1047,       -68.2526,         0.0873,         0.0935,         0.0940,        15.4450,        14.0475,        12.9938
    961,         0.1063,       -70.0093,         0.0861,         0.0935,         0.0940,        17.2700,        15.0233,        13.3817
    962,         0.0955,       -71.7440,         0.0848,         0.0935,         0.0940,        17.8217,        15.5221,        13.8333
    963,         0.0687,       -64.6093,         0.0899,         0.0934,         0.0940,        18.1042,        15.9608,        14.3096
    964,         0.0878,       -65.9115,         0.0887,         0.0933,         0.0939,        14.7971,        14.6363,        14.3604
    965,         0.0959,       -68.6864,         0.0870,         0.0933,         0.0939,        13.6617,        13.9267,        13.9933
    966,         0.1151,       -71.2404,         0.0854,         0.0933,         0.0939,        17.5446,        15.5088,        14.0038
    967,         0.0991,       -72.7451,         0.0848,         0.0934,         0.0939,        20.0408,        16.8808,        14.5475
    968,         0.0970,       -73.3919,         0.0843,         0.0935,         0.0940,        19.6258,        17.0325,        15.0633
    969,         0.0923,       -67.2813,         0.0878,         0.0936,         0.0940,        19.7271,        17.3287,        15.4792
    970,         0.1078,       -68.8589,         0.0867,         0.0936,         0.0941,        19.1542,        17.1925,        15.6525
    971,         0.0946,       -43.3005,         0.0953,         0.0938,         0.0942,        17.7404,        16.7013,        15.7458
    972,         0.1520,       -29.8856,         0.0953,         0.0937,         0.0941,        18.6129,        17.0912,        15.8367
    973,         0.1698,       -23.6701,         0.0953,         0.0937,         0.0941,        17.6904,        16.7050,        15.8004
    974,         0.1831,        -5.5248,         0.0953,         0.0938,         0.0942,        16.9296,        16.4000,        15.7704
    975,         0.1948,       -20.8311,         0.0953,         0.0937,         0.0941,        14.6646,        15.3150,        15.4846
    976,         0.1961,       -31.5593,         0.0953,         0.0936,         0.0941,        12.9500,        14.1850,        14.8604
    977,         0.1540,       -38.9439,         0.0953,         0.0935,         0.0940,        13.9346,        14.4542,        14.5529
    978,         0.1341,       -44.8836,         0.0953,         0.0935,         0.0940,        11.9317,        13.3454,        14.1387
    979,         0.1484,       -48.8057,         0.0953,         0.0936,         0.0940,        15.6246,        14.7258,        13.9904
    980,         0.1265,       -51.9108,         0.0953,         0.0935,         0.0940,        16.5567,        15.3388,        14.2992
    981,         0.0905,       -54.1588,         0.0953,         0.0936,         0.0941,        13.8942,        14.2371,        14.2963
    982,         0.1103,       -46.3043,         0.0953,         0.0939,         0.0942,        15.6517,        14.9012,        14.2517
    983,         0.1457,       -41.3130,         0.0953,         0.0939,         0.0943,        16.7179,        15.4625,        14.4246
    984,         0.1233,       -43.1178,         0.0953,         0.0938,         0.0942,        14.1637,        14.4062,        14.3958
    985,         0.1091,       -43.7074,         0.0953,         0.0936,         0.0941,        11.7779,        13.2171,        14.0371
    986,         0.1338,       -48.2892,         0.0953,         0.0936,         0.0941,        10.5687,        12.3787,        13.5012
    987,         0.1082,       -50.8790,         0.0953,         0.0937,         0.0941,        11.4979,        12.4958,        13.0892
    988,         0.1113,       -50.4516,         0.0953,         0.0937,         0.0942,        12.0325,        12.7521,        13.0537
    989,         0.1034,       -53.1934,         0.0953,         0.0936,         0.0941,         8.0588,        10.7904,        12.5871
    990,         0.1171,       -55.5358,         0.0942,         0.0936,         0.0941,         9.3988,        10.9742,        12.0533
    991,         0.1076,       -56.4668,         0.0942,         0.0939,         0.0942,        13.5742,        12.8054,        12.1933
    992,         0.0985,       -53.7592,         0.0953,         0.0941,         0.0943,        15.4142,        13.8242,        12.6350
    993,         0.0876,       -53.1212,         0.0947,         0.0940,         0.0943,        13.2229,        13.1075,        12.9133
    994,         0.1085,       -55.5478,         0.0937,         0.0938,         0.0942,        10.0654,        11.6725,        12.6854
    995,         0.1049,       -58.1892,         0.0925,         0.0936,         0.0941,         7.9829,        10.3762,        12.0362
    996,         0.1295,       -61.1255,         0.0911,         0.0935,         0.0941,        11.1754,        11.5721,        11.8038
    997,         0.1014,       -63.3130,         0.0900,         0.0937,         0.0941,        10.6529,        11.3458,        11.7654
    998,         0.0875,       -64.8573,         0.0890,         0.0937,         0.0941,         9.8171,        10.8962,        11.6229
    999,         0.0973,       -66.7277,         0.0877,         0.0936,         0.0941,        11.8921,        11.7487,        11.6287
   1000,         0.0777,       -63.7456,         0.0917,         0.0937,         0.0942,        14.3037,        12.9258,        11.9196
   1001,         0.0566,       -47.5376,         0.0953,         0.0939,         0.0942,        13.6213,        12.9596,        12.3513
   1002,         0.0728,       -38.8677,         0.0953,         0.0938,         0.0942,         9.1383,        10.8896,        12.1125
   1003,         0.1183,       -43.7653,         0.0953,         0.0937,         0.0942,        12.0417,        11.9708,        11.8979
   1004,         0.0970,       -47.6623,         0.0953,         0.0936,         0.0941,        10.8817,        11.5529,        11.9133
   1005,         0.0913,       -51.0225,         0.0953,         0.0937,         0.0941,         7.8250,         9.9633,        11.4475
   1006,         0.0866,       -52.0622,         0.0953,         0.0937,         0.0942,         8.6517,        10.1000,        11.0996
   1007,         0.0911,       -52.9987,         0.0952,         0.0938,         0.0942,         9.9729,        10.6217,        11.0279
   1008,         0.0539,       -31.5245,         0.0953,         0.0939,         0.0943,         9.5683,        10.4321,        10.9871
   1009,         0.0838,        18.7669,         0.0953,         0.0940,         0.0943,         8.5738,         9.8800,        10.7142
   1010,         0.0755,        14.7677,         0.0953,         0.0939,         0.0943,         5.8583,         8.5000,        10.2633
   1011,         0.1595,        10.4683,         0.0953,         0.0937,         0.0942,         7.3075,         8.7783,         9.8321
   1012,         0.1182,         6.6831,         0.0953,         0.0938,         0.0942,         8.3292,         9.1992,         9.7888
   1013,         0.1408,         3.5228,         0.0953,         0.0937,         0.0942,         9.4471,         9.6554,         9.8379
   1014,         0.1496,         1.6342,         0.0953,         0.0937,         0.0942,        11.0821,        10.4813,        10.0950
   1015,         0.0918,         6.2332,         0.0953,         0.0939,         0.0943,        10.5333,        10.4679,        10.3900
   1016,         0.1008,         5.8505,         0.0953,         0.0938,         0.0942,         6.7888,         8.8525,        10.2246
   1017,         0.1021,         5.3701,         0.0953,         0.0939,         0.0943,         6.2912,         8.2712,         9.6692
   1018,         0.0840,        20.3190,         0.0953,         0.0941,         0.0944,         7.4658,         8.5896,         9.3754
   1019,         0.1118,        19.5622,         0.0953,         0.0940,         0.0943,         6.2517,         7.9625,         9.1254
   1020,         0.0967,        15.6027,         0.0953,         0.0941,         0.0944,         6.0454,         7.6242,         8.7583
   1021,         0.0952,        12.3337,         0.0953,         0.0941,         0.0944,         4.5392,         6.8542,         8.4446
   1022,         0.1022,         8.9215,         0.0953,         0.0941,         0.0944,         4.5050,         6.6133,         8.0917
   1023,         0.0768,         7.9541,         0.0953,         0.0941,         0.0944,         3.0087,         5.7583,         7.6938
   1024,         0.0948,         7.6793,         0.0953,         0.0942,         0.0945,         3.2604,         5.6013,         7.2792
   1025,         0.0879,         5.5252,         0.0953,         0.0943,         0.0945,         3.7338,         5.6292,         7.0108
   1026,         0.0767,         3.2584,         0.0953,         0.0943,         0.0945,         2.9942,         5.1988,         6.7871
   1027,         0.0838,         1.5994,         0.0953,         0.0944,         0.0945,         3.0217,         5.0592,         6.5567
   1028,         0.1165,        -5.5184,         0.0953,         0.0943,         0.0945,         2.7487,         4.8183,         6.3658
   1029,         0.0653,       -12.9131,         0.0953,         0.0943,         0.0945,         4.1329,         5.3404,         6.2850
   1030,         0.0825,       -20.4643,         0.0953,         0.0942,         0.0945,         3.3571,         5.0104,         6.2567
   1031,         0.0519,       -28.3703,         0.0953,         0.0942,         0.0945,         1.4692,         4.0854,         5.9854
   1032,         0.0714,       -32.8622,         0.0953,         0.0943,         0.0945,         0.8929,         3.5292,         5.5179
   1033,         0.0533,       -34.7322,         0.0953,         0.0944,         0.0946,         1.2779,         3.5262,         5.2058
   1034,         0.0653,       -34.2282,         0.0953,         0.0945,         0.0946,         2.3621,         3.9083,         5.1083
   1035,         0.0530,       -36.1567,         0.0953,         0.0945,         0.0946,         3.5563,         4.4738,         5.2513
