 sdoy, GPP_d, NEE_d, Reco_d, NPP_d, Ra_d, QC1, QC2, QC3, QC4,QC5,QC6, Rh_d,QC7,QC8
     14,         0.0081,         0.4697,         0.4778,         0.0000,         0.0000,       157.7378,       163.3293,       179.3900,       287.5215,       275.1583,       468.9421,         0.4778,     84249.5938,     71816.4453
     15,         0.0061,         0.4687,         0.4748,         0.0000,         0.0000,       157.3228,       163.2660,       179.1419,       287.9018,       275.1884,       468.9478,         0.4748,     84249.4062,     71816.4453
     16,         0.0040,         0.4683,         0.4723,         0.0000,         0.0000,       156.9089,       163.2026,       178.8943,       288.2818,       275.2187,       468.9538,         0.4723,     84249.2188,     71816.4453
     17,         0.0000,         0.4767,         0.4767,         0.0000,         0.0000,       156.4961,       163.1396,       178.6472,       288.6567,       275.2487,       468.9601,         0.4767,     84249.0312,     71816.4453
     18,         0.0049,         0.4685,         0.4733,         0.0000,         0.0000,       156.0843,       163.0766,       178.4007,       289.0322,       275.2789,       468.9665,         0.4733,     84248.8438,     71816.4453
     19,         0.0084,         0.4638,         0.4722,         0.0000,         0.0000,       155.6736,       163.0137,       178.1546,       289.4062,       275.3093,       468.9733,         0.4722,     84248.6562,     71816.4453
     20,         0.0027,         0.4676,         0.4703,         0.0000,         0.0000,       155.2641,       162.9507,       177.9091,       289.7800,       275.3397,       468.9803,         0.4703,     84248.4688,     71816.4453
     21,         0.0000,         0.4636,         0.4636,         0.0000,         0.0000,       154.8556,       162.8877,       177.6640,       290.1570,       275.3706,       468.9868,         0.4636,     84248.2812,     71816.4453
     22,         0.0037,         0.4637,         0.4674,         0.0000,         0.0000,       154.4481,       162.8248,       177.4195,       290.5300,       275.4012,       468.9936,         0.4674,     84248.0938,     71816.4453
     23,         0.0000,         0.4661,         0.4661,         0.0000,         0.0000,       154.0418,       162.7622,       177.1754,       290.9016,       275.4318,       469.0006,         0.4661,     84247.9062,     71816.4453
     24,         0.0034,         0.4700,         0.4734,         0.0000,         0.0000,       153.6365,       162.6996,       176.9318,       291.2661,       275.4618,       469.0083,         0.4734,     84247.7188,     71816.4453
     25,         0.0227,         0.4510,         0.4737,         0.0000,         0.0000,       153.2323,       162.6370,       176.6887,       291.6285,       275.4918,       469.0162,         0.4737,     84247.5312,     71816.4453
     26,         0.0293,         0.4461,         0.4755,         0.0000,         0.0000,       152.8291,       162.5743,       176.4461,       291.9879,       275.5219,       469.0246,         0.4754,     84247.3438,     71816.4453
     27,         0.0516,         0.4245,         0.4761,         0.0000,         0.0000,       152.4270,       162.5117,       176.2039,       292.3452,       275.5519,       469.0329,         0.4761,     84247.1562,     71816.4453
     28,         0.0079,         0.4673,         0.4752,         0.0000,         0.0000,       152.0260,       162.4492,       175.9622,       292.7010,       275.5812,       469.0417,         0.4752,     84246.9688,     71816.4453
     29,         0.0156,         0.4591,         0.4747,         0.0000,         0.0000,       151.6260,       162.3870,       175.7210,       293.0554,       275.6105,       469.0508,         0.4747,     84246.7812,     71816.4453
     30,         0.0105,         0.4603,         0.4708,         0.0000,         0.0000,       151.2271,       162.3247,       175.4802,       293.4105,       275.6402,       469.0601,         0.4708,     84246.5938,     71816.4453
     31,         0.0038,         0.4652,         0.4690,         0.0000,         0.0000,       150.8292,       162.2625,       175.2399,       293.7649,       275.6702,       469.0695,         0.4690,     84246.4062,     71816.4453
     32,         0.0083,         0.4602,         0.4685,         0.0000,         0.0000,       150.4324,       162.2002,       175.0002,       294.1187,       275.7001,       469.0786,         0.4685,     84246.2188,     71816.4453
     33,         0.0154,         0.4506,         0.4661,         0.0000,         0.0000,       150.0366,       162.1381,       174.7610,       294.4728,       275.7302,       469.0875,         0.4661,     84246.0312,     71816.4453
     34,         0.0501,         0.4201,         0.4702,         0.0000,         0.0000,       149.6418,       162.0762,       174.5225,       294.8211,       275.7599,       469.0974,         0.4702,     84245.8438,     71816.4453
     35,         0.0844,         0.3884,         0.4729,         0.0000,         0.0000,       149.2481,       162.0143,       174.2846,       295.1660,       275.7895,       469.1075,         0.4728,     84245.6562,     71816.4453
     36,         0.1275,         0.3466,         0.4741,         0.0000,         0.0001,       148.8554,       161.9524,       174.0471,       295.5084,       275.8188,       469.1178,         0.4741,     84245.4688,     71816.4453
     37,         0.0625,         0.4100,         0.4726,         0.0000,         0.0000,       148.4638,       161.8906,       173.8102,       295.8497,       275.8483,       469.1285,         0.4725,     84245.2812,     71816.4453
     38,         0.0065,         0.4596,         0.4661,         0.0000,         0.0000,       148.0731,       161.8290,       173.5739,       296.1932,       275.8782,       469.1389,         0.4661,     84245.0938,     71816.4453
     39,         0.0217,         0.4421,         0.4638,         0.0000,         0.0000,       147.6835,       161.7675,       173.3383,       296.5374,       275.9077,       469.1491,         0.4638,     84244.9062,     71816.4453
     40,         0.0118,         0.4507,         0.4625,         0.0000,         0.0000,       147.2950,       161.7060,       173.1033,       296.8806,       275.9373,       469.1591,         0.4625,     84244.7188,     71816.4453
     41,         0.0180,         0.4400,         0.4580,         0.0000,         0.0000,       146.9075,       161.6447,       172.8690,       297.2251,       275.9669,       469.1692,         0.4580,     84244.5312,     71816.4453
     42,         0.0443,         0.4160,         0.4604,         0.0000,         0.0000,       146.5209,       161.5835,       172.6352,       297.5655,       275.9966,       469.1795,         0.4604,     84244.3438,     71816.4453
     43,         0.1054,         0.3578,         0.4632,         0.0000,         0.0000,       146.1354,       161.5224,       172.4020,       297.9023,       276.0261,       469.1900,         0.4632,     84244.1562,     71816.4453
     44,         0.4095,         0.0644,         0.4739,         0.0000,         0.0030,       145.7509,       161.4606,       172.1672,       298.2328,       276.0556,       469.2013,         0.4709,     84243.9688,     71816.4453
     45,         0.1773,         0.2939,         0.4711,         0.0000,         0.0003,       145.3674,       161.3977,       171.9278,       298.5591,       276.0857,       469.2135,         0.4708,     84243.7812,     71816.4453
     46,         0.3687,         0.1053,         0.4740,         0.0000,         0.0020,       144.9850,       161.3347,       171.6888,       298.8829,       276.1155,       469.2259,         0.4720,     84243.5938,     71816.4453
     47,         1.0053,        -0.5133,         0.4920,         0.0027,         0.0199,       144.6048,       161.2720,       171.4512,       299.2050,       276.1454,       469.2383,         0.4721,     84243.4062,     71816.4453
     48,         0.2736,         0.2153,         0.4889,         0.0000,         0.0157,       144.2244,       161.2094,       171.2129,       299.5246,       276.1753,       469.2510,         0.4731,     84243.2188,     71816.4453
     49,         0.0361,         0.4352,         0.4713,         0.0000,         0.0007,       143.8449,       161.1468,       170.9749,       299.8463,       276.2052,       469.2639,         0.4707,     84243.0312,     71816.4453
     50,         0.0142,         0.4581,         0.4723,         0.0000,         0.0000,       143.4665,       161.0841,       170.7372,       300.1691,       276.2355,       469.2772,         0.4723,     84242.8438,     71816.4453
     51,         0.0467,         0.4285,         0.4752,         0.0000,         0.0000,       143.0890,       161.0215,       170.4999,       300.4881,       276.2655,       469.2907,         0.4752,     84242.6562,     71816.4453
     52,         0.0929,         0.3839,         0.4768,         0.0000,         0.0000,       142.7125,       160.9589,       170.2629,       300.8051,       276.2954,       469.3042,         0.4767,     84242.4688,     71816.4453
     53,         0.0882,         0.3889,         0.4771,         0.0000,         0.0000,       142.3371,       160.8963,       170.0263,       301.1218,       276.3256,       469.3179,         0.4770,     84242.2812,     71816.4453
     54,         0.0292,         0.4501,         0.4794,         0.0000,         0.0000,       141.9626,       160.8336,       169.7899,       301.4353,       276.3556,       469.3317,         0.4794,     84242.0938,     71816.4453
     55,         0.0250,         0.4541,         0.4791,         0.0000,         0.0000,       141.5890,       160.7710,       169.5539,       301.7478,       276.3856,       469.3457,         0.4791,     84241.9062,     71816.4453
     56,         0.0063,         0.4686,         0.4749,         0.0000,         0.0000,       141.2165,       160.7084,       169.3182,       302.0632,       276.4161,       469.3597,         0.4749,     84241.7188,     71816.4453
     57,         0.0100,         0.4606,         0.4705,         0.0000,         0.0000,       140.8449,       160.6458,       169.0828,       302.3805,       276.4467,       469.3732,         0.4705,     84241.5312,     71816.4453
     58,         0.0636,         0.4119,         0.4754,         0.0000,         0.0000,       140.4743,       160.5832,       168.8477,       302.6921,       276.4771,       469.3874,         0.4754,     84241.3438,     71816.4453
     59,         0.1435,         0.3336,         0.4771,         0.0000,         0.0001,       140.1048,       160.5205,       168.6130,       303.0016,       276.5074,       469.4016,         0.4770,     84241.1562,     71816.4453
     60,         0.0703,         0.4080,         0.4782,         0.0000,         0.0000,       139.7361,       160.4579,       168.3786,       303.3082,       276.5375,       469.4162,         0.4782,     84240.9688,     71816.4453
     61,         0.0116,         0.4619,         0.4736,         0.0000,         0.0000,       139.3685,       160.3953,       168.1446,       303.6170,       276.5680,       469.4307,         0.4736,     84240.7812,     71816.4453
     62,         0.0598,         0.4176,         0.4774,         0.0000,         0.0000,       139.0018,       160.3327,       167.9109,       303.9205,       276.5974,       469.4457,         0.4774,     84240.5938,     71816.4453
     63,         0.0808,         0.3989,         0.4797,         0.0000,         0.0000,       138.6361,       160.2702,       167.6774,       304.2216,       276.6266,       469.4609,         0.4797,     84240.4062,     71816.4453
     64,         0.0866,         0.3926,         0.4792,         0.0000,         0.0000,       138.2713,       160.2080,       167.4443,       304.5218,       276.6561,       469.4764,         0.4792,     84240.2188,     71816.4453
     65,         0.0705,         0.4079,         0.4784,         0.0000,         0.0000,       137.9075,       160.1457,       167.2119,       304.8201,       276.6854,       469.4919,         0.4784,     84240.0312,     71816.4453
     66,         0.0978,         0.3816,         0.4794,         0.0000,         0.0000,       137.5447,       160.0835,       166.9801,       305.1165,       276.7148,       469.5075,         0.4794,     84239.8438,     71816.4453
     67,         0.1880,         0.2890,         0.4770,         0.0000,         0.0002,       137.1828,       160.0215,       166.7492,       305.4133,       276.7445,       469.5230,         0.4768,     84239.6562,     71816.4453
     68,         0.2753,         0.2055,         0.4807,         0.0000,         0.0009,       136.8219,       159.9596,       166.5191,       305.7050,       276.7738,       469.5392,         0.4798,     84239.4688,     71816.4453
     69,         0.3293,         0.1511,         0.4804,         0.0000,         0.0009,       136.4619,       159.8979,       166.2898,       305.9949,       276.8032,       469.5555,         0.4794,     84239.2812,     71816.4453
     70,         0.3633,         0.1174,         0.4808,         0.0000,         0.0018,       136.1028,       159.8364,       166.0615,       306.2833,       276.8320,       469.5719,         0.4790,     84239.0938,     71816.4453
     71,         0.0609,         0.4190,         0.4798,         0.0000,         0.0001,       135.7447,       159.7748,       165.8331,       306.5699,       276.8607,       469.5887,         0.4798,     84238.9062,     71816.4453
     72,         0.1342,         0.3443,         0.4785,         0.0000,         0.0000,       135.3876,       159.7133,       165.6049,       306.8563,       276.8897,       469.6054,         0.4784,     84238.7188,     71816.4453
     73,         0.5865,        -0.1028,         0.4837,         0.0000,         0.0047,       135.0314,       159.6519,       165.3775,       307.1402,       276.9185,       469.6222,         0.4791,     84238.5312,     71816.4453
     74,         0.6571,        -0.1700,         0.4871,         0.0000,         0.0075,       134.6761,       159.5907,       165.1510,       307.4214,       276.9470,       469.6395,         0.4796,     84238.3438,     71816.4453
     75,         0.5822,        -0.0969,         0.4853,         0.0000,         0.0084,       134.3218,       159.5296,       164.9254,       307.7020,       276.9758,       469.6567,         0.4769,     84238.1562,     71816.4453
     76,         0.7052,        -0.2133,         0.4918,         0.0000,         0.0101,       133.9684,       159.4682,       164.6989,       307.9790,       277.0048,       469.6743,         0.4818,     84237.9688,     71816.4453
     77,         0.2047,         0.2797,         0.4844,         0.0000,         0.0032,       133.6159,       159.4067,       164.4717,       308.2563,       277.0337,       469.6920,         0.4812,     84237.7812,     71816.4453
     78,         0.3930,         0.0878,         0.4808,         0.0000,         0.0027,       133.2644,       159.3453,       164.2455,       308.5335,       277.0626,       469.7094,         0.4781,     84237.5938,     71816.4453
     79,         0.1370,         0.3461,         0.4831,         0.0000,         0.0003,       132.9137,       159.2838,       164.0192,       308.8065,       277.0914,       469.7273,         0.4827,     84237.4062,     71816.4453
     80,         0.3731,         0.1152,         0.4883,         0.0000,         0.0020,       132.5640,       159.2219,       163.7917,       309.0772,       277.1207,       469.7457,         0.4863,     84237.2188,     71816.4453
     81,         0.1508,         0.3330,         0.4838,         0.0000,         0.0001,       132.2153,       159.1600,       163.5647,       309.3480,       277.1500,       469.7641,         0.4836,     84237.0312,     71816.4453
     82,         0.1461,         0.3352,         0.4813,         0.0000,         0.0000,       131.8674,       159.0985,       163.3389,       309.6182,       277.1788,       469.7826,         0.4813,     84236.8438,     71816.4453
     83,         0.2201,         0.2581,         0.4782,         0.0000,         0.0003,       131.5205,       159.0372,       163.1143,       309.8891,       277.2078,       469.8009,         0.4779,     84236.6562,     71816.4453
     84,         0.2439,         0.2330,         0.4769,         0.0000,         0.0002,       131.1744,       158.9762,       162.8909,       310.1584,       277.2368,       469.8192,         0.4767,     84236.4688,     71816.4453
     85,         0.2083,         0.2668,         0.4751,         0.0000,         0.0001,       130.8293,       158.9155,       162.6688,       310.4260,       277.2655,       469.8373,         0.4750,     84236.2812,     71816.4453
     86,         0.2553,         0.2176,         0.4729,         0.0000,         0.0005,       130.4851,       158.8550,       162.4478,       310.6932,       277.2938,       469.8554,         0.4724,     84236.0938,     71816.4453
     87,         0.3940,         0.0793,         0.4733,         0.0000,         0.0017,       130.1418,       158.7948,       162.2281,       310.9592,       277.3222,       469.8734,         0.4716,     84235.9062,     71816.4453
     88,         0.5344,        -0.0597,         0.4747,         0.0000,         0.0036,       129.7994,       158.7349,       162.0096,       311.2231,       277.3503,       469.8916,         0.4711,     84235.7188,     71816.4453
     89,         0.5985,        -0.1250,         0.4735,         0.0000,         0.0049,       129.4579,       158.6753,       161.7926,       311.4854,       277.3781,       469.9099,         0.4686,     84235.5312,     71816.4453
     90,         0.4044,         0.0666,         0.4710,         0.0000,         0.0034,       129.1172,       158.6160,       161.5768,       311.7458,       277.4059,       469.9280,         0.4676,     84235.3438,     71816.4453
     91,         0.2148,         0.2578,         0.4726,         0.0000,         0.0005,       128.7775,       158.5564,       161.3597,       312.0033,       277.4339,       469.9470,         0.4721,     84235.1562,     71816.4453
     92,         0.8870,        -0.3949,         0.4921,         0.0000,         0.0104,       128.4387,       158.4956,       161.1390,       312.2569,       277.4622,       469.9666,         0.4816,     84234.9688,     71816.4453
     93,         0.0733,         0.4177,         0.4910,         0.0000,         0.0069,       128.1008,       158.4343,       160.9166,       312.5094,       277.4909,       469.9868,         0.4840,     84234.7812,     71816.4453
     94,         0.4198,         0.0694,         0.4891,         0.0000,         0.0019,       127.7637,       158.3728,       160.6930,       312.7593,       277.5200,       470.0068,         0.4872,     84234.5938,     71816.4453
     95,         0.5480,        -0.0601,         0.4879,         0.0000,         0.0039,       127.4276,       158.3113,       160.4698,       313.0103,       277.5492,       470.0270,         0.4841,     84234.4062,     71816.4453
     96,         0.8558,        -0.3593,         0.4965,         0.0000,         0.0107,       127.0923,       158.2498,       160.2469,       313.2587,       277.5780,       470.0475,         0.4858,     84234.2188,     71816.4453
     97,         0.8726,        -0.3631,         0.5095,         0.0000,         0.0239,       126.7580,       158.1882,       160.0243,       313.5063,       277.6065,       470.0681,         0.4856,     84234.0312,     71816.4453
     98,         1.7874,        -1.2179,         0.5695,         0.0228,         0.0806,       126.4358,       158.1290,       159.8111,       313.7501,       277.6348,       470.0889,         0.4890,     84233.8438,     71816.4453
     99,         1.5258,        -0.9088,         0.6170,         0.0203,         0.1336,       126.1133,       158.0695,       159.5973,       313.9920,       277.6631,       470.1099,         0.4833,     84233.6562,     71816.4453
    100,         0.2231,         0.3511,         0.5742,         0.0000,         0.0969,       125.7815,       158.0080,       159.3756,       314.2329,       277.6916,       470.1311,         0.4772,     84233.4688,     71816.4453
    101,         1.5443,        -0.9410,         0.6034,         0.0221,         0.1235,       125.4616,       157.9487,       159.1631,       314.4700,       277.7198,       470.1525,         0.4798,     84233.2812,     71816.4453
    102,         2.2669,        -1.5817,         0.6851,         0.0985,         0.2025,       125.1808,       157.8970,       158.9816,       314.7037,       277.7477,       470.1743,         0.4827,     84233.0938,     71816.4453
    103,         0.6587,        -0.0404,         0.6183,         0.0000,         0.1222,       124.8514,       157.8355,       158.7609,       314.9250,       277.7749,       470.1982,         0.4961,     84232.9062,     71816.4453
    104,         0.5069,         0.0707,         0.5776,         0.0000,         0.0802,       124.5229,       157.7741,       158.5406,       315.1447,       277.8019,       470.2219,         0.4974,     84232.7188,     71816.4453
    105,         0.3567,         0.2014,         0.5581,         0.0000,         0.0661,       124.1953,       157.7130,       158.3207,       315.3674,       277.8294,       470.2444,         0.4919,     84232.5312,     71816.4453
    106,         0.1851,         0.3396,         0.5247,         0.0000,         0.0387,       123.8686,       157.6518,       158.1010,       315.5941,       277.8572,       470.2665,         0.4860,     84232.3438,     71816.4453
    107,         0.3354,         0.1735,         0.5089,         0.0000,         0.0240,       123.5426,       157.5906,       157.8815,       315.8200,       277.8849,       470.2886,         0.4849,     84232.1562,     71816.4453
    108,         0.2448,         0.2535,         0.4983,         0.0000,         0.0129,       123.2176,       157.5295,       157.6623,       316.0438,       277.9127,       470.3111,         0.4854,     84231.9688,     71816.4453
    109,         0.5719,        -0.0701,         0.5018,         0.0000,         0.0070,       122.8934,       157.4683,       157.4434,       316.2589,       277.9398,       470.3351,         0.4948,     84231.7812,     71816.4453
    110,         0.5219,         0.0004,         0.5223,         0.0000,         0.0046,       122.5701,       157.4072,       157.2248,       316.4547,       277.9658,       470.3615,         0.5177,     84231.5938,     71816.4453
    111,         0.7443,        -0.2026,         0.5417,         0.0000,         0.0093,       122.2476,       157.3460,       157.0065,       316.6384,       277.9909,       470.3895,         0.5324,     84231.3750,     71816.4766
    112,         0.4857,         0.0853,         0.5710,         0.0000,         0.0093,       121.9260,       157.2849,       156.7885,       316.7991,       278.0144,       470.4200,         0.5617,     84231.1172,     71816.5469
    113,         0.6063,        -0.0275,         0.5789,         0.0000,         0.0060,       121.6052,       157.2237,       156.5707,       316.9506,       278.0374,       470.4510,         0.5729,     84230.8281,     71816.6484
    114,         1.7245,        -1.0488,         0.6757,         0.0213,         0.0688,       121.2958,       157.1647,       156.3618,       317.0751,       278.0585,       470.4856,         0.6069,     84230.4922,     71816.7969
    115,         2.3793,        -1.4814,         0.8979,         0.1189,         0.2195,       121.0361,       157.1154,       156.1924,       317.1474,       278.0759,       470.5266,         0.6784,     84230.1172,     71816.9844
    116,         1.0060,        -0.0199,         0.9862,         0.0019,         0.2589,       120.7186,       157.0544,       155.9765,       317.1884,       278.0911,       470.5693,         0.7273,     84229.7422,     71817.1719
    117,         0.1380,         0.7008,         0.8388,         0.0000,         0.1625,       120.4010,       156.9933,       155.7600,       317.2716,       278.1095,       470.6035,         0.6763,     84229.3672,     71817.3594
    118,         1.3130,        -0.4036,         0.9094,         0.0517,         0.2457,       120.1100,       156.9373,       155.5645,       317.3557,       278.1280,       470.6399,         0.6637,     84228.9922,     71817.5469
    119,         2.3944,        -1.2629,         1.1315,         0.2829,         0.3981,       119.9353,       156.9046,       155.4618,       317.3862,       278.1426,       470.6839,         0.7334,     84228.5625,     71817.7344
    120,         0.4465,         0.7306,         1.1771,         0.0000,         0.3859,       119.6198,       156.8437,       155.2461,       317.3776,       278.1545,       470.7308,         0.7912,     84228.1641,     71817.9219
    121,         0.1662,         0.7689,         0.9350,         0.0000,         0.2113,       119.3051,       156.7826,       155.0306,       317.4228,       278.1704,       470.7677,         0.7238,     84227.7891,     71818.1094
    122,         0.6964,         0.2333,         0.9297,         0.0000,         0.2514,       118.9912,       156.7218,       154.8155,       317.4969,       278.1885,       470.8021,         0.6783,     84227.4141,     71818.2969
    123,         1.6871,        -0.6093,         1.0778,         0.1204,         0.3560,       118.7383,       156.6731,       154.6489,       317.5348,       278.2041,       470.8426,         0.7218,     84226.9922,     71818.4844
    124,         1.9186,        -0.6496,         1.2690,         0.2637,         0.4815,       118.5577,       156.6387,       154.5399,       317.5243,       278.2162,       470.8889,         0.7875,     84226.5469,     71818.6719
    125,         0.7010,         0.6014,         1.3024,         0.0000,         0.4648,       118.2457,       156.5779,       154.3255,       317.4798,       278.2259,       470.9376,         0.8376,     84225.9844,     71818.8594
    126,         2.3832,        -0.9720,         1.4113,         0.3987,         0.5986,       118.1338,       156.5570,       154.2708,       317.4517,       278.2368,       470.9840,         0.8127,     84225.5312,     71819.0469
    127,         2.2038,        -0.5258,         1.6781,         0.4595,         0.7407,       118.0525,       156.5421,       154.2406,       317.3284,       278.2407,       471.0434,         0.9374,     84224.9609,     71819.2344
    128,         2.1070,        -0.3142,         1.7928,         0.5119,         0.7947,       117.9977,       156.5325,       154.2312,       317.1618,       278.2415,       471.1064,         0.9981,     84224.3438,     71819.4219
    129,         1.1677,         0.4891,         1.6567,         1.7381,         0.5988,       119.3794,       156.4805,       154.0523,       316.9549,       278.2393,       471.1730,         1.0579,     84223.5938,     71819.6094
    130,         2.1246,        -0.1384,         1.9862,         2.3113,         0.8978,       121.0439,       156.4858,       154.1027,       316.7291,       278.2353,       471.2416,         1.0884,     84222.8438,     71819.7969
    131,         3.5181,        -1.2185,         2.2995,         2.6546,         1.0970,       122.8754,       156.5254,       154.2904,       316.4254,       278.2251,       471.3221,         1.2025,     84222.1016,     71820.0547
    132,         1.2526,         0.7034,         1.9561,         1.6818,         0.6560,       124.2162,       156.4678,       154.0889,       316.0722,       278.2110,       471.4052,         1.3000,     84221.3750,     71820.3984
    133,         0.6100,         1.2991,         1.9091,         1.6505,         0.6760,       125.5378,       156.4070,       153.8750,       315.7862,       278.2015,       471.4741,         1.2331,     84220.6875,     71820.6484
    134,         1.5308,         0.4492,         1.9800,         1.9496,         0.8032,       127.0054,       156.3761,       153.7813,       315.5481,       278.1949,       471.5361,         1.1769,     84219.9375,     71820.8359
    135,         2.2386,        -0.1522,         2.0864,         2.2053,         0.9123,       128.5968,       156.3708,       153.7900,       315.3166,       278.1884,       471.5988,         1.1741,     84219.2344,     71821.0703
    136,         3.0935,        -0.7957,         2.2979,         2.5565,         1.0881,       130.3594,       156.4006,       153.9392,       315.0651,       278.1797,       471.6648,         1.2098,     84218.5000,     71821.3281
    137,         3.2150,        -0.7454,         2.4696,         2.6659,         1.2008,       132.1720,       156.4419,       154.1335,       314.7757,       278.1678,       471.7358,         1.2688,     84217.7734,     71821.6094
    138,         3.2925,        -0.7528,         2.5397,         2.8051,         1.2702,       134.0495,       156.4982,       154.3871,       314.4899,       278.1551,       471.8054,         1.2695,     84217.0312,     71821.8984
    139,         3.9659,        -1.0837,         2.8822,         3.0407,         1.4696,       136.0396,       156.5790,       154.7379,       314.0968,       278.1335,       471.8924,         1.4126,     84216.3203,     71822.2734
    140,         3.6057,        -0.4853,         3.1204,         3.3835,         1.6617,       138.1957,       156.6948,       155.2279,       313.6782,       278.1093,       471.9796,         1.4587,     84215.5156,     71822.6484
    141,         1.9279,         0.8716,         2.7995,         2.6330,         1.2650,       139.9710,       156.7341,       155.4122,       313.2194,       278.0822,       472.0686,         1.5345,     84214.6797,     71823.0234
    142,         2.9533,        -0.0308,         2.9224,         2.7749,         1.3448,       141.8128,       156.7858,       155.6462,       312.7384,       278.0544,       472.1584,         1.5776,     84213.8125,     71823.3984
    143,         2.1330,         0.6719,         2.8049,         2.4275,         1.1760,       143.4761,       156.8026,       155.7408,       312.2225,       278.0236,       472.2508,         1.6289,     84212.8750,     71823.7734
    144,         1.4471,         0.9336,         2.3807,         1.7199,         0.8464,       144.7818,       156.7486,       155.5524,       311.7922,       277.9986,       472.3269,         1.5343,     84211.9609,     71824.1484
    145,         2.7553,        -0.1256,         2.6297,         2.3941,         1.1681,       146.4207,       156.7621,       155.6339,       311.4221,       277.9779,       472.3955,         1.4616,     84211.1406,     71824.5234
    146,         2.2980,         0.2376,         2.5356,         2.1733,         1.0837,       147.9451,       156.7536,       155.6273,       311.0658,       277.9577,       472.4631,         1.4519,     84210.3281,     71824.8984
    147,         1.6745,         0.7904,         2.4649,         2.0125,         1.0573,       149.3850,       156.7292,       155.5569,       310.7482,       277.9398,       472.5245,         1.4077,     84209.5781,     71825.2734
    148,         2.1206,         0.4586,         2.5792,         2.1770,         1.1359,       150.9034,       156.7210,       155.5517,       310.3967,       277.9193,       472.5934,         1.4433,     84208.7734,     71825.6484
    149,         3.1239,        -0.1936,         2.9303,         2.7565,         1.4391,       152.7072,       156.7709,       155.7780,       310.0134,       277.8961,       472.6667,         1.4912,     84207.9297,     71826.0234
    150,         1.2113,         1.6723,         2.8837,         2.5524,         1.3268,       154.4045,       156.8002,       155.9226,       309.5895,       277.8693,       472.7434,         1.5569,     84206.9922,     71826.3984
    151,         3.2997,        -0.1913,         3.1084,         2.9031,         1.4805,       156.2720,       156.8643,       156.2068,       309.1039,       277.8374,       472.8291,         1.6279,     84206.0391,     71826.7891
    152,         2.5413,         0.2277,         2.7690,         2.2635,         1.1938,       157.8155,       156.8646,       156.2352,       308.6734,       277.8091,       472.9017,         1.5752,     84205.1016,     71827.1641
    153,         3.2207,        -0.1431,         3.0775,         2.9582,         1.5461,       159.7020,       156.9345,       156.5414,       308.2908,       277.7841,       472.9676,         1.5314,     84204.2422,     71827.5391
    154,         4.0433,        -0.4665,         3.5768,         3.6418,         1.8827,       161.9247,       157.0725,       157.1203,       307.7905,       277.7497,       473.0534,         1.6942,     84203.2266,     71827.9922
    155,         4.6386,        -1.2875,         3.3511,         3.0505,         1.6201,       163.8463,       157.1513,       157.4620,       307.2785,       277.7137,       473.1365,         1.7310,     84202.2031,     71828.4531
