 day,simuCH4_d,pro_sum_d,oxi_sum_d,fdifu1_d,ebu_sum_sat_d,pla_sum_d,CH4V1,CH4V2,CH4V3,CH4V4,CH4V5,    CH4V6,CH4V7,CH4V8,CH4V9,CH4V10,ebu_sum_unsat_d,zwt
     38,         0.0102,         0.0265,         0.0051,         0.0037,         0.0020,         0.0045,         0.0082,         1.8494,         4.0625,         6.0976,         7.2323,         7.7730,         7.8747,         7.9329,         7.9946,         8.0582,         0.0000,       -57.1447
     39,         0.0243,         0.0232,         0.0035,         0.0025,         0.0174,         0.0044,         0.0061,         1.8485,         4.0648,         6.1001,         7.2363,         7.7772,         7.8785,         7.9364,         7.9978,         8.0612,         0.0000,       -57.5698
     40,         0.0073,         0.0226,         0.0032,         0.0021,         0.0007,         0.0044,         0.0053,         1.8478,         4.0802,         6.1025,         7.2399,         7.7812,         7.8821,         7.9397,         8.0010,         8.0642,         0.0000,       -58.0873
     41,         0.0158,         0.0221,         0.0029,         0.0019,         0.0095,         0.0044,         0.0049,         1.8478,         4.0944,         6.1049,         7.2438,         7.7854,         7.8860,         7.9434,         8.0044,         8.0673,         0.0000,       -58.4723
     42,         0.0074,         0.0234,         0.0033,         0.0022,         0.0007,         0.0045,         0.0054,         1.8516,         4.1067,         6.1072,         7.2472,         7.7894,         7.8897,         7.9469,         8.0077,         8.0703,         0.0000,       -58.7583
     43,         0.0119,         0.0245,         0.0040,         0.0027,         0.0047,         0.0045,         0.0064,         1.8538,         4.1141,         6.1093,         7.2500,         7.7929,         7.8930,         7.9500,         8.0105,         8.0729,         0.0000,       -59.0553
     44,         0.0148,         0.0283,         0.0046,         0.0046,         0.0057,         0.0045,         0.0099,         1.8585,         4.1198,         6.1114,         7.2523,         7.7962,         7.8960,         7.9528,         8.0132,         8.0753,         0.0000,       -49.5528
     45,         0.0201,         0.0358,         0.0000,         0.0155,         0.0000,         0.0046,         0.0295,         1.8664,         4.1257,         6.1140,         7.2558,         7.8003,         7.8998,         7.9564,         8.0166,         8.0785,         0.0000,         0.7265
     46,         0.0213,         0.0359,         0.0000,         0.0167,         0.0000,         0.0046,         0.0317,         1.8684,         4.1260,         6.1168,         7.2602,         7.8050,         7.9042,         7.9606,         8.0205,         8.0823,         0.0000,         2.3144
     47,         0.0213,         0.0359,         0.0000,         0.0167,         0.0000,         0.0046,         0.0318,         1.8702,         4.1253,         6.1193,         7.2645,         7.8096,         7.9085,         7.9647,         8.0245,         8.0862,         0.0000,         3.4959
     48,         0.0214,         0.0360,         0.0000,         0.0168,         0.0000,         0.0046,         0.0319,         1.8721,         4.1248,         6.1214,         7.2683,         7.8140,         7.9127,         7.9687,         8.0283,         8.0898,         0.0000,         1.2882
     49,         0.0193,         0.0343,         0.0017,         0.0147,         0.0000,         0.0046,         0.0281,         1.8735,         4.1242,         6.1233,         7.2724,         7.8185,         7.9170,         7.9728,         8.0323,         8.0937,         0.0000,        -8.1861
     50,         0.0130,         0.0295,         0.0030,         0.0085,         0.0000,         0.0046,         0.0168,         1.8738,         4.1234,         6.1248,         7.2765,         7.8231,         7.9213,         7.9770,         8.0363,         8.0976,         0.0000,       -20.5190
     51,         0.0136,         0.0317,         0.0042,         0.0090,         0.0000,         0.0046,         0.0178,         1.8743,         4.1228,         6.1260,         7.2800,         7.8272,         7.9253,         7.9807,         8.0400,         8.1011,         0.0000,       -26.4997
     52,         0.0124,         0.0310,         0.0047,         0.0079,         0.0000,         0.0045,         0.0158,         1.8748,         4.1222,         6.1268,         7.2830,         7.8311,         7.9290,         7.9844,         8.0434,         8.1045,         0.0000,       -31.7097
     53,         0.0136,         0.0289,         0.0046,         0.0067,         0.0024,         0.0045,         0.0140,         1.8765,         4.1217,         6.1274,         7.2857,         7.8348,         7.9326,         7.9879,         8.0468,         8.1078,         0.0000,       -35.5166
     54,         0.0131,         0.0302,         0.0052,         0.0071,         0.0015,         0.0046,         0.0144,         1.8831,         4.1213,         6.1277,         7.2880,         7.8383,         7.9361,         7.9912,         8.0501,         8.1108,         0.0000,       -38.0405
     55,         0.0407,         0.0281,         0.0046,         0.0056,         0.0306,         0.0045,         0.0115,         1.8858,         4.1210,         6.1279,         7.2903,         7.8418,         7.9395,         7.9945,         8.0533,         8.1139,         0.0000,       -39.9554
     56,         0.0078,         0.0242,         0.0031,         0.0033,         0.0000,         0.0045,         0.0073,         1.9031,         4.1207,         6.1278,         7.2931,         7.8455,         7.9432,         7.9982,         8.0568,         8.1174,         0.0000,       -41.8443
     57,         0.0080,         0.0225,         0.0025,         0.0025,         0.0010,         0.0045,         0.0059,         1.9072,         4.1204,         6.1274,         7.2962,         7.8495,         7.9472,         8.0021,         8.0607,         8.1211,         0.0000,       -43.2836
     58,         0.0191,         0.0254,         0.0034,         0.0035,         0.0111,         0.0046,         0.0077,         1.9064,         4.1214,         6.1268,         7.2987,         7.8531,         7.9508,         8.0058,         8.0642,         8.1244,         0.0000,       -44.5404
     59,         0.0210,         0.0251,         0.0035,         0.0033,         0.0132,         0.0046,         0.0074,         1.9169,         4.1337,         6.1261,         7.3007,         7.8564,         7.9543,         8.0092,         8.0675,         8.1276,         0.0000,       -45.8494
     60,         0.0094,         0.0268,         0.0046,         0.0045,         0.0003,         0.0046,         0.0095,         1.9350,         4.1518,         6.1256,         7.3023,         7.8595,         7.9574,         8.0123,         8.0706,         8.1305,         0.0000,       -47.1925
     61,         0.0076,         0.0240,         0.0033,         0.0030,         0.0000,         0.0046,         0.0069,         1.9413,         4.1672,         6.1252,         7.3043,         7.8628,         7.9608,         8.0158,         8.0739,         8.1337,         0.0000,       -48.2623
     62,         0.0146,         0.0281,         0.0051,         0.0047,         0.0052,         0.0046,         0.0103,         1.9433,         4.1784,         6.1248,         7.3059,         7.8658,         7.9640,         8.0189,         8.0770,         8.1366,         0.0000,       -49.0684
     63,         0.0198,         0.0284,         0.0058,         0.0055,         0.0096,         0.0046,         0.0120,         1.9501,         4.1869,         6.1246,         7.3072,         7.8686,         7.9669,         8.0218,         8.0798,         8.1393,         0.0000,       -49.7185
     64,         0.0239,         0.0256,         0.0045,         0.0039,         0.0154,         0.0046,         0.0088,         1.9550,         4.1928,         6.1244,         7.3087,         7.8715,         7.9699,         8.0248,         8.0828,         8.1422,         0.0000,       -50.5024
     65,         0.0093,         0.0281,         0.0053,         0.0046,         0.0000,         0.0047,         0.0099,         1.9648,         4.2017,         6.1243,         7.3100,         7.8742,         7.9727,         8.0277,         8.0855,         8.1449,         0.0000,       -51.2520
     66,         0.0211,         0.0264,         0.0047,         0.0039,         0.0125,         0.0047,         0.0086,         1.9657,         4.2081,         6.1243,         7.3112,         7.8769,         7.9755,         8.0305,         8.0883,         8.1475,         0.0000,       -51.7281
     67,         0.0143,         0.0245,         0.0039,         0.0032,         0.0064,         0.0047,         0.0079,         1.9781,         4.2165,         6.1245,         7.3127,         7.8797,         7.9784,         8.0334,         8.0912,         8.1503,         0.0000,       -52.5247
     68,         0.0122,         0.0279,         0.0057,         0.0047,         0.0028,         0.0047,         0.0103,         1.9803,         4.2220,         6.1247,         7.3135,         7.8820,         7.9809,         8.0359,         8.0936,         8.1528,         0.0000,       -53.3297
     69,         0.0242,         0.0277,         0.0056,         0.0045,         0.0150,         0.0047,         0.0101,         1.9774,         4.2285,         6.1249,         7.3143,         7.8843,         7.9832,         8.0383,         8.0960,         8.1551,         0.0000,       -54.1015
     70,         0.0115,         0.0276,         0.0060,         0.0048,         0.0020,         0.0047,         0.0107,         1.9864,         4.2292,         6.1249,         7.3151,         7.8865,         7.9856,         8.0407,         8.0983,         8.1574,         0.0000,       -55.0700
     71,         0.0116,         0.0276,         0.0056,         0.0044,         0.0025,         0.0047,         0.0100,         1.9849,         4.2268,         6.1246,         7.3157,         7.8886,         7.9878,         8.0430,         8.1006,         8.1596,         0.0000,       -54.7663
     72,         0.0235,         0.0275,         0.0061,         0.0051,         0.0137,         0.0047,         0.0113,         1.9801,         4.2241,         6.1240,         7.3167,         7.8910,         7.9903,         8.0455,         8.1031,         8.1621,         0.0000,       -54.5289
     73,         0.0173,         0.0270,         0.0051,         0.0039,         0.0088,         0.0047,         0.0086,         1.9766,         4.2228,         6.1234,         7.3177,         7.8933,         7.9928,         8.0479,         8.1055,         8.1645,         0.0000,       -55.2000
     74,         0.0144,         0.0275,         0.0053,         0.0040,         0.0057,         0.0047,         0.0088,         1.9762,         4.2311,         6.1226,         7.3182,         7.8952,         7.9949,         8.0501,         8.1076,         8.1666,         0.0000,       -56.0579
     75,         0.0086,         0.0272,         0.0053,         0.0039,         0.0000,         0.0047,         0.0086,         1.9906,         4.2411,         6.1223,         7.3188,         7.8972,         7.9970,         8.0522,         8.1098,         8.1688,         0.0000,       -56.8746
     76,         0.0127,         0.0278,         0.0053,         0.0041,         0.0039,         0.0047,         0.0090,         1.9969,         4.2474,         6.1221,         7.3194,         7.8990,         7.9990,         8.0543,         8.1118,         8.1708,         0.0000,       -55.0606
     77,         0.0134,         0.0278,         0.0054,         0.0043,         0.0044,         0.0047,         0.0093,         1.9937,         4.2470,         6.1217,         7.3202,         7.9011,         8.0013,         8.0566,         8.1141,         8.1731,         0.0000,       -54.0630
     78,         0.0129,         0.0275,         0.0053,         0.0042,         0.0040,         0.0047,         0.0091,         2.0044,         4.2537,         6.1211,         7.3214,         7.9034,         8.0037,         8.0590,         8.1166,         8.1756,         0.0000,       -54.8996
     79,         0.0090,         0.0279,         0.0054,         0.0043,         0.0000,         0.0047,         0.0092,         2.0181,         4.2637,         6.1202,         7.3220,         7.9053,         8.0058,         8.0612,         8.1188,         8.1778,         0.0000,       -54.2841
     80,         0.0136,         0.0284,         0.0056,         0.0048,         0.0040,         0.0047,         0.0106,         2.0174,         4.2696,         6.1194,         7.3229,         7.9074,         8.0080,         8.0635,         8.1211,         8.1801,         0.0000,       -51.9978
     81,         0.0095,         0.0281,         0.0056,         0.0048,         0.0000,         0.0047,         0.0103,         2.0121,         4.2680,         6.1185,         7.3239,         7.9095,         8.0103,         8.0659,         8.1235,         8.1825,         0.0000,       -52.3677
     82,         0.0310,         0.0278,         0.0054,         0.0044,         0.0220,         0.0047,         0.0094,         2.0078,         4.2643,         6.1171,         7.3250,         7.9117,         8.0127,         8.0683,         8.1259,         8.1849,         0.0000,       -53.8093
     83,         0.0229,         0.0247,         0.0040,         0.0030,         0.0152,         0.0047,         0.0069,         2.0119,         4.2605,         6.1154,         7.3262,         7.9140,         8.0151,         8.0708,         8.1284,         8.1875,         0.0000,       -55.3769
     84,         0.0163,         0.0246,         0.0040,         0.0029,         0.0087,         0.0047,         0.0067,         2.0134,         4.2568,         6.1133,         7.3272,         7.9161,         8.0175,         8.0732,         8.1309,         8.1900,         0.0000,       -56.6864
     85,         0.0177,         0.0253,         0.0046,         0.0032,         0.0098,         0.0047,         0.0074,         2.0160,         4.2532,         6.1110,         7.3279,         7.9180,         8.0197,         8.0755,         8.1332,         8.1923,         0.0000,       -58.1275
     86,         0.0168,         0.0241,         0.0040,         0.0027,         0.0094,         0.0047,         0.0065,         2.0098,         4.2511,         6.1087,         7.3286,         7.9200,         8.0218,         8.0778,         8.1356,         8.1946,         0.0000,       -59.2565
     87,         0.0187,         0.0237,         0.0044,         0.0029,         0.0110,         0.0047,         0.0074,         2.0047,         4.2571,         6.1062,         7.3291,         7.9218,         8.0239,         8.0800,         8.1378,         8.1968,         0.0000,       -60.4238
     88,         0.0181,         0.0240,         0.0047,         0.0030,         0.0104,         0.0047,         0.0074,         2.0012,         4.2585,         6.1036,         7.3293,         7.9234,         8.0259,         8.0821,         8.1399,         8.1989,         0.0000,       -61.8197
     89,         0.0157,         0.0250,         0.0047,         0.0029,         0.0081,         0.0047,         0.0069,         2.0009,         4.2561,         6.1022,         7.3293,         7.9249,         8.0276,         8.0839,         8.1418,         8.2008,         0.0000,       -63.3104
     90,         0.0095,         0.0254,         0.0052,         0.0031,         0.0017,         0.0047,         0.0073,         1.9947,         4.2625,         6.1008,         7.3292,         7.9262,         8.0292,         8.0856,         8.1435,         8.2025,         0.0000,       -64.4660
     91,         0.0080,         0.0261,         0.0051,         0.0033,         0.0000,         0.0047,         0.0075,         1.9890,         4.2653,         6.0991,         7.3290,         7.9274,         8.0307,         8.0872,         8.1451,         8.2041,         0.0000,       -61.7511
     92,         0.0146,         0.0273,         0.0056,         0.0041,         0.0058,         0.0047,         0.0093,         1.9846,         4.2615,         6.0975,         7.3292,         7.9290,         8.0325,         8.0890,         8.1470,         8.2061,         0.0000,       -56.9699
     93,         0.0091,         0.0280,         0.0054,         0.0044,         0.0000,         0.0047,         0.0096,         1.9807,         4.2572,         6.0956,         7.3297,         7.9306,         8.0344,         8.0911,         8.1491,         8.2082,         0.0000,       -53.2919
     94,         0.0100,         0.0292,         0.0053,         0.0053,         0.0000,         0.0047,         0.0111,         1.9775,         4.2531,         6.0935,         7.3305,         7.9326,         8.0366,         8.0934,         8.1515,         8.2106,         0.0000,       -46.6305
     95,         0.0101,         0.0290,         0.0053,         0.0054,         0.0000,         0.0047,         0.0113,         1.9743,         4.2490,         6.0910,         7.3317,         7.9347,         8.0390,         8.0959,         8.1540,         8.2132,         0.0000,       -46.1362
     96,         0.0215,         0.0289,         0.0054,         0.0052,         0.0116,         0.0047,         0.0109,         1.9717,         4.2450,         6.0880,         7.3327,         7.9368,         8.0414,         8.0983,         8.1566,         8.2157,         0.0000,       -47.7037
     97,         0.0209,         0.0286,         0.0056,         0.0052,         0.0110,         0.0047,         0.0110,         1.9718,         4.2419,         6.0845,         7.3336,         7.9388,         8.0436,         8.1007,         8.1590,         8.2182,         0.0000,       -49.4481
     98,         0.0195,         0.0286,         0.0054,         0.0047,         0.0101,         0.0047,         0.0100,         1.9719,         4.2482,         6.0807,         7.3341,         7.9406,         8.0458,         8.1029,         8.1613,         8.2204,         0.0000,       -51.3155
     99,         0.0136,         0.0324,         0.0030,         0.0088,         0.0000,         0.0047,         0.0176,         1.9820,         4.2524,         6.0776,         7.3346,         7.9425,         8.0479,         8.1051,         8.1636,         8.2228,         0.0000,       -23.5114
    100,         0.0216,         0.0358,         0.0000,         0.0168,         0.0000,         0.0048,         0.0320,         1.9806,         4.2496,         6.0742,         7.3367,         7.9453,         8.0510,         8.1083,         8.1668,         8.2261,         0.0000,        17.6268
    101,         0.0219,         0.0360,         0.0000,         0.0171,         0.0000,         0.0048,         0.0326,         1.9781,         4.2455,         6.0704,         7.3394,         7.9487,         8.0546,         8.1120,         8.1706,         8.2299,         0.0000,        33.1606
    102,         0.0219,         0.0363,         0.0000,         0.0172,         0.0000,         0.0048,         0.0327,         1.9757,         4.2415,         6.0660,         7.3422,         7.9522,         8.0583,         8.1158,         8.1744,         8.2338,         0.0000,        26.9277
    103,         0.0225,         0.0375,         0.0000,         0.0177,         0.0000,         0.0048,         0.0337,         1.9746,         4.2378,         6.0610,         7.3450,         7.9557,         8.0618,         8.1192,         8.1780,         8.2376,         0.0000,        23.4377
    104,         0.0226,         0.0376,         0.0000,         0.0179,         0.0000,         0.0048,         0.0340,         1.9743,         4.2345,         6.0553,         7.3479,         7.9594,         8.0654,         8.1227,         8.1816,         8.2417,         0.0000,        17.8798
    105,         0.0225,         0.0371,         0.0000,         0.0177,         0.0000,         0.0048,         0.0337,         1.9740,         4.2312,         6.0479,         7.3497,         7.9628,         8.0690,         8.1264,         8.1854,         8.2456,         0.0000,        12.3988
    106,         0.0222,         0.0365,         0.0000,         0.0175,         0.0000,         0.0048,         0.0332,         1.9731,         4.2276,         6.0386,         7.3504,         7.9658,         8.0726,         8.1301,         8.1892,         8.2494,         0.0000,        12.1538
    107,         0.0221,         0.0364,         0.0000,         0.0173,         0.0000,         0.0048,         0.0329,         1.9714,         4.2238,         6.0292,         7.3508,         7.9686,         8.0760,         8.1339,         8.1930,         8.2531,         0.0000,        16.9047
    108,         0.0221,         0.0364,         0.0000,         0.0173,         0.0000,         0.0048,         0.0330,         1.9699,         4.2200,         6.0201,         7.3514,         7.9714,         8.0793,         8.1374,         8.1967,         8.2567,         0.0000,        13.9514
    109,         0.0223,         0.0373,         0.0000,         0.0175,         0.0000,         0.0048,         0.0334,         1.9686,         4.2162,         6.0113,         7.3521,         7.9742,         8.0826,         8.1409,         8.2003,         8.2604,         0.0000,        10.4488
    110,         0.0233,         0.0395,         0.0000,         0.0185,         0.0000,         0.0048,         0.0352,         1.9694,         4.2131,         6.0035,         7.3534,         7.9773,         8.0857,         8.1440,         8.2035,         8.2641,         0.0000,         6.9393
    111,         0.0248,         0.0409,         0.0000,         0.0192,         0.0009,         0.0048,         0.0364,         1.9730,         4.2106,         5.9966,         7.3549,         7.9808,         8.0892,         8.1474,         8.2072,         8.2682,         0.0000,         4.1889
    112,         0.0253,         0.0437,         0.0000,         0.0205,         0.0000,         0.0048,         0.0387,         1.9877,         4.2092,         5.9908,         7.3563,         7.9846,         8.0930,         8.1511,         8.2111,         8.2726,         0.0000,         3.1872
    113,         0.0258,         0.0447,         0.0000,         0.0210,         0.0000,         0.0048,         0.0396,         1.9962,         4.2087,         5.9858,         7.3573,         7.9887,         8.0976,         8.1557,         8.2158,         8.2776,         0.0000,        10.6229
    114,         0.0469,         0.0481,         0.0000,         0.0222,         0.0196,         0.0052,         0.0418,         2.0054,         4.2097,         5.9819,         7.3582,         7.9932,         8.1027,         8.1611,         8.2213,         8.2833,         0.0000,        10.2185
    115,         0.0358,         0.0547,         0.0000,         0.0248,         0.0009,         0.0101,         0.0463,         1.9953,         4.2179,         5.9736,         7.3546,         7.9988,         8.1088,         8.1672,         8.2276,         8.2900,         0.0000,        12.9222
    116,         0.0422,         0.0591,         0.0000,         0.0267,         0.0000,         0.0155,         0.0496,         1.9317,         4.2152,         5.9481,         7.3405,         8.0058,         8.1166,         8.1752,         8.2356,         8.2985,         0.0000,        14.3599
    117,         0.0413,         0.0540,         0.0000,         0.0251,         0.0013,         0.0150,         0.0467,         1.8448,         4.2005,         5.9124,         7.3180,         8.0118,         8.1249,         8.1843,         8.2448,         8.3071,         0.0000,        12.2890
    118,         0.0538,         0.0533,         0.0000,         0.0235,         0.0194,         0.0110,         0.0437,         1.7888,         4.1877,         5.8861,         7.2991,         8.0150,         8.1315,         8.1924,         8.2529,         8.3142,         0.0000,        15.4859
    119,         0.0658,         0.0601,         0.0000,         0.0264,         0.0250,         0.0144,         0.0492,         1.7431,         4.1797,         5.8677,         7.2837,         8.0195,         8.1380,         8.1998,         8.2607,         8.3221,         0.0000,        10.4640
    120,         0.0505,         0.0656,         0.0000,         0.0304,         0.0012,         0.0189,         0.0563,         1.6845,         4.1620,         5.8401,         7.2614,         8.0256,         8.1458,         8.2083,         8.2696,         8.3315,         0.0000,        18.1556
    121,         0.0431,         0.0588,         0.0000,         0.0261,         0.0000,         0.0171,         0.0480,         1.6045,         4.1328,         5.8054,         7.2331,         8.0306,         8.1542,         8.2180,         8.2796,         8.3410,         0.0000,        25.4537
    122,         0.0421,         0.0548,         0.0000,         0.0234,         0.0055,         0.0132,         0.0434,         1.5464,         4.1042,         5.7797,         7.2099,         8.0327,         8.1603,         8.2262,         8.2881,         8.3486,         0.0000,        20.4156
