 sdoy, GPP_d, NEE_d, Reco_d, QC1, GL_yr, QC2, GW_yr, QC3, GR_yr, QC678, pheno, LAI,NPP_d,Rh_d, Ra_d
      1,         0.0000,         0.5576,         0.5576,       163.2336,       468.8905,       164.1573,     84252.0312,       182.6585,       282.4179,    156537.3750,       136.0000,       274.7581,         0.0000,         0.4797,         0.0778
      2,         0.0052,         0.5125,         0.5177,       162.8042,       468.8931,       164.0932,     84251.8438,       182.4044,       282.8213,    156537.1875,       136.0000,       274.7888,         0.0000,         0.4763,         0.0414
      3,         0.0006,         0.4901,         0.4907,       162.3758,       468.8960,       164.0291,     84251.6562,       182.1507,       283.2265,    156537.0000,       136.0000,       274.8199,         0.0000,         0.4711,         0.0196
      4,         0.0085,         0.4842,         0.4928,       161.9486,       468.8989,       163.9651,     84251.4688,       181.8974,       283.6291,    156536.8125,       136.0000,       274.8509,         0.0000,         0.4725,         0.0203
      5,         0.0142,         0.4955,         0.5097,       161.5225,       468.9021,       163.9014,     84251.2812,       181.6444,       284.0258,    156536.6250,       136.0000,       274.8815,         0.0000,         0.4782,         0.0315
      6,         0.0033,         0.4875,         0.4908,       161.0975,       468.9055,       163.8376,     84251.0938,       181.3920,       284.4229,    156536.4375,       136.0000,       274.9123,         0.0000,         0.4750,         0.0159
      7,         0.0015,         0.4924,         0.4939,       160.6737,       468.9091,       163.7739,     84250.9062,       181.1399,       284.8159,    156536.2500,       136.0000,       274.9431,         0.0000,         0.4781,         0.0158
      8,         0.0073,         0.4748,         0.4821,       160.2510,       468.9132,       163.7102,     84250.7188,       180.8885,       285.2089,    156536.0781,       136.0000,       274.9738,         0.0000,         0.4753,         0.0068
      9,         0.0135,         0.4608,         0.4743,       159.8293,       468.9175,       163.6465,     84250.5312,       180.6375,       285.6024,    156535.8906,       136.0000,       275.0049,         0.0000,         0.4724,         0.0019
     10,         0.0147,         0.4613,         0.4760,       159.4088,       468.9219,       163.5827,     84250.3438,       180.3870,       285.9917,    156535.7188,       136.0000,       275.0357,         0.0000,         0.4760,         0.0001
     11,         0.0380,         0.4407,         0.4787,       158.9894,       468.9264,       163.5194,     84250.1562,       180.1370,       286.3767,    156535.5312,       136.0000,       275.0665,         0.0000,         0.4787,         0.0000
     12,         0.0361,         0.4426,         0.4788,       158.5711,       468.9314,       163.4560,     84249.9688,       179.8875,       286.7602,    156535.3438,       136.0000,       275.0972,         0.0000,         0.4788,         0.0000
     13,         0.0255,         0.4536,         0.4791,       158.1539,       468.9365,       163.3927,     84249.7812,       179.6385,       287.1415,    156535.1562,       136.0000,       275.1280,         0.0000,         0.4791,         0.0000
     14,         0.0081,         0.4697,         0.4778,       157.7378,       468.9421,       163.3293,     84249.5938,       179.3900,       287.5215,    156534.9844,       136.0000,       275.1583,         0.0000,         0.4778,         0.0000
     15,         0.0061,         0.4687,         0.4748,       157.3228,       468.9478,       163.2660,     84249.4062,       179.1419,       287.9018,    156534.7969,       136.0000,       275.1884,         0.0000,         0.4748,         0.0000
     16,         0.0040,         0.4683,         0.4723,       156.9089,       468.9538,       163.2026,     84249.2188,       178.8943,       288.2818,    156534.6250,       136.0000,       275.2187,         0.0000,         0.4723,         0.0000
     17,         0.0000,         0.4767,         0.4767,       156.4961,       468.9601,       163.1396,     84249.0312,       178.6472,       288.6567,    156534.4375,       136.0000,       275.2487,         0.0000,         0.4767,         0.0000
     18,         0.0049,         0.4685,         0.4733,       156.0843,       468.9665,       163.0766,     84248.8438,       178.4007,       289.0322,    156534.2500,       136.0000,       275.2789,         0.0000,         0.4733,         0.0000
     19,         0.0084,         0.4638,         0.4722,       155.6736,       468.9733,       163.0137,     84248.6562,       178.1546,       289.4062,    156534.0781,       136.0000,       275.3093,         0.0000,         0.4722,         0.0000
     20,         0.0027,         0.4676,         0.4703,       155.2641,       468.9803,       162.9507,     84248.4688,       177.9091,       289.7800,    156533.8906,       136.0000,       275.3397,         0.0000,         0.4703,         0.0000
     21,         0.0000,         0.4636,         0.4636,       154.8556,       468.9868,       162.8877,     84248.2812,       177.6640,       290.1570,    156533.7188,       136.0000,       275.3706,         0.0000,         0.4636,         0.0000
     22,         0.0037,         0.4637,         0.4674,       154.4481,       468.9936,       162.8248,     84248.0938,       177.4195,       290.5300,    156533.5312,       136.0000,       275.4012,         0.0000,         0.4674,         0.0000
     23,         0.0000,         0.4661,         0.4661,       154.0418,       469.0006,       162.7622,     84247.9062,       177.1754,       290.9016,    156533.3438,       136.0000,       275.4318,         0.0000,         0.4661,         0.0000
     24,         0.0034,         0.4700,         0.4734,       153.6365,       469.0083,       162.6996,     84247.7188,       176.9318,       291.2661,    156533.1719,       136.0000,       275.4618,         0.0000,         0.4734,         0.0000
     25,         0.0227,         0.4510,         0.4737,       153.2323,       469.0162,       162.6370,     84247.5312,       176.6887,       291.6285,    156533.0000,       136.0000,       275.4918,         0.0000,         0.4737,         0.0000
     26,         0.0293,         0.4461,         0.4755,       152.8291,       469.0246,       162.5743,     84247.3438,       176.4461,       291.9879,    156532.8125,       136.0000,       275.5219,         0.0000,         0.4754,         0.0000
     27,         0.0516,         0.4245,         0.4761,       152.4270,       469.0329,       162.5117,     84247.1562,       176.2039,       292.3452,    156532.6250,       136.0000,       275.5519,         0.0000,         0.4761,         0.0000
     28,         0.0079,         0.4673,         0.4752,       152.0260,       469.0417,       162.4492,     84246.9688,       175.9622,       292.7010,    156532.4531,       136.0000,       275.5812,         0.0000,         0.4752,         0.0000
     29,         0.0156,         0.4591,         0.4747,       151.6260,       469.0508,       162.3870,     84246.7812,       175.7210,       293.0554,    156532.2812,       136.0000,       275.6105,         0.0000,         0.4747,         0.0000
     30,         0.0105,         0.4603,         0.4708,       151.2271,       469.0601,       162.3247,     84246.5938,       175.4802,       293.4105,    156532.0938,       136.0000,       275.6402,         0.0000,         0.4708,         0.0000
     31,         0.0038,         0.4652,         0.4690,       150.8292,       469.0695,       162.2625,     84246.4062,       175.2399,       293.7649,    156531.9219,       136.0000,       275.6702,         0.0000,         0.4690,         0.0000
     32,         0.0083,         0.4602,         0.4685,       150.4324,       469.0786,       162.2002,     84246.2188,       175.0002,       294.1187,    156531.7500,       136.0000,       275.7001,         0.0000,         0.4685,         0.0000
     33,         0.0154,         0.4506,         0.4661,       150.0366,       469.0875,       162.1381,     84246.0312,       174.7610,       294.4728,    156531.5625,       136.0000,       275.7302,         0.0000,         0.4661,         0.0000
     34,         0.0501,         0.4201,         0.4702,       149.6418,       469.0974,       162.0762,     84245.8438,       174.5225,       294.8211,    156531.3750,       136.0000,       275.7599,         0.0000,         0.4702,         0.0000
     35,         0.0844,         0.3884,         0.4729,       149.2481,       469.1075,       162.0143,     84245.6562,       174.2846,       295.1660,    156531.2188,       136.0000,       275.7895,         0.0000,         0.4728,         0.0000
     36,         0.1275,         0.3466,         0.4741,       148.8554,       469.1178,       161.9524,     84245.4688,       174.0471,       295.5084,    156531.0312,       136.0000,       275.8188,         0.0000,         0.4741,         0.0001
     37,         0.0625,         0.4100,         0.4726,       148.4638,       469.1285,       161.8906,     84245.2812,       173.8102,       295.8497,    156530.8438,       136.0000,       275.8483,         0.0000,         0.4725,         0.0000
     38,         0.0065,         0.4596,         0.4661,       148.0731,       469.1389,       161.8290,     84245.0938,       173.5739,       296.1932,    156530.6875,       136.0000,       275.8782,         0.0000,         0.4661,         0.0000
     39,         0.0217,         0.4421,         0.4638,       147.6835,       469.1491,       161.7675,     84244.9062,       173.3383,       296.5374,    156530.5000,       136.0000,       275.9077,         0.0000,         0.4638,         0.0000
     40,         0.0118,         0.4507,         0.4625,       147.2950,       469.1591,       161.7060,     84244.7188,       173.1033,       296.8806,    156530.3125,       136.0000,       275.9373,         0.0000,         0.4625,         0.0000
     41,         0.0180,         0.4400,         0.4580,       146.9075,       469.1692,       161.6447,     84244.5312,       172.8690,       297.2251,    156530.1562,       136.0000,       275.9669,         0.0000,         0.4580,         0.0000
     42,         0.0443,         0.4160,         0.4604,       146.5209,       469.1795,       161.5835,     84244.3438,       172.6352,       297.5655,    156529.9688,       136.0000,       275.9966,         0.0000,         0.4604,         0.0000
     43,         0.1054,         0.3578,         0.4632,       146.1354,       469.1900,       161.5224,     84244.1562,       172.4020,       297.9023,    156529.7812,       136.0000,       276.0261,         0.0000,         0.4632,         0.0000
     44,         0.4095,         0.0644,         0.4739,       145.7509,       469.2013,       161.4606,     84243.9688,       172.1672,       298.2328,    156529.6250,       136.0000,       276.0556,         0.0000,         0.4709,         0.0030
     45,         0.1773,         0.2939,         0.4711,       145.3674,       469.2135,       161.3977,     84243.7812,       171.9278,       298.5591,    156529.4375,       136.0000,       276.0857,         0.0000,         0.4708,         0.0003
     46,         0.3687,         0.1053,         0.4740,       144.9850,       469.2259,       161.3347,     84243.5938,       171.6888,       298.8829,    156529.2656,       136.0000,       276.1155,         0.0000,         0.4720,         0.0020
     47,         1.0053,        -0.5133,         0.4920,       144.6048,       469.2383,       161.2720,     84243.4062,       171.4512,       299.2050,    156529.0938,       136.0000,       276.1454,         0.0027,         0.4721,         0.0199
     48,         0.2736,         0.2153,         0.4889,       144.2244,       469.2510,       161.2094,     84243.2188,       171.2129,       299.5246,    156528.9062,       136.0000,       276.1753,         0.0000,         0.4731,         0.0157
     49,         0.0361,         0.4352,         0.4713,       143.8449,       469.2639,       161.1468,     84243.0312,       170.9749,       299.8463,    156528.7500,       136.0000,       276.2052,         0.0000,         0.4707,         0.0007
     50,         0.0142,         0.4581,         0.4723,       143.4665,       469.2772,       161.0841,     84242.8438,       170.7372,       300.1691,    156528.5625,       136.0000,       276.2355,         0.0000,         0.4723,         0.0000
     51,         0.0467,         0.4285,         0.4752,       143.0890,       469.2907,       161.0215,     84242.6562,       170.4999,       300.4881,    156528.3906,       136.0000,       276.2655,         0.0000,         0.4752,         0.0000
     52,         0.0929,         0.3839,         0.4768,       142.7125,       469.3042,       160.9589,     84242.4688,       170.2629,       300.8051,    156528.2188,       136.0000,       276.2954,         0.0000,         0.4767,         0.0000
     53,         0.0882,         0.3889,         0.4771,       142.3371,       469.3179,       160.8963,     84242.2812,       170.0263,       301.1218,    156528.0469,       136.0000,       276.3256,         0.0000,         0.4770,         0.0000
     54,         0.0292,         0.4501,         0.4794,       141.9626,       469.3317,       160.8336,     84242.0938,       169.7899,       301.4353,    156527.8750,       136.0000,       276.3556,         0.0000,         0.4794,         0.0000
     55,         0.0250,         0.4541,         0.4791,       141.5890,       469.3457,       160.7710,     84241.9062,       169.5539,       301.7478,    156527.6875,       136.0000,       276.3856,         0.0000,         0.4791,         0.0000
     56,         0.0063,         0.4686,         0.4749,       141.2165,       469.3597,       160.7084,     84241.7188,       169.3182,       302.0632,    156527.5312,       136.0000,       276.4161,         0.0000,         0.4749,         0.0000
     57,         0.0100,         0.4606,         0.4705,       140.8449,       469.3732,       160.6458,     84241.5312,       169.0828,       302.3805,    156527.3438,       136.0000,       276.4467,         0.0000,         0.4705,         0.0000
     58,         0.0636,         0.4119,         0.4754,       140.4743,       469.3874,       160.5832,     84241.3438,       168.8477,       302.6921,    156527.1875,       136.0000,       276.4771,         0.0000,         0.4754,         0.0000
     59,         0.1435,         0.3336,         0.4771,       140.1048,       469.4016,       160.5205,     84241.1562,       168.6130,       303.0016,    156527.0000,       136.0000,       276.5074,         0.0000,         0.4770,         0.0001
     60,         0.0703,         0.4080,         0.4782,       139.7361,       469.4162,       160.4579,     84240.9688,       168.3786,       303.3082,    156526.8281,       136.0000,       276.5375,         0.0000,         0.4782,         0.0000
     61,         0.0116,         0.4619,         0.4736,       139.3685,       469.4307,       160.3953,     84240.7812,       168.1446,       303.6170,    156526.6562,       136.0000,       276.5680,         0.0000,         0.4736,         0.0000
     62,         0.0598,         0.4176,         0.4774,       139.0018,       469.4457,       160.3327,     84240.5938,       167.9109,       303.9205,    156526.4844,       136.0000,       276.5974,         0.0000,         0.4774,         0.0000
     63,         0.0808,         0.3989,         0.4797,       138.6361,       469.4609,       160.2702,     84240.4062,       167.6774,       304.2216,    156526.3125,       136.0000,       276.6266,         0.0000,         0.4797,         0.0000
     64,         0.0866,         0.3926,         0.4792,       138.2713,       469.4764,       160.2080,     84240.2188,       167.4443,       304.5218,    156526.1406,       136.0000,       276.6561,         0.0000,         0.4792,         0.0000
     65,         0.0705,         0.4079,         0.4784,       137.9075,       469.4919,       160.1457,     84240.0312,       167.2119,       304.8201,    156525.9688,       136.0000,       276.6854,         0.0000,         0.4784,         0.0000
     66,         0.0978,         0.3816,         0.4794,       137.5447,       469.5075,       160.0835,     84239.8438,       166.9801,       305.1165,    156525.7969,       136.0000,       276.7148,         0.0000,         0.4794,         0.0000
     67,         0.1880,         0.2890,         0.4770,       137.1828,       469.5230,       160.0215,     84239.6562,       166.7492,       305.4133,    156525.6250,       136.0000,       276.7445,         0.0000,         0.4768,         0.0002
     68,         0.2753,         0.2055,         0.4807,       136.8219,       469.5392,       159.9596,     84239.4688,       166.5191,       305.7050,    156525.4531,       136.0000,       276.7738,         0.0000,         0.4798,         0.0009
     69,         0.3293,         0.1511,         0.4804,       136.4619,       469.5555,       159.8979,     84239.2812,       166.2898,       305.9949,    156525.2812,       136.0000,       276.8032,         0.0000,         0.4794,         0.0009
     70,         0.3633,         0.1174,         0.4808,       136.1028,       469.5719,       159.8364,     84239.0938,       166.0615,       306.2833,    156525.1094,       136.0000,       276.8320,         0.0000,         0.4790,         0.0018
     71,         0.0609,         0.4190,         0.4798,       135.7447,       469.5887,       159.7748,     84238.9062,       165.8331,       306.5699,    156524.9375,       136.0000,       276.8607,         0.0000,         0.4798,         0.0001
     72,         0.1342,         0.3443,         0.4785,       135.3876,       469.6054,       159.7133,     84238.7188,       165.6049,       306.8563,    156524.7656,       136.0000,       276.8897,         0.0000,         0.4784,         0.0000
     73,         0.5865,        -0.1028,         0.4837,       135.0314,       469.6222,       159.6519,     84238.5312,       165.3775,       307.1402,    156524.5938,       136.0000,       276.9185,         0.0000,         0.4791,         0.0047
     74,         0.6571,        -0.1700,         0.4871,       134.6761,       469.6395,       159.5907,     84238.3438,       165.1510,       307.4214,    156524.4375,       136.0000,       276.9470,         0.0000,         0.4796,         0.0075
     75,         0.5822,        -0.0969,         0.4853,       134.3218,       469.6567,       159.5296,     84238.1562,       164.9254,       307.7020,    156524.2500,       136.0000,       276.9758,         0.0000,         0.4769,         0.0084
     76,         0.7052,        -0.2133,         0.4918,       133.9684,       469.6743,       159.4682,     84237.9688,       164.6989,       307.9790,    156524.0938,       136.0000,       277.0048,         0.0000,         0.4818,         0.0101
     77,         0.2047,         0.2797,         0.4844,       133.6159,       469.6920,       159.4067,     84237.7812,       164.4717,       308.2563,    156523.9219,       136.0000,       277.0337,         0.0000,         0.4812,         0.0032
     78,         0.3930,         0.0878,         0.4808,       133.2644,       469.7094,       159.3453,     84237.5938,       164.2455,       308.5335,    156523.7500,       136.0000,       277.0626,         0.0000,         0.4781,         0.0027
     79,         0.1370,         0.3461,         0.4831,       132.9137,       469.7273,       159.2838,     84237.4062,       164.0192,       308.8065,    156523.5781,       136.0000,       277.0914,         0.0000,         0.4827,         0.0003
     80,         0.3731,         0.1152,         0.4883,       132.5640,       469.7457,       159.2219,     84237.2188,       163.7917,       309.0772,    156523.4062,       136.0000,       277.1207,         0.0000,         0.4863,         0.0020
     81,         0.1508,         0.3330,         0.4838,       132.2153,       469.7641,       159.1600,     84237.0312,       163.5647,       309.3480,    156523.2500,       136.0000,       277.1500,         0.0000,         0.4836,         0.0001
     82,         0.1461,         0.3352,         0.4813,       131.8674,       469.7826,       159.0985,     84236.8438,       163.3389,       309.6182,    156523.0625,       136.0000,       277.1788,         0.0000,         0.4813,         0.0000
     83,         0.2201,         0.2581,         0.4782,       131.5205,       469.8009,       159.0372,     84236.6562,       163.1143,       309.8891,    156522.9062,       136.0000,       277.2078,         0.0000,         0.4779,         0.0003
     84,         0.2439,         0.2330,         0.4769,       131.1744,       469.8192,       158.9762,     84236.4688,       162.8909,       310.1584,    156522.7344,       136.0000,       277.2368,         0.0000,         0.4767,         0.0002
     85,         0.2083,         0.2668,         0.4751,       130.8293,       469.8373,       158.9155,     84236.2812,       162.6688,       310.4260,    156522.5625,       136.0000,       277.2655,         0.0000,         0.4750,         0.0001
     86,         0.2553,         0.2176,         0.4729,       130.4851,       469.8554,       158.8550,     84236.0938,       162.4478,       310.6932,    156522.3906,       136.0000,       277.2938,         0.0000,         0.4724,         0.0005
     87,         0.3940,         0.0793,         0.4733,       130.1418,       469.8734,       158.7948,     84235.9062,       162.2281,       310.9592,    156522.2188,       136.0000,       277.3222,         0.0000,         0.4716,         0.0017
     88,         0.5344,        -0.0597,         0.4747,       129.7994,       469.8916,       158.7349,     84235.7188,       162.0096,       311.2231,    156522.0625,       136.0000,       277.3503,         0.0000,         0.4711,         0.0036
     89,         0.5985,        -0.1250,         0.4735,       129.4579,       469.9099,       158.6753,     84235.5312,       161.7926,       311.4854,    156521.8750,       136.0000,       277.3781,         0.0000,         0.4686,         0.0049
     90,         0.4044,         0.0666,         0.4710,       129.1172,       469.9280,       158.6160,     84235.3438,       161.5768,       311.7458,    156521.7188,       136.0000,       277.4059,         0.0000,         0.4676,         0.0034
     91,         0.2148,         0.2578,         0.4726,       128.7775,       469.9470,       158.5564,     84235.1562,       161.3597,       312.0033,    156521.5469,       136.0000,       277.4339,         0.0000,         0.4721,         0.0005
     92,         0.8870,        -0.3949,         0.4921,       128.4387,       469.9666,       158.4956,     84234.9688,       161.1390,       312.2569,    156521.3750,       136.0000,       277.4622,         0.0000,         0.4816,         0.0104
     93,         0.0733,         0.4177,         0.4910,       128.1008,       469.9868,       158.4343,     84234.7812,       160.9166,       312.5094,    156521.2188,       136.0000,       277.4909,         0.0000,         0.4840,         0.0069
     94,         0.4198,         0.0694,         0.4891,       127.7637,       470.0068,       158.3728,     84234.5938,       160.6930,       312.7593,    156521.0469,       136.0000,       277.5200,         0.0000,         0.4872,         0.0019
     95,         0.5480,        -0.0601,         0.4879,       127.4276,       470.0270,       158.3113,     84234.4062,       160.4698,       313.0103,    156520.8750,       136.0000,       277.5492,         0.0000,         0.4841,         0.0039
     96,         0.8558,        -0.3593,         0.4965,       127.0923,       470.0475,       158.2498,     84234.2188,       160.2469,       313.2587,    156520.7188,       136.0000,       277.5780,         0.0000,         0.4858,         0.0107
     97,         0.8726,        -0.3631,         0.5095,       126.7580,       470.0681,       158.1882,     84234.0312,       160.0243,       313.5063,    156520.5469,       136.0000,       277.6065,         0.0000,         0.4856,         0.0239
     98,         1.7874,        -1.2179,         0.5695,       126.4358,       470.0889,       158.1290,     84233.8438,       159.8111,       313.7501,    156520.3750,       136.0000,       277.6348,         0.0228,         0.4890,         0.0806
     99,         1.5258,        -0.9088,         0.6170,       126.1133,       470.1099,       158.0695,     84233.6562,       159.5973,       313.9920,    156520.2188,       136.0000,       277.6631,         0.0203,         0.4833,         0.1336
    100,         0.2231,         0.3511,         0.5742,       125.7815,       470.1311,       158.0080,     84233.4688,       159.3756,       314.2329,    156520.0469,       136.0000,       277.6916,         0.0000,         0.4772,         0.0969
    101,         1.5443,        -0.9410,         0.6034,       125.4616,       470.1525,       157.9487,     84233.2812,       159.1631,       314.4700,    156519.8750,       136.0000,       277.7198,         0.0221,         0.4798,         0.1235
    102,         2.2669,        -1.5817,         0.6851,       125.1808,       470.1743,       157.8970,     84233.0938,       158.9816,       314.7037,    156519.7188,       136.0000,       277.7477,         0.0985,         0.4827,         0.2025
    103,         0.6587,        -0.0404,         0.6183,       124.8514,       470.1982,       157.8355,     84232.9062,       158.7609,       314.9250,    156519.5469,       136.0000,       277.7749,         0.0000,         0.4961,         0.1222
    104,         0.5069,         0.0707,         0.5776,       124.5229,       470.2219,       157.7741,     84232.7188,       158.5406,       315.1447,    156519.3750,       136.0000,       277.8019,         0.0000,         0.4974,         0.0802
    105,         0.3567,         0.2014,         0.5581,       124.1953,       470.2444,       157.7130,     84232.5312,       158.3207,       315.3674,    156519.2188,       136.0000,       277.8294,         0.0000,         0.4919,         0.0661
    106,         0.1851,         0.3396,         0.5247,       123.8686,       470.2665,       157.6518,     84232.3438,       158.1010,       315.5941,    156519.0625,       136.0000,       277.8572,         0.0000,         0.4860,         0.0387
    107,         0.3354,         0.1735,         0.5089,       123.5426,       470.2886,       157.5906,     84232.1562,       157.8815,       315.8200,    156518.8906,       136.0000,       277.8849,         0.0000,         0.4849,         0.0240
    108,         0.2448,         0.2535,         0.4983,       123.2176,       470.3111,       157.5295,     84231.9688,       157.6623,       316.0438,    156518.7188,       136.0000,       277.9127,         0.0000,         0.4854,         0.0129
    109,         0.5719,        -0.0701,         0.5018,       122.8934,       470.3351,       157.4683,     84231.7812,       157.4434,       316.2589,    156518.5625,       136.0000,       277.9398,         0.0000,         0.4948,         0.0070
    110,         0.5219,         0.0004,         0.5223,       122.5701,       470.3615,       157.4072,     84231.5938,       157.2248,       316.4547,    156518.4062,       136.0000,       277.9658,         0.0000,         0.5177,         0.0046
    111,         0.7443,        -0.2026,         0.5417,       122.2476,       470.3895,       157.3460,     84231.3750,       157.0065,       316.6384,    156518.2500,       136.0000,       277.9909,         0.0000,         0.5324,         0.0093
    112,         0.4857,         0.0853,         0.5710,       121.9260,       470.4200,       157.2849,     84231.1172,       156.7885,       316.7991,    156518.0938,       136.0000,       278.0144,         0.0000,         0.5617,         0.0093
    113,         0.6063,        -0.0275,         0.5789,       121.6052,       470.4510,       157.2237,     84230.8281,       156.5707,       316.9506,    156517.9375,       136.0000,       278.0374,         0.0000,         0.5729,         0.0060
    114,         1.7245,        -1.0488,         0.6757,       121.2958,       470.4856,       157.1647,     84230.4922,       156.3618,       317.0751,    156517.7812,       136.0000,       278.0585,         0.0213,         0.6069,         0.0688
    115,         2.3793,        -1.4814,         0.8979,       121.0361,       470.5266,       157.1154,     84230.1172,       156.1924,       317.1474,    156517.6250,       136.0000,       278.0759,         0.1189,         0.6784,         0.2195
    116,         1.0060,        -0.0199,         0.9862,       120.7186,       470.5693,       157.0544,     84229.7422,       155.9765,       317.1884,    156517.4844,       136.0000,       278.0911,         0.0019,         0.7273,         0.2589
    117,         0.1380,         0.7008,         0.8388,       120.4010,       470.6035,       156.9933,     84229.3672,       155.7600,       317.2716,    156517.3281,       136.0000,       278.1095,         0.0000,         0.6763,         0.1625
    118,         1.3130,        -0.4036,         0.9094,       120.1100,       470.6399,       156.9373,     84228.9922,       155.5645,       317.3557,    156517.1875,       136.0000,       278.1280,         0.0517,         0.6637,         0.2457
    119,         2.3944,        -1.2629,         1.1315,       119.9353,       470.6839,       156.9046,     84228.5625,       155.4618,       317.3862,    156516.9844,       136.0000,       278.1426,         0.2829,         0.7334,         0.3981
    120,         0.4465,         0.7306,         1.1771,       119.6198,       470.7308,       156.8437,     84228.1641,       155.2461,       317.3776,    156516.8125,       136.0000,       278.1545,         0.0000,         0.7912,         0.3859
    121,         0.1662,         0.7689,         0.9350,       119.3051,       470.7677,       156.7826,     84227.7891,       155.0306,       317.4228,    156516.6562,       136.0000,       278.1704,         0.0000,         0.7238,         0.2113
    122,         0.6964,         0.2333,         0.9297,       118.9912,       470.8021,       156.7218,     84227.4141,       154.8155,       317.4969,    156516.5156,       136.0000,       278.1885,         0.0000,         0.6783,         0.2514
    123,         1.6871,        -0.6093,         1.0778,       118.7383,       470.8426,       156.6731,     84226.9922,       154.6489,       317.5348,    156516.3125,       136.0000,       278.2041,         0.1204,         0.7218,         0.3560
    124,         1.9186,        -0.6496,         1.2690,       118.5577,       470.8889,       156.6387,     84226.5469,       154.5399,       317.5243,    156516.1094,       136.0000,       278.2162,         0.2637,         0.7875,         0.4815
    125,         0.7010,         0.6014,         1.3024,       118.2457,       470.9376,       156.5779,     84225.9844,       154.3255,       317.4798,    156515.7812,       136.0000,       278.2259,         0.0000,         0.8376,         0.4648
    126,         2.3832,        -0.9720,         1.4113,       118.1338,       470.9840,       156.5570,     84225.5312,       154.2708,       317.4517,    156515.5625,       136.0000,       278.2368,         0.3987,         0.8127,         0.5986
    127,         2.2038,        -0.5258,         1.6781,       118.0525,       471.0434,       156.5421,     84224.9609,       154.2406,       317.3284,    156515.2500,       136.0000,       278.2407,         0.4595,         0.9374,         0.7407
    128,         2.1070,        -0.3142,         1.7928,       117.9977,       471.1064,       156.5325,     84224.3438,       154.2312,       317.1618,    156514.8750,       136.0000,       278.2415,         0.5119,         0.9981,         0.7947
    129,         1.1677,         0.4891,         1.6567,       119.3794,       471.1730,       156.4805,     84223.5938,       154.0523,       316.9549,    156514.3750,       129.0000,       278.2393,         1.7381,         1.0579,         0.5988
    130,         2.1246,        -0.1384,         1.9862,       121.0439,       471.2416,       156.4858,     84222.8438,       154.1027,       316.7291,    156513.8750,       129.0000,       278.2353,         2.3113,         1.0884,         0.8978
    131,         3.5181,        -1.2185,         2.2995,       122.8754,       471.3221,       156.5254,     84222.1016,       154.2904,       316.4254,    156513.4688,       129.0000,       278.2251,         2.6546,         1.2025,         1.0970
    132,         1.2526,         0.7034,         1.9561,       124.2162,       471.4052,       156.4678,     84221.3750,       154.0889,       316.0722,    156513.1875,       129.0000,       278.2110,         1.6818,         1.3000,         0.6560
    133,         0.6100,         1.2991,         1.9091,       125.5378,       471.4741,       156.4070,     84220.6875,       153.8750,       315.7862,    156512.8125,       129.0000,       278.2015,         1.6505,         1.2331,         0.6760
    134,         1.5308,         0.4492,         1.9800,       127.0054,       471.5361,       156.3761,     84219.9375,       153.7813,       315.5481,    156512.3125,       129.0000,       278.1949,         1.9496,         1.1769,         0.8032
    135,         2.2386,        -0.1522,         2.0864,       128.5968,       471.5988,       156.3708,     84219.2344,       153.7900,       315.3166,    156511.9062,       129.0000,       278.1884,         2.2053,         1.1741,         0.9123
    136,         3.0935,        -0.7957,         2.2979,       130.3594,       471.6648,       156.4006,     84218.5000,       153.9392,       315.0651,    156511.5000,       129.0000,       278.1797,         2.5565,         1.2098,         1.0881
    137,         3.2150,        -0.7454,         2.4696,       132.1720,       471.7358,       156.4419,     84217.7734,       154.1335,       314.7757,    156511.1250,       129.0000,       278.1678,         2.6659,         1.2688,         1.2008
    138,         3.2925,        -0.7528,         2.5397,       134.0495,       471.8054,       156.4982,     84217.0312,       154.3871,       314.4899,    156510.7344,       129.0000,       278.1551,         2.8051,         1.2695,         1.2702
    139,         3.9659,        -1.0837,         2.8822,       136.0396,       471.8924,       156.5790,     84216.3203,       154.7379,       314.0968,    156510.4844,       129.0000,       278.1335,         3.0407,         1.4126,         1.4696
    140,         3.6057,        -0.4853,         3.1204,       138.1957,       471.9796,       156.6948,     84215.5156,       155.2279,       313.6782,    156510.1406,       129.0000,       278.1093,         3.3835,         1.4587,         1.6617
    141,         1.9279,         0.8716,         2.7995,       139.9710,       472.0686,       156.7341,     84214.6797,       155.4122,       313.2194,    156509.7812,       129.0000,       278.0822,         2.6330,         1.5345,         1.2650
    142,         2.9533,        -0.0308,         2.9224,       141.8128,       472.1584,       156.7858,     84213.8125,       155.6462,       312.7384,    156509.3750,       129.0000,       278.0544,         2.7749,         1.5776,         1.3448
    143,         2.1330,         0.6719,         2.8049,       143.4761,       472.2508,       156.8026,     84212.8750,       155.7408,       312.2225,    156508.9062,       129.0000,       278.0236,         2.4275,         1.6289,         1.1760
    144,         1.4471,         0.9336,         2.3807,       144.7818,       472.3269,       156.7486,     84211.9609,       155.5524,       311.7922,    156508.4375,       129.0000,       277.9986,         1.7199,         1.5343,         0.8464
    145,         2.7553,        -0.1256,         2.6297,       146.4207,       472.3955,       156.7621,     84211.1406,       155.6339,       311.4221,    156508.0625,       129.0000,       277.9779,         2.3941,         1.4616,         1.1681
    146,         2.2980,         0.2376,         2.5356,       147.9451,       472.4631,       156.7536,     84210.3281,       155.6273,       311.0658,    156507.6875,       129.0000,       277.9577,         2.1733,         1.4519,         1.0837
