 sdoy, GPP_d, NEE_d, Reco_d, NPP_d, Ra_d, QC1, QC2, QC3, QC4,QC5,QC6, Rh_d,QC7,QC8
     37,         0.0602,         0.4046,         0.4648,         0.0000,         0.0000,       141.1140,        68.4272,       172.0127,       286.9583,       269.6008,       463.2085,         0.4648,     84260.4219,     71801.4922
     38,         0.0063,         0.4521,         0.4584,         0.0000,         0.0000,       140.7427,        68.3682,       171.7796,       287.2881,       269.6290,       463.2177,         0.4584,     84260.2344,     71801.4922
     39,         0.0209,         0.4353,         0.4562,         0.0000,         0.0000,       140.3724,        68.3093,       171.5471,       287.6188,       269.6568,       463.2272,         0.4562,     84260.0469,     71801.4922
     40,         0.0114,         0.4439,         0.4553,         0.0000,         0.0000,       140.0031,        68.2505,       171.3154,       287.9486,       269.6846,       463.2368,         0.4553,     84259.8594,     71801.4922
     41,         0.0174,         0.4331,         0.4505,         0.0000,         0.0000,       139.6347,        68.1919,       171.0843,       288.2794,       269.7128,       463.2467,         0.4505,     84259.6719,     71801.4922
     42,         0.0427,         0.4099,         0.4526,         0.0000,         0.0000,       139.2674,        68.1335,       170.8537,       288.6066,       269.7409,       463.2564,         0.4526,     84259.4844,     71801.4922
     43,         0.1015,         0.3539,         0.4554,         0.0000,         0.0000,       138.9010,        68.0751,       170.6239,       288.9302,       269.7687,       463.2664,         0.4554,     84259.2969,     71801.4922
     44,         0.3944,         0.0726,         0.4670,         0.0000,         0.0033,       138.5355,        68.0163,       170.3922,       289.2473,       269.7965,       463.2769,         0.4636,     84259.1094,     71801.4922
     45,         0.1705,         0.2956,         0.4661,         0.0000,         0.0005,       138.1710,        67.9560,       170.1552,       289.5605,       269.8246,       463.2888,         0.4656,     84258.9219,     71801.4922
     46,         0.3557,         0.1116,         0.4673,         0.0000,         0.0018,       137.8075,        67.8959,       169.9187,       289.8714,       269.8528,       463.3008,         0.4655,     84258.7344,     71801.4922
     47,         0.9693,        -0.4831,         0.4863,         0.0027,         0.0208,       137.4463,        67.8361,       169.6835,       290.1806,       269.8810,       463.3130,         0.4655,     84258.5469,     71801.4922
     48,         0.2634,         0.2189,         0.4823,         0.0000,         0.0157,       137.0846,        67.7761,       169.4477,       290.4875,       269.9088,       463.3254,         0.4666,     84258.3594,     71801.4922
     49,         0.0350,         0.4313,         0.4663,         0.0000,         0.0006,       136.7239,        67.7161,       169.2122,       290.7964,       269.9372,       463.3381,         0.4658,     84258.1719,     71801.4922
     50,         0.0137,         0.4525,         0.4662,         0.0000,         0.0000,       136.3642,        67.6562,       168.9769,       291.1064,       269.9657,       463.3505,         0.4662,     84257.9844,     71801.4922
     51,         0.0450,         0.4239,         0.4689,         0.0000,         0.0000,       136.0054,        67.5963,       168.7420,       291.4128,       269.9936,       463.3636,         0.4689,     84257.7969,     71801.4922
     52,         0.0897,         0.3808,         0.4704,         0.0000,         0.0000,       135.6476,        67.5365,       168.5075,       291.7171,       270.0213,       463.3767,         0.4704,     84257.6094,     71801.4922
     53,         0.0850,         0.3856,         0.4707,         0.0000,         0.0000,       135.2907,        67.4768,       168.2733,       292.0214,       270.0490,       463.3898,         0.4706,     84257.4219,     71801.4922
     54,         0.0281,         0.4449,         0.4730,         0.0000,         0.0000,       134.9347,        67.4171,       168.0393,       292.3221,       270.0768,       463.4032,         0.4730,     84257.2344,     71801.4922
     55,         0.0240,         0.4485,         0.4725,         0.0000,         0.0000,       134.5797,        67.3574,       167.8057,       292.6225,       270.1044,       463.4168,         0.4725,     84257.0469,     71801.4922
     56,         0.0061,         0.4622,         0.4683,         0.0000,         0.0000,       134.2256,        67.2978,       167.5724,       292.9253,       270.1323,       463.4300,         0.4683,     84256.8594,     71801.4922
     57,         0.0096,         0.4544,         0.4640,         0.0000,         0.0000,       133.8725,        67.2383,       167.3395,       293.2302,       270.1606,       463.4427,         0.4640,     84256.6719,     71801.4922
     58,         0.0613,         0.4076,         0.4689,         0.0000,         0.0000,       133.5203,        67.1788,       167.1068,       293.5297,       270.1885,       463.4560,         0.4689,     84256.4844,     71801.4922
     59,         0.1388,         0.3317,         0.4705,         0.0000,         0.0001,       133.1690,        67.1193,       166.8745,       293.8266,       270.2165,       463.4695,         0.4703,     84256.2969,     71801.4922
     60,         0.0678,         0.4037,         0.4716,         0.0000,         0.0000,       132.8186,        67.0600,       166.6425,       294.1212,       270.2442,       463.4836,         0.4715,     84256.1094,     71801.4922
     61,         0.0112,         0.4556,         0.4668,         0.0000,         0.0000,       132.4692,        67.0007,       166.4109,       294.4179,       270.2723,       463.4973,         0.4668,     84255.9219,     71801.4922
     62,         0.0576,         0.4130,         0.4706,         0.0000,         0.0000,       132.1206,        66.9413,       166.1795,       294.7097,       270.3001,       463.5116,         0.4706,     84255.7344,     71801.4922
     63,         0.0779,         0.3947,         0.4726,         0.0000,         0.0000,       131.7730,        66.8821,       165.9485,       294.9985,       270.3279,       463.5264,         0.4726,     84255.5469,     71801.4922
     64,         0.0838,         0.3877,         0.4715,         0.0000,         0.0000,       131.4263,        66.8230,       165.7182,       295.2873,       270.3555,       463.5410,         0.4715,     84255.3594,     71801.4922
     65,         0.0679,         0.4026,         0.4705,         0.0000,         0.0000,       131.0806,        66.7641,       165.4887,       295.5738,       270.3826,       463.5560,         0.4705,     84255.1719,     71801.4922
     66,         0.0946,         0.3768,         0.4714,         0.0000,         0.0000,       130.7357,        66.7054,       165.2600,       295.8586,       270.4095,       463.5707,         0.4714,     84254.9844,     71801.4922
     67,         0.1815,         0.2869,         0.4684,         0.0000,         0.0002,       130.3917,        66.6469,       165.0321,       296.1438,       270.4369,       463.5853,         0.4682,     84254.7969,     71801.4922
     68,         0.2654,         0.2065,         0.4719,         0.0000,         0.0008,       130.0486,        66.5885,       164.8052,       296.4241,       270.4640,       463.6003,         0.4711,     84254.6094,     71801.4922
     69,         0.3180,         0.1541,         0.4721,         0.0000,         0.0011,       129.7065,        66.5304,       164.5791,       296.7029,       270.4906,       463.6158,         0.4710,     84254.4219,     71801.4922
     70,         0.3501,         0.1214,         0.4715,         0.0000,         0.0017,       129.3652,        66.4725,       164.3542,       296.9803,       270.5169,       463.6312,         0.4698,     84254.2344,     71801.4922
     71,         0.0588,         0.4117,         0.4706,         0.0000,         0.0000,       129.0249,        66.4145,       164.1292,       297.2557,       270.5432,       463.6472,         0.4705,     84254.0469,     71801.4922
     72,         0.1294,         0.3393,         0.4688,         0.0000,         0.0001,       128.6854,        66.3567,       163.9046,       297.5312,       270.5696,       463.6625,         0.4687,     84253.8594,     71801.4922
     73,         0.5663,        -0.0908,         0.4755,         0.0000,         0.0049,       128.3468,        66.2991,       163.6808,       297.8041,       270.5961,       463.6782,         0.4705,     84253.6719,     71801.4922
     74,         0.6342,        -0.1561,         0.4781,         0.0000,         0.0080,       128.0091,        66.2416,       163.4581,       298.0746,       270.6224,       463.6943,         0.4701,     84253.4844,     71801.4922
     75,         0.5600,        -0.0845,         0.4755,         0.0000,         0.0082,       127.6724,        66.1844,       163.2363,       298.3448,       270.6483,       463.7101,         0.4672,     84253.2969,     71801.4922
     76,         0.6797,        -0.1980,         0.4817,         0.0000,         0.0099,       127.3364,        66.1270,       163.0137,       298.6116,       270.6742,       463.7267,         0.4718,     84253.1094,     71801.4922
     77,         0.1977,         0.2761,         0.4738,         0.0000,         0.0028,       127.0014,        66.0694,       162.7906,       298.8784,       270.7005,       463.7433,         0.4710,     84252.9219,     71801.4922
     78,         0.3785,         0.0918,         0.4703,         0.0000,         0.0025,       126.6673,        66.0119,       162.5684,       299.1454,       270.7270,       463.7597,         0.4678,     84252.7344,     71801.4922
     79,         0.1316,         0.3407,         0.4724,         0.0000,         0.0003,       126.3340,        65.9546,       162.3464,       299.4081,       270.7531,       463.7771,         0.4721,     84252.5469,     71801.4922
     80,         0.3593,         0.1181,         0.4773,         0.0000,         0.0020,       126.0016,        65.8969,       162.1232,       299.6689,       270.7794,       463.7946,         0.4753,     84252.3594,     71801.4922
     81,         0.1451,         0.3276,         0.4727,         0.0000,         0.0001,       125.6701,        65.8393,       161.9006,       299.9297,       270.8058,       463.8125,         0.4726,     84252.1719,     71801.4922
     82,         0.1410,         0.3292,         0.4702,         0.0000,         0.0001,       125.3395,        65.7820,       161.6792,       300.1900,       270.8319,       463.8298,         0.4702,     84251.9844,     71801.4922
     83,         0.2126,         0.2541,         0.4667,         0.0000,         0.0003,       125.0097,        65.7250,       161.4592,       300.4512,       270.8580,       463.8468,         0.4664,     84251.7969,     71801.4922
     84,         0.2359,         0.2293,         0.4652,         0.0000,         0.0003,       124.6808,        65.6684,       161.2406,       300.7110,       270.8841,       463.8639,         0.4648,     84251.6094,     71801.4922
     85,         0.2012,         0.2618,         0.4630,         0.0000,         0.0002,       124.3528,        65.6120,       161.0235,       300.9694,       270.9095,       463.8809,         0.4628,     84251.4219,     71801.4922
     86,         0.2467,         0.2137,         0.4604,         0.0000,         0.0005,       124.0256,        65.5561,       160.8076,       301.2269,       270.9350,       463.8980,         0.4599,     84251.2344,     71801.4922
     87,         0.3804,         0.0797,         0.4600,         0.0000,         0.0016,       123.6993,        65.5004,       160.5930,       301.4834,       270.9604,       463.9150,         0.4584,     84251.0469,     71801.4922
     88,         0.5155,        -0.0542,         0.4613,         0.0000,         0.0038,       123.3738,        65.4451,       160.3799,       301.7380,       270.9854,       463.9322,         0.4574,     84250.8594,     71801.4922
     89,         0.5773,        -0.1170,         0.4604,         0.0000,         0.0054,       123.0492,        65.3901,       160.1685,       301.9911,       271.0105,       463.9494,         0.4550,     84250.6719,     71801.4922
     90,         0.3894,         0.0674,         0.4568,         0.0000,         0.0033,       122.7255,        65.3355,       159.9585,       302.2423,       271.0349,       463.9667,         0.4536,     84250.4844,     71801.4922
     91,         0.2065,         0.2519,         0.4584,         0.0000,         0.0004,       122.4026,        65.2806,       159.7471,       302.4909,       271.0594,       463.9844,         0.4580,     84250.2969,     71801.4922
     92,         0.8559,        -0.3781,         0.4779,         0.0000,         0.0107,       122.0805,        65.2247,       159.5322,       302.7358,       271.0845,       464.0027,         0.4672,     84250.1094,     71801.4922
     93,         0.0704,         0.4062,         0.4766,         0.0000,         0.0065,       121.7593,        65.1683,       159.3154,       302.9795,       271.1100,       464.0214,         0.4701,     84249.9219,     71801.4922
     94,         0.4048,         0.0764,         0.4812,         0.0000,         0.0022,       121.4390,        65.1109,       159.0950,       303.2203,       271.1358,       464.0410,         0.4789,     84249.7344,     71801.4922
     95,         0.5280,        -0.0462,         0.4817,         0.0000,         0.0039,       121.1195,        65.0533,       158.8740,       303.4614,       271.1619,       464.0607,         0.4778,     84249.5469,     71801.4922
     96,         0.8251,        -0.3351,         0.4899,         0.0000,         0.0113,       120.8008,        64.9959,       158.6537,       303.7001,       271.1879,       464.0805,         0.4786,     84249.3594,     71801.4922
     97,         0.8390,        -0.3384,         0.5006,         0.0000,         0.0243,       120.4830,        64.9387,       158.4345,       303.9384,       271.2134,       464.1006,         0.4764,     84249.1719,     71801.4922
     98,         1.7223,        -1.1623,         0.5599,         0.0227,         0.0817,       120.1773,        64.8842,       158.2258,       304.1735,       271.2388,       464.1206,         0.4783,     84248.9844,     71801.4922
     99,         1.4696,        -0.8575,         0.6121,         0.0203,         0.1338,       119.8712,        64.8290,       158.0144,       304.4059,       271.2645,       464.1411,         0.4783,     84248.7969,     71801.4922
    100,         0.2144,         0.3539,         0.5683,         0.0000,         0.0980,       119.5559,        64.7717,       157.7949,       304.6372,       271.2901,       464.1615,         0.4703,     84248.6094,     71801.4922
    101,         1.4879,        -0.8963,         0.5916,         0.0217,         0.1188,       119.2521,        64.7165,       157.5844,       304.8651,       271.3152,       464.1821,         0.4728,     84248.4219,     71801.4922
    102,         2.1838,        -1.5128,         0.6710,         0.0978,         0.1953,       118.9872,        64.6691,       157.4047,       305.0894,       271.3401,       464.2034,         0.4756,     84248.2344,     71801.4922
    103,         0.6351,        -0.0222,         0.6129,         0.0000,         0.1240,       118.6742,        64.6119,       157.1863,       305.3018,       271.3642,       464.2265,         0.4888,     84248.0469,     71801.4922
    104,         0.4885,         0.0819,         0.5704,         0.0000,         0.0803,       118.3619,        64.5549,       156.9682,       305.5126,       271.3882,       464.2493,         0.4901,     84247.8594,     71801.4922
    105,         0.3430,         0.2068,         0.5498,         0.0000,         0.0650,       118.0505,        64.4979,       156.7505,       305.7265,       271.4126,       464.2710,         0.4848,     84247.6719,     71801.4922
    106,         0.1783,         0.3373,         0.5155,         0.0000,         0.0366,       117.7399,        64.4410,       156.5329,       305.9441,       271.4374,       464.2922,         0.4789,     84247.4844,     71801.4922
    107,         0.3235,         0.1754,         0.4988,         0.0000,         0.0211,       117.4301,        64.3840,       156.3156,       306.1611,       271.4621,       464.3135,         0.4778,     84247.2969,     71801.4922
    108,         0.2354,         0.2558,         0.4912,         0.0000,         0.0129,       117.1212,        64.3271,       156.0986,       306.3759,       271.4869,       464.3351,         0.4783,     84247.1094,     71801.4922
    109,         0.5509,        -0.0347,         0.5163,         0.0000,         0.0287,       116.8130,        64.2702,       155.8819,       306.5825,       271.5110,       464.3582,         0.4876,     84246.9219,     71801.4922
    110,         0.5025,         0.0547,         0.5572,         0.0000,         0.0471,       116.5057,        64.2135,       155.6655,       306.7702,       271.5339,       464.3836,         0.5101,     84246.7344,     71801.4922
    111,         0.7161,        -0.1074,         0.6087,         0.0000,         0.0841,       116.1992,        64.1567,       155.4494,       306.9463,       271.5561,       464.4104,         0.5246,     84246.5078,     71801.5312
    112,         0.4669,         0.1941,         0.6610,         0.0000,         0.1077,       115.8934,        64.1000,       155.2335,       307.1000,       271.5765,       464.4398,         0.5534,     84246.2500,     71801.6016
    113,         0.5838,         0.0999,         0.6837,         0.0000,         0.1192,       115.5885,        64.0433,       155.0178,       307.2450,       271.5965,       464.4696,         0.5644,     84245.9609,     71801.7031
    114,         1.6596,        -0.8494,         0.8102,         0.0837,         0.2124,       115.3262,        63.9950,       154.8360,       307.3637,       271.6147,       464.5029,         0.5979,     84245.6250,     71801.8516
    115,         2.2914,        -1.2629,         1.0285,         0.2332,         0.3611,       115.1393,        63.9618,       154.7144,       307.4319,       271.6292,       464.5424,         0.6674,     84245.2500,     71802.0391
    116,         0.9677,         0.0834,         1.0511,         0.0031,         0.3364,       114.8379,        63.9056,       154.5009,       307.4699,       271.6416,       464.5835,         0.7147,     84244.8750,     71802.2266
    117,         0.1327,         0.7877,         0.9204,         0.0000,         0.2558,       114.5358,        63.8492,       154.2865,       307.5492,       271.6571,       464.6162,         0.6646,     84244.5000,     71802.4141
    118,         1.2649,        -0.2800,         0.9849,         0.0766,         0.3321,       114.2727,        63.8004,       154.1030,       307.6296,       271.6721,       464.6511,         0.6529,     84244.1250,     71802.6016
    119,         2.3068,        -1.0968,         1.2100,         0.3856,         0.4890,       114.1647,        63.7826,       154.0435,       307.6589,       271.6833,       464.6934,         0.7210,     84243.6953,     71802.7891
    120,         0.4304,         0.7377,         1.1681,         0.0000,         0.3910,       113.8643,        63.7263,       153.8298,       307.6505,       271.6918,       464.7385,         0.7771,     84243.2969,     71802.9766
    121,         0.1598,         0.8296,         0.9894,         0.0000,         0.2783,       113.5648,        63.6700,       153.6163,       307.6938,       271.7040,       464.7741,         0.7111,     84242.9219,     71803.1641
    122,         0.6719,         0.2926,         0.9645,         0.0000,         0.2975,       113.2660,        63.6138,       153.4032,       307.7649,       271.7185,       464.8072,         0.6670,     84242.5469,     71803.3516
    123,         1.6270,        -0.5101,         1.1169,         0.1507,         0.4072,       113.0432,        63.5727,       153.2505,       307.8011,       271.7306,       464.8460,         0.7097,     84242.1250,     71803.5391
    124,         1.8481,        -0.5368,         1.3113,         0.3200,         0.5374,       112.9057,        63.5486,       153.1660,       307.7894,       271.7392,       464.8907,         0.7739,     84241.6797,     71803.7266
    125,         0.6758,         0.5997,         1.2756,         0.0000,         0.4528,       112.6087,        63.4925,       152.9536,       307.7448,       271.7454,       464.9373,         0.8228,     84241.1172,     71803.9141
    126,         2.2981,        -0.8408,         1.4573,         0.4681,         0.6587,       112.5463,        63.4832,       152.9285,       307.7169,       271.7528,       464.9819,         0.7986,     84240.6641,     71804.1016
    127,         2.1247,        -0.4306,         1.6942,         0.5275,         0.7731,       112.5137,        63.4798,       152.9273,       307.5968,       271.7534,       465.0391,         0.9211,     84240.0938,     71804.2891
    128,         2.0326,        -0.2410,         1.7916,         0.5786,         0.8110,       112.5067,        63.4817,       152.9465,       307.4351,       271.7510,       465.0998,         0.9806,     84239.4766,     71804.4766
    129,         1.1251,         0.5024,         1.6275,         1.5598,         0.5882,       113.7195,        63.4354,       152.7734,       307.2341,       271.7456,       465.1639,         1.0393,     84238.7266,     71804.6641
    130,         2.0490,        -0.0593,         1.9897,         2.1951,         0.9182,       115.2465,        63.4527,       152.8548,       307.0143,       271.7386,       465.2299,         1.0715,     84237.9766,     71804.8516
    131,         3.3914,        -1.0976,         2.2938,         2.5164,         1.0999,       116.9300,        63.5021,       153.0644,       306.7190,       271.7254,       465.3074,         1.1939,     84237.2266,     71805.1016
    132,         1.2069,         0.6979,         1.9048,         1.4957,         0.6206,       118.0991,        63.4494,       152.8657,       306.3753,       271.7084,       465.3875,         1.2841,     84236.4922,     71805.4375
    133,         0.5866,         1.2505,         1.8372,         1.4616,         0.6208,       119.2481,        63.3934,       152.6537,       306.0963,       271.6960,       465.4539,         1.2164,     84235.7578,     71805.6406
    134,         1.4714,         0.4729,         1.9443,         1.7876,         0.7841,       120.5569,        63.3700,       152.5722,       305.8631,       271.6867,       465.5134,         1.1602,     84235.0078,     71805.8281
    135,         2.1521,        -0.0672,         2.0849,         2.0630,         0.9271,       121.9998,        63.3743,       152.6012,       305.6365,       271.6776,       465.5740,         1.1578,     84234.2891,     71806.0469
    136,         2.9746,        -0.6980,         2.2766,         2.3900,         1.0914,       123.6023,        63.4116,       152.7624,       305.3943,       271.6667,       465.6372,         1.1852,     84233.5547,     71806.2969
    137,         3.0899,        -0.6818,         2.4081,         2.4738,         1.1807,       125.2424,        63.4583,       152.9610,       305.1226,       271.6527,       465.7046,         1.2274,     84232.8047,     71806.5547
    138,         3.1640,        -0.7038,         2.4601,         2.5777,         1.2383,       126.9301,        63.5166,       153.2054,       304.8564,       271.6379,       465.7699,         1.2218,     84232.0703,     71806.8359
    139,         3.8113,        -1.0641,         2.7472,         2.7647,         1.3943,       128.7067,        63.5946,       153.5283,       304.4908,       271.6148,       465.8515,         1.3528,     84231.3281,     71807.1484
    140,         3.4640,        -0.4807,         2.9832,         3.1004,         1.5886,       130.6465,        63.7069,       153.9882,       304.1029,       271.5893,       465.9330,         1.3946,     84230.6016,     71807.5234
    141,         1.8528,         0.8939,         2.7467,         2.5268,         1.2747,       132.2942,        63.7604,       154.2128,       303.6754,       271.5610,       466.0168,         1.4720,     84229.7969,     71807.8984
    142,         2.8366,         0.0014,         2.8379,         2.5479,         1.2946,       133.9485,        63.8132,       154.4352,       303.2119,       271.5313,       466.1026,         1.5434,     84228.9375,     71808.2734
    143,         2.0480,         0.7353,         2.7833,         2.3005,         1.1722,       135.4747,        63.8407,       154.5561,       302.7076,       271.4980,       466.1917,         1.6111,     84228.0000,     71808.6484
    144,         1.3867,         0.9440,         2.3306,         1.5363,         0.8142,       136.6153,        63.7918,       154.3714,       302.2862,       271.4706,       466.2648,         1.5164,     84227.0859,     71809.0234
    145,         2.6425,        -0.0410,         2.6015,         2.2314,         1.1603,       138.1001,        63.8125,       154.4654,       301.9235,       271.4473,       466.3307,         1.4412,     84226.2656,     71809.3984
    146,         2.2023,         0.2708,         2.4730,         2.0183,         1.0625,       139.4746,        63.8127,       154.4771,       301.5832,       271.4251,       466.3946,         1.4105,     84225.4688,     71809.7734
    147,         1.6037,         0.7735,         2.3772,         1.8455,         1.0223,       140.7591,        63.7964,       154.4224,       301.2866,       271.4054,       466.4522,         1.3548,     84224.7188,     71810.1484
    148,         2.0333,         0.4826,         2.5160,         2.0020,         1.0912,       142.1183,        63.7942,       154.4248,       300.9414,       271.3822,       466.5185,         1.4248,     84223.9062,     71810.5234
    149,         2.9952,        -0.1604,         2.8348,         2.5078,         1.3593,       143.7267,        63.8424,       154.6289,       300.5638,       271.3563,       466.5890,         1.4756,     84223.0625,     71810.8984
    150,         1.1619,         1.6831,         2.8450,         2.4153,         1.3063,       145.2848,        63.8814,       154.7957,       300.1468,       271.3272,       466.6628,         1.5387,     84222.1250,     71811.2734
    151,         3.1635,        -0.1316,         3.0320,         2.6830,         1.4161,       146.9720,        63.9471,       155.0690,       299.6694,       271.2935,       466.7453,         1.6159,     84221.1719,     71811.6641
    152,         2.4343,         0.2657,         2.6999,         2.0780,         1.1370,       148.3529,        63.9522,       155.1003,       299.2454,       271.2635,       466.8153,         1.5629,     84220.2344,     71812.0391
    153,         3.0853,        -0.0870,         2.9983,         2.7108,         1.4826,       150.0464,        64.0206,       155.3846,       298.8675,       271.2367,       466.8787,         1.5157,     84219.3750,     71812.4141
    154,         3.8782,        -0.4284,         3.4499,         3.3295,         1.7739,       152.0442,        64.1508,       155.9158,       298.3748,       271.2005,       466.9613,         1.6760,     84218.3594,     71812.8672
    155,         4.4425,        -1.2231,         3.2194,         2.7362,         1.5080,       153.7404,        64.2215,       156.2091,       297.8701,       271.1629,       467.0417,         1.7114,     84217.3359,     71813.3281
