 sdoy, GPP_d,NEE_d,Reco_d,QC(1),QC(6),QC(2),QC(7), QC(3),QC(4),QC678,pheno,QC(5),NPP_d,Rh_d,Ra_d
      1,         0.0000,         0.6360,         0.6360,       146.5135,       350.0107,        67.6425,     86557.6250,       199.7332,       119.5435,    158027.6250,     10922.0000,       300.0243,         0.0000,         0.3422,         0.2938
      2,         0.0048,         0.5444,         0.5492,       146.1280,       350.0222,        67.5826,     86557.2500,       199.4551,       120.0931,    158027.2812,     10922.0000,       300.0498,         0.0000,         0.3543,         0.1948
      3,         0.0005,         0.4643,         0.4649,       145.7435,       350.0337,        67.5227,     86556.8750,       199.1774,       120.6424,    158026.9062,     10922.0000,       300.0756,         0.0000,         0.3506,         0.1143
      4,         0.0079,         0.4909,         0.4988,       145.3601,       350.0455,        67.4628,     86556.5000,       198.9001,       121.1892,    158026.5469,     10922.0000,       300.1007,         0.0000,         0.3521,         0.1468
      5,         0.0131,         0.6309,         0.6440,       144.9777,       350.0581,        67.4031,     86556.1250,       198.6232,       121.7325,    158026.1875,     10922.0000,       300.1255,         0.0000,         0.3566,         0.2874
      6,         0.0031,         0.5503,         0.5534,       144.5962,       350.0706,        67.3434,     86555.7500,       198.3468,       122.2748,    158025.8125,     10922.0000,       300.1505,         0.0000,         0.3546,         0.1987
      7,         0.0013,         0.6388,         0.6402,       144.2158,       350.0836,        67.2837,     86555.3750,       198.0708,       122.8141,    158025.4688,     10922.0000,       300.1754,         0.0000,         0.3573,         0.2828
      8,         0.0067,         0.5493,         0.5560,       143.8363,       350.0969,        67.2241,     86555.0000,       197.7952,       123.3523,    158025.0938,     10922.0000,       300.2003,         0.0000,         0.3556,         0.2004
      9,         0.0124,         0.5097,         0.5221,       143.4579,       350.1102,        67.1646,     86554.6250,       197.5200,       123.8895,    158024.7344,     10922.0000,       300.2255,         0.0000,         0.3534,         0.1687
     10,         0.0135,         0.6430,         0.6565,       143.0805,       350.1241,        67.1051,     86554.2500,       197.2452,       124.4237,    158024.3750,     10922.0000,       300.2504,         0.0000,         0.3563,         0.3001
     11,         0.0351,         0.7805,         0.8156,       142.7040,       350.1383,        67.0457,     86553.8750,       196.9709,       124.9550,    158024.0156,     10922.0000,       300.2753,         0.0000,         0.3593,         0.4563
     12,         0.0333,         0.7623,         0.7955,       142.3286,       350.1529,        66.9864,     86553.5000,       196.6971,       125.4844,    158023.6562,     10922.0000,       300.3001,         0.0000,         0.3594,         0.4362
     13,         0.0235,         0.7867,         0.8102,       141.9541,       350.1678,        66.9270,     86553.1250,       196.4236,       126.0116,    158023.2812,     10922.0000,       300.3250,         0.0000,         0.3599,         0.4503
     14,         0.0075,         0.7348,         0.7422,       141.5806,       350.1830,        66.8679,     86552.7500,       196.1506,       126.5373,    158022.9375,     10922.0000,       300.3499,         0.0000,         0.3593,         0.3829
     15,         0.0056,         0.5794,         0.5850,       141.2081,       350.1983,        66.8087,     86552.3750,       195.8780,       127.0617,    158022.5625,     10922.0000,       300.3748,         0.0000,         0.3573,         0.2278
     16,         0.0037,         0.5376,         0.5413,       140.8366,       350.2137,        66.7496,     86552.0000,       195.6058,       127.5848,    158022.2188,     10922.0000,       300.3999,         0.0000,         0.3559,         0.1854
     17,         0.0000,         0.7277,         0.7277,       140.4660,       350.2298,        66.6906,     86551.6250,       195.3340,       128.1047,    158021.8438,     10922.0000,       300.4245,         0.0000,         0.3597,         0.3680
     18,         0.0045,         0.5481,         0.5526,       140.0965,       350.2460,        66.6317,     86551.2500,       195.0627,       128.6235,    158021.5000,     10922.0000,       300.4487,         0.0000,         0.3574,         0.1952
     19,         0.0077,         0.5623,         0.5700,       139.7279,       350.2627,        66.5727,     86550.8750,       194.7919,       129.1407,    158021.1406,     10922.0000,       300.4729,         0.0000,         0.3569,         0.2131
     20,         0.0025,         0.5040,         0.5065,       139.3603,       350.2791,        66.5140,     86550.5000,       194.5215,       129.6567,    158020.7812,     10922.0000,       300.4974,         0.0000,         0.3556,         0.1508
     21,         0.0000,         0.4365,         0.4365,       138.9936,       350.2952,        66.4552,     86550.1250,       194.2515,       130.1729,    158020.4219,     10922.0000,       300.5221,         0.0000,         0.3506,         0.0859
     22,         0.0034,         0.4667,         0.4701,       138.6279,       350.3118,        66.3965,     86549.7500,       193.9820,       130.6862,    158020.0625,     10922.0000,       300.5468,         0.0000,         0.3539,         0.1162
     23,         0.0000,         0.5237,         0.5237,       138.2632,       350.3286,        66.3379,     86549.3750,       193.7129,       131.1979,    158019.7031,     10922.0000,       300.5714,         0.0000,         0.3531,         0.1706
     24,         0.0031,         0.7617,         0.7648,       137.8994,       350.3465,        66.2793,     86549.0000,       193.4443,       131.7051,    158019.3438,     10922.0000,       300.5956,         0.0000,         0.3591,         0.4058
     25,         0.0208,         0.7792,         0.8001,       137.5366,       350.3649,        66.2208,     86548.6250,       193.1761,       132.2104,    158019.0000,     10922.0000,       300.6197,         0.0000,         0.3596,         0.4404
     26,         0.0270,         0.9044,         0.9314,       137.1747,       350.3836,        66.1624,     86548.2500,       192.9083,       132.7132,    158018.6250,     10922.0000,       300.6439,         0.0000,         0.3610,         0.5704
     27,         0.0474,         0.9553,         1.0027,       136.8138,       350.4023,        66.1040,     86547.8750,       192.6409,       133.2140,    158018.2812,     10922.0000,       300.6681,         0.0000,         0.3617,         0.6410
     28,         0.0073,         0.9037,         0.9110,       136.4538,       350.4214,        66.0457,     86547.5000,       192.3740,       133.7131,    158017.9219,     10922.0000,       300.6922,         0.0000,         0.3614,         0.5496
     29,         0.0143,         0.8158,         0.8301,       136.0948,       350.4410,        65.9875,     86547.1250,       192.1074,       134.2104,    158017.5625,     10922.0000,       300.7164,         0.0000,         0.3612,         0.4689
     30,         0.0096,         0.6119,         0.6216,       135.7368,       350.4605,        65.9293,     86546.7500,       191.8413,       134.7070,    158017.2188,     10922.0000,       300.7406,         0.0000,         0.3586,         0.2630
     31,         0.0035,         0.5582,         0.5617,       135.3796,       350.4802,        65.8712,     86546.3750,       191.5756,       135.2023,    158016.8438,     10922.0000,       300.7641,         0.0000,         0.3575,         0.2042
     32,         0.0077,         0.5242,         0.5319,       135.0234,       350.4993,        65.8131,     86546.0000,       191.3105,       135.6962,    158016.5000,     10922.0000,       300.7880,         0.0000,         0.3568,         0.1751
     33,         0.0142,         0.5245,         0.5386,       134.6682,       350.5187,        65.7552,     86545.6250,       191.0458,       136.1891,    158016.1406,     10922.0000,       300.8120,         0.0000,         0.3550,         0.1836
     34,         0.0461,         0.7670,         0.8131,       134.3139,       350.5390,        65.6973,     86545.2500,       190.7819,       136.6782,    158015.7812,     10922.0000,       300.8357,         0.0000,         0.3589,         0.4542
     35,         0.0776,         1.0085,         1.0861,       133.9605,       350.5600,        65.6396,     86544.8750,       190.5185,       137.1645,    158015.4375,     10922.0000,       300.8593,         0.0000,         0.3611,         0.7251
     36,         0.1175,         1.0009,         1.1184,       133.6080,       350.5813,        65.5820,     86544.5000,       190.2556,       137.6486,    158015.0781,     10922.0000,       300.8827,         0.0000,         0.3621,         0.7563
     37,         0.0576,         0.8442,         0.9018,       133.2565,       350.6028,        65.5244,     86544.1250,       189.9931,       138.1310,    158014.7188,     10922.0000,       300.9061,         0.0000,         0.3613,         0.5405
     38,         0.0060,         0.5365,         0.5425,       132.9059,       350.6236,        65.4669,     86543.7500,       189.7314,       138.6134,    158014.3750,     10922.0000,       300.9301,         0.0000,         0.3568,         0.1857
     39,         0.0201,         0.5008,         0.5209,       132.5562,       350.6445,        65.4095,     86543.3750,       189.4702,       139.0949,    158014.0156,     10922.0000,       300.9542,         0.0000,         0.3549,         0.1660
     40,         0.0110,         0.4841,         0.4950,       132.2075,       350.6656,        65.3523,     86543.0000,       189.2096,       139.5746,    158013.6562,     10922.0000,       300.9776,         0.0000,         0.3542,         0.1408
     41,         0.0167,         0.4560,         0.4727,       131.8596,       350.6867,        65.2952,     86542.6250,       188.9497,       140.0536,    158013.3125,     10922.0000,       301.0013,         0.0000,         0.3511,         0.1217
     42,         0.0409,         0.6144,         0.6553,       131.5127,       350.7079,        65.2381,     86542.2500,       188.6903,       140.5299,    158012.9688,     10922.0000,       301.0250,         0.0000,         0.3532,         0.3022
     43,         0.0972,         0.6452,         0.7424,       131.1667,       350.7295,        65.1811,     86541.8750,       188.4315,       141.0032,    158012.5938,     10922.0000,       301.0483,         0.0000,         0.3556,         0.3868
     44,         0.3778,         0.7444,         1.1223,       130.8216,       350.7521,        65.1240,     86541.5000,       188.1719,       141.4734,    158012.2500,     10922.0000,       301.0716,         0.0000,         0.3592,         0.7631
     45,         0.1630,         0.9508,         1.1139,       130.4774,       350.7758,        65.0663,     86541.1250,       187.9102,       141.9426,    158011.9062,     10922.0000,       301.0950,         0.0000,         0.3553,         0.7586
     46,         0.3414,         0.8209,         1.1623,       130.1341,       350.7999,        65.0086,     86540.7500,       187.6488,       142.4097,    158011.5469,     10922.0000,       301.1184,         0.0000,         0.3563,         0.8060
     47,         0.9302,         0.2225,         1.1528,       129.8844,       350.8242,        64.9697,     86540.3750,       187.4620,       142.8752,    158011.2031,     10922.0000,       301.1416,         0.1855,         0.3565,         0.7963
     48,         0.2523,         1.0115,         1.2638,       129.5426,       350.8488,        64.9122,     86540.0000,       187.2013,       143.3388,    158010.8438,     10922.0000,       301.1650,         0.0000,         0.3573,         0.9065
     49,         0.0338,         0.5921,         0.6259,       129.2018,       350.8736,        64.8547,     86539.6250,       186.9410,       143.8025,    158010.5000,     10922.0000,       301.1884,         0.0000,         0.3534,         0.2725
     50,         0.0131,         0.5446,         0.5577,       128.8619,       350.8977,        64.7972,     86539.2500,       186.6810,       144.2657,    158010.1562,     10922.0000,       301.2122,         0.0000,         0.3530,         0.2047
     51,         0.0432,         0.6111,         0.6543,       128.5228,       350.9228,        64.7399,     86538.8750,       186.4214,       144.7259,    158009.7969,     10922.0000,       301.2356,         0.0000,         0.3533,         0.3011
     52,         0.0862,         0.6137,         0.6999,       128.1847,       350.9483,        64.6826,     86538.5000,       186.1622,       145.1841,    158009.4375,     10922.0000,       301.2586,         0.0000,         0.3537,         0.3462
     53,         0.0816,         0.6060,         0.6877,       127.8474,       350.9735,        64.6253,     86538.1250,       185.9034,       145.6413,    158009.0938,     10922.0000,       301.2815,         0.0000,         0.3542,         0.3334
     54,         0.0268,         0.8230,         0.8499,       127.5110,       350.9995,        64.5682,     86537.7500,       185.6448,       146.0959,    158008.7500,     10922.0000,       301.3042,         0.0000,         0.3558,         0.4940
     55,         0.0229,         0.6027,         0.6256,       127.1756,       351.0250,        64.5110,     86537.3750,       185.3866,       146.5493,    158008.4062,     10922.0000,       301.3270,         0.0000,         0.3605,         0.2651
     56,         0.0058,         0.4673,         0.4731,       126.8410,       351.0501,        64.4539,     86537.0000,       185.1288,       147.0031,    158008.0469,     10922.0000,       301.3502,         0.0000,         0.3593,         0.1139
     57,         0.0093,         0.4329,         0.4422,       126.5073,       351.0753,        64.3968,     86536.6250,       184.8714,       147.4569,    158007.7031,     10922.0000,       301.3736,         0.0000,         0.3565,         0.0857
     58,         0.0587,         0.5446,         0.6034,       126.1744,       351.1010,        64.3398,     86536.2500,       184.6142,       147.9072,    158007.3438,     10922.0000,       301.3967,         0.0000,         0.3603,         0.2431
     59,         0.1336,         0.5380,         0.6716,       125.8425,       351.1270,        64.2829,     86535.8750,       184.3575,       148.3553,    158007.0000,     10922.0000,       301.4197,         0.0000,         0.3617,         0.3098
     60,         0.0652,         0.5735,         0.6386,       125.5114,       351.1534,        64.2259,     86535.5000,       184.1011,       148.8012,    158006.6562,     10922.0000,       301.4428,         0.0000,         0.3629,         0.2757
     61,         0.0108,         0.4743,         0.4851,       125.1811,       351.1796,        64.1691,     86535.1250,       183.8451,       149.2473,    158006.3125,     10922.0000,       301.4660,         0.0000,         0.3594,         0.1257
     62,         0.0552,         0.6112,         0.6664,       124.8518,       351.2068,        64.1123,     86534.7500,       183.5894,       149.6900,    158005.9531,     10922.0000,       301.4889,         0.0000,         0.3626,         0.3038
     63,         0.0748,         0.6397,         0.7145,       124.5233,       351.2344,        64.0556,     86534.3750,       183.3341,       150.1304,    158005.6094,     10922.0000,       301.5116,         0.0000,         0.3643,         0.3503
     64,         0.0806,         0.5525,         0.6331,       124.1957,       351.2617,        63.9988,     86534.0000,       183.0792,       150.5697,    158005.2656,     10922.0000,       301.5345,         0.0000,         0.3640,         0.2691
     65,         0.0651,         0.6216,         0.6867,       123.8689,       351.2898,        63.9422,     86533.6250,       182.8246,       151.0070,    158004.9062,     10922.0000,       301.5573,         0.0000,         0.3644,         0.3223
     66,         0.0910,         0.5727,         0.6637,       123.5430,       351.3179,        63.8856,     86533.2500,       182.5704,       151.4424,    158004.5625,     10922.0000,       301.5801,         0.0000,         0.3658,         0.2979
     67,         0.1744,         0.5321,         0.7065,       123.2180,       351.3459,        63.8291,     86532.8750,       182.3165,       151.8771,    158004.2188,     10922.0000,       301.6031,         0.0000,         0.3641,         0.3425
     68,         0.2548,         0.6766,         0.9314,       122.8938,       351.3749,        63.7726,     86532.5000,       182.0630,       152.3084,    158003.8750,     10922.0000,       301.6258,         0.0000,         0.3677,         0.5637
     69,         0.3055,         0.5950,         0.9005,       122.5704,       351.4041,        63.7162,     86532.1250,       181.8101,       152.7377,    158003.5312,     10922.0000,       301.6480,         0.0000,         0.3681,         0.5323
     70,         0.3357,         0.5999,         0.9356,       122.2480,       351.4333,        63.6600,     86531.7500,       181.5582,       153.1651,    158003.1875,     10922.0000,       301.6700,         0.0000,         0.3676,         0.5681
     71,         0.0566,         0.7341,         0.7907,       121.9263,       351.4630,        63.6037,     86531.3750,       181.3062,       153.5908,    158002.8438,     10922.0000,       301.6919,         0.0000,         0.3684,         0.4223
     72,         0.1243,         0.5766,         0.7009,       121.6055,       351.4928,        63.5475,     86531.0000,       181.0545,       154.0157,    158002.5000,     10922.0000,       301.7138,         0.0000,         0.3671,         0.3338
     73,         0.5442,         0.3094,         0.8536,       121.2856,       351.5224,        63.4915,     86530.6250,       180.8038,       154.4380,    158002.1562,     10922.0000,       301.7358,         0.0000,         0.3683,         0.4853
     74,         0.6090,         0.3898,         0.9988,       120.9665,       351.5529,        63.4357,     86530.2500,       180.5540,       154.8578,    158001.8125,     10922.0000,       301.7578,         0.0000,         0.3687,         0.6301
     75,         0.5362,         0.4196,         0.9557,       120.6482,       351.5836,        63.3796,     86529.8750,       180.3035,       155.2771,    158001.4688,     10922.0000,       301.7797,         0.0000,         0.3690,         0.5868
     76,         0.6520,         0.4249,         1.0770,       120.3308,       351.6147,        63.3236,     86529.5000,       180.0529,       155.6940,    158001.1250,     10922.0000,       301.8016,         0.0000,         0.3705,         0.7065
     77,         0.1900,         0.6301,         0.8201,       120.0142,       351.6458,        63.2675,     86529.1250,       179.8027,       156.1102,    158000.7812,     10922.0000,       301.8235,         0.0000,         0.3666,         0.4535
     78,         0.3627,         0.5131,         0.8757,       119.6984,       351.6766,        63.2116,     86528.7500,       179.5528,       156.5255,    158000.4375,     10922.0000,       301.8457,         0.0000,         0.3646,         0.5111
     79,         0.1259,         0.9280,         1.0539,       119.3835,       351.7084,        63.1556,     86528.3750,       179.3033,       156.9379,    158000.0938,     10922.0000,       301.8676,         0.0000,         0.3684,         0.6855
     80,         0.3442,         0.6989,         1.0431,       119.0694,       351.7405,        63.0998,     86528.0000,       179.0540,       157.3485,    157999.7500,     10922.0000,       301.8896,         0.0000,         0.3669,         0.6763
     81,         0.1390,         0.7244,         0.8634,       118.7561,       351.7726,        63.0440,     86527.6250,       178.8052,       157.7584,    157999.4062,     10922.0000,       301.9116,         0.0000,         0.3602,         0.5031
     82,         0.1354,         0.5697,         0.7051,       118.4437,       351.8046,        62.9882,     86527.2500,       178.5567,       158.1670,    157999.0625,     10922.0000,       301.9334,         0.0000,         0.3614,         0.3437
     83,         0.2044,         0.4644,         0.6688,       118.1320,       351.8360,        62.9325,     86526.8750,       178.3086,       158.5750,    157998.7188,     10922.0000,       301.9556,         0.0000,         0.3662,         0.3027
     84,         0.2272,         0.4671,         0.6943,       117.8212,       351.8676,        62.8769,     86526.5000,       178.0609,       158.9812,    157998.3750,     10922.0000,       301.9778,         0.0000,         0.3675,         0.3268
     85,         0.1936,         0.4898,         0.6834,       117.5112,       351.8997,        62.8213,     86526.1250,       177.8136,       159.3857,    157998.0312,     10922.0000,       301.9995,         0.0000,         0.3680,         0.3154
     86,         0.2374,         0.4386,         0.6760,       117.2021,       351.9316,        62.7658,     86525.7500,       177.5666,       159.7891,    157997.6875,     10922.0000,       302.0211,         0.0000,         0.3680,         0.3080
     87,         0.3655,         0.3901,         0.7557,       116.8937,       351.9638,        62.7103,     86525.3750,       177.3199,       160.1909,    157997.3438,     10922.0000,       302.0425,         0.0000,         0.3687,         0.3870
     88,         0.4949,         0.2623,         0.7572,       116.5862,       351.9962,        62.6548,     86525.0000,       177.0736,       160.5906,    157997.0000,     10922.0000,       302.0639,         0.0000,         0.3700,         0.3871
     89,         0.5543,         0.2289,         0.7832,       116.2794,       352.0291,        62.5994,     86524.6250,       176.8277,       160.9883,    157996.6562,     10922.0000,       302.0852,         0.0000,         0.3706,         0.4126
     90,         0.3733,         0.5111,         0.8845,       115.9735,       352.0630,        62.5441,     86524.2500,       176.5822,       161.3841,    157996.3125,     10922.0000,       302.1065,         0.0000,         0.3715,         0.5130
     91,         0.1976,         0.7704,         0.9680,       115.6684,       352.0972,        62.4888,     86523.8750,       176.3368,       161.7780,    157995.9688,     10922.0000,       302.1277,         0.0000,         0.3724,         0.5956
     92,         0.8224,         0.1357,         0.9580,       115.3640,       352.1316,        62.4336,     86523.5000,       176.0918,       162.1697,    157995.6250,     10922.0000,       302.1487,         0.0000,         0.3729,         0.5851
     93,         0.0673,         0.8855,         0.9528,       115.0605,       352.1662,        62.3783,     86523.1250,       175.8472,       162.5604,    157995.2812,     10922.0000,       302.1700,         0.0000,         0.3683,         0.5845
     94,         0.3885,         0.5363,         0.9248,       114.7578,       352.2012,        62.3232,     86522.7500,       175.6028,       162.9494,    157994.9531,     10922.0000,       302.1910,         0.0000,         0.3630,         0.5618
     95,         0.5064,         0.3204,         0.8268,       114.4559,       352.2359,        62.2681,     86522.3750,       175.3589,       163.3378,    157994.6094,     10922.0000,       302.2122,         0.0000,         0.3608,         0.4661
     96,         0.7915,         0.0423,         0.8338,       114.1547,       352.2707,        62.2130,     86522.0000,       175.1152,       163.7243,    157994.2812,     10922.0000,       302.2333,         0.0000,         0.3620,         0.4719
     97,         0.8028,         0.0902,         0.8930,       113.8544,       352.3058,        62.1580,     86521.6250,       174.8719,       164.1096,    157993.9375,     10922.0000,       302.2545,         0.0000,         0.3616,         0.5313
     98,         1.6523,        -0.5163,         1.1360,       113.7418,       352.3414,        62.2901,     86521.2500,       174.6289,       164.4923,    157993.5938,     10922.0000,       302.2755,         0.3742,         0.3641,         0.7719
     99,         1.4105,        -0.3045,         1.1060,       113.5417,       352.3770,        62.3342,     86520.8750,       174.3863,       164.8735,    157993.2500,     10922.0000,       302.2966,         0.1985,         0.3646,         0.7413
    100,         0.2053,         0.8075,         1.0128,       113.2429,       352.4129,        62.2791,     86520.5000,       174.1441,       165.2535,    157992.9062,     10922.0000,       302.3178,         0.0000,         0.3649,         0.6480
    101,         1.4293,        -0.3067,         1.1227,       113.0587,       352.4492,        62.3378,     86520.1250,       173.9022,       165.6310,    157992.5781,     10922.0000,       302.3387,         0.2276,         0.3669,         0.7558
    102,         2.1004,        -0.8138,         1.2866,       113.1190,       352.4859,        62.6406,     86519.7500,       173.6607,       166.0062,    157992.2344,     10922.0000,       302.3593,         0.7160,         0.3691,         0.9175
    103,         0.6121,         0.4135,         1.0256,       112.8214,       352.5243,        62.5853,     86519.3750,       173.4196,       166.3749,    157991.9062,     10922.0000,       302.3792,         0.0000,         0.3792,         0.6464
    104,         0.4707,         0.4482,         0.9188,       112.5245,       352.5628,        62.5300,     86519.0000,       173.1788,       166.7417,    157991.5625,     10922.0000,       302.3989,         0.0000,         0.3804,         0.5385
    105,         0.3297,         0.6346,         0.9643,       112.2285,       352.6005,        62.4748,     86518.6250,       172.9387,       167.1094,    157991.2188,     10922.0000,       302.4191,         0.0000,         0.3764,         0.5879
    106,         0.1716,         0.7160,         0.8876,       111.9332,       352.6378,        62.4196,     86518.2500,       172.6987,       167.4784,    157990.8906,     10922.0000,       302.4396,         0.0000,         0.3721,         0.5155
    107,         0.3119,         0.5594,         0.8713,       111.6387,       352.6753,        62.3644,     86517.8750,       172.4590,       167.8463,    157990.5469,     10922.0000,       302.4602,         0.0000,         0.3713,         0.5000
    108,         0.2263,         0.6267,         0.8530,       111.3450,       352.7131,        62.3093,     86517.5000,       172.2195,       168.2126,    157990.2188,     10922.0000,       302.4807,         0.0000,         0.3717,         0.4813
    109,         0.5305,         0.3385,         0.8691,       111.0520,       352.7523,        62.2543,     86517.1250,       171.9805,       168.5732,    157989.8750,     10922.0000,       302.5006,         0.0000,         0.3789,         0.4902
    110,         0.4836,         0.4453,         0.9289,       110.7598,       352.7941,        62.1992,     86516.7891,       171.7417,       168.9228,    157989.5938,     10922.0000,       302.5190,         0.0000,         0.3963,         0.5327
    111,         0.6888,         0.2667,         0.9555,       110.4684,       352.8375,        62.1443,     86516.4297,       171.5032,       169.2654,    157989.3125,     10922.0000,       302.5367,         0.0000,         0.4076,         0.5479
    112,         0.4487,         0.6233,         1.0720,       110.1778,       352.8839,        62.0893,     86516.1172,       171.2651,       169.5944,    157989.1875,     10922.0000,       302.5526,         0.0000,         0.4299,         0.6422
    113,         0.5619,         0.4679,         1.0298,       109.8879,       352.9316,        62.0344,     86515.7422,       171.0272,       169.9180,    157989.0312,     10922.0000,       302.5680,         0.0000,         0.4386,         0.5912
    114,         1.5971,        -0.3968,         1.2003,       109.7946,       352.9830,        62.1756,     86515.3672,       170.7897,       170.2262,    157988.9062,     10922.0000,       302.5812,         0.3921,         0.4645,         0.7358
    115,         2.2089,        -0.6545,         1.5544,       109.8984,       353.0417,        62.5135,     86514.9922,       170.5526,       170.5066,    157988.7812,     10922.0000,       302.5904,         0.7860,         0.5188,         1.0356
    116,         0.9328,         0.2732,         1.2060,       109.6137,       353.1039,        62.4628,     86514.6172,       170.3159,       170.7699,    157988.6562,     10922.0000,       302.5972,         0.0089,         0.5565,         0.6495
    117,         0.1279,         1.0319,         1.1598,       109.3253,       353.1589,        62.4075,     86514.2422,       170.0796,       171.0550,    157988.5156,     10922.0000,       302.6074,         0.0000,         0.5186,         0.6412
    118,         1.2213,         0.0212,         1.2424,       109.1353,       353.2147,        62.4500,     86513.8672,       169.8435,       171.3400,    157988.3750,     10922.0000,       302.6179,         0.1953,         0.5087,         0.7337
    119,         2.2288,        -0.6832,         1.5456,       109.2785,       353.2784,        62.8254,     86513.4375,       169.6079,       171.5960,    157988.2188,     10922.0000,       302.6242,         0.8613,         0.5617,         0.9840
    120,         0.4166,         0.8424,         1.2589,       108.9910,       353.3469,        62.7700,     86512.9141,       169.3727,       171.8305,    157987.9375,     10922.0000,       302.6275,         0.0000,         0.6060,         0.6529
    121,         0.1544,         0.9319,         1.0863,       108.7042,       353.4068,        62.7145,     86512.5312,       169.1376,       172.0933,    157987.8125,     10922.0000,       302.6351,         0.0000,         0.5555,         0.5307
    122,         0.6507,         0.4000,         1.0507,       108.4182,       353.4630,        62.6591,     86512.1562,       168.9030,       172.3708,    157987.6719,     10922.0000,       302.6451,         0.0000,         0.5209,         0.5298
    123,         1.5750,        -0.3349,         1.2401,       108.2749,       353.5248,        62.7458,     86511.7266,       168.6687,       172.6279,    157987.5000,     10922.0000,       302.6523,         0.2841,         0.5539,         0.6862
    124,         1.7877,        -0.3141,         1.4736,       108.2716,       353.5936,        62.9721,     86511.2656,       168.4349,       172.8579,    157987.2812,     10922.0000,       302.6559,         0.5636,         0.6040,         0.8696
    125,         0.6552,         0.6530,         1.3083,       107.9867,       353.6667,        62.9166,     86510.7031,       168.2012,       173.0689,    157986.9844,     10922.0000,       302.6575,         0.0000,         0.6427,         0.6656
    126,         2.2271,        -0.6085,         1.6185,       108.0777,       353.7373,        63.2364,     86510.2266,       167.9678,       173.2884,    157986.7656,     10922.0000,       302.6602,         0.7509,         0.6240,         0.9946
    127,         2.0606,        -0.2484,         1.8122,       108.1902,       353.8221,        63.5776,     86509.6172,       167.7348,       173.4557,    157986.4375,     10922.0000,       302.6556,         0.7942,         0.7189,         1.0933
    128,         1.9736,        -0.1195,         1.8541,       108.3089,       353.9126,        63.9251,     86508.9844,       167.5021,       173.5989,    157986.0781,     10922.0000,       302.6476,         0.8075,         0.7657,         1.0884
    129,         1.0947,         0.4762,         1.5709,       110.0902,       354.0085,        63.9374,     86508.2344,       167.2695,       173.7209,    157985.6094,       129.0000,       302.6368,         2.1376,         0.8119,         0.7590
    130,         2.0052,         0.0191,         2.0243,       112.2868,       354.1076,        64.1473,     86507.4844,       167.2600,       173.8345,    157985.1562,       129.0000,       302.6242,         2.9782,         0.8403,         1.1839
    131,         3.3346,        -1.0595,         2.2751,       114.6227,       354.2194,        64.2175,     86506.6641,       167.5352,       173.9083,    157984.6250,       129.0000,       302.6051,         3.2686,         0.9392,         1.3359
    132,         1.1918,         0.5647,         1.7565,       116.3403,       354.3374,        64.1651,     86505.7578,       167.3201,       173.9575,    157984.0312,       129.0000,       302.5815,         2.0434,         1.0091,         0.7474
    133,         0.5810,         1.1169,         1.6979,       118.0317,       354.4440,        64.1084,     86504.9453,       167.0879,       174.0454,    157983.5000,       129.0000,       302.5630,         2.0000,         0.9562,         0.7417
    134,         1.4629,         0.3884,         1.8513,       119.9214,       354.5439,        64.0924,     86504.1953,       167.0183,       174.1617,    157983.0469,       129.0000,       302.5481,         2.4056,         0.9124,         0.9389
    135,         2.1475,        -0.1401,         2.0074,       121.9687,       354.6441,        64.1089,     86503.3984,       167.0793,       174.2838,    157982.5312,       129.0000,       302.5332,         2.7313,         0.9084,         1.0990
    136,         2.9794,        -0.8375,         2.1419,       124.1361,       354.7472,        64.1510,     86502.5859,       167.2424,       174.3994,    157982.0156,       129.0000,       302.5165,         2.9825,         0.9271,         1.2149
    137,         3.1051,        -0.8441,         2.2610,       126.3389,       354.8549,        64.2025,     86501.7578,       167.4429,       174.4985,    157981.4688,       129.0000,       302.4960,         3.0651,         0.9595,         1.3015
    138,         3.1897,        -0.8782,         2.3115,       128.5907,       354.9618,        64.2661,     86500.9141,       167.6920,       174.6011,    157980.9375,       129.0000,       302.4751,         3.1745,         0.9557,         1.3557
    139,         3.8531,        -1.2898,         2.5633,       130.9229,       355.0854,        64.3480,     86500.0234,       168.0144,       174.6475,    157980.3438,       129.0000,       302.4450,         3.3478,         1.0580,         1.5053
    140,         3.5116,        -0.7203,         2.7913,       133.4175,       355.2118,        64.4645,     86499.0625,       168.4745,       174.6821,    157979.7031,       129.0000,       302.4121,         3.6846,         1.0895,         1.7018
    141,         1.8837,         0.7172,         2.6009,       135.6775,       355.3442,        64.5338,     86498.0391,       168.7461,       174.7004,    157979.0000,       129.0000,       302.3763,         3.2291,         1.1523,         1.4485
    142,         2.8922,        -0.2637,         2.6285,       137.8940,       355.4828,        64.5927,     86497.0156,       168.9755,       174.7060,    157978.3438,       129.0000,       302.3385,         3.1532,         1.2127,         1.4158
    143,         2.0941,         0.4948,         2.5888,       140.0070,       355.6278,        64.6313,     86495.9375,       169.1238,       174.6909,    157977.6562,       129.0000,       302.2968,         2.9578,         1.2698,         1.3191
    144,         1.4229,         0.6820,         2.1049,       141.6784,       355.7589,        64.5827,     86494.8281,       168.9230,       174.7257,    157976.8594,       129.0000,       302.2615,         2.0850,         1.1958,         0.9091
