 sdoy, GPP_d, NEE_d, Reco_d, NPP_d, Ra_d, QC1, QC2, QC3, QC4,QC5,QC6, Rh_d,QC7,QC8
      1,         0.0000,         0.6360,         0.6360,         0.0000,         0.2938,       146.5135,        67.6425,       199.7332,       119.5435,       300.0243,       350.0107,         0.3422,     86557.6250,     71120.0000
      2,         0.0048,         0.5444,         0.5492,         0.0000,         0.1948,       146.1280,        67.5826,       199.4551,       120.0931,       300.0498,       350.0222,         0.3543,     86557.2500,     71120.0000
      3,         0.0005,         0.4643,         0.4649,         0.0000,         0.1143,       145.7435,        67.5227,       199.1774,       120.6424,       300.0756,       350.0337,         0.3506,     86556.8750,     71120.0000
      4,         0.0079,         0.4909,         0.4988,         0.0000,         0.1468,       145.3601,        67.4628,       198.9001,       121.1892,       300.1007,       350.0455,         0.3521,     86556.5000,     71120.0000
      5,         0.0131,         0.6309,         0.6440,         0.0000,         0.2874,       144.9777,        67.4031,       198.6232,       121.7325,       300.1255,       350.0581,         0.3566,     86556.1250,     71120.0000
      6,         0.0031,         0.5503,         0.5534,         0.0000,         0.1987,       144.5962,        67.3434,       198.3468,       122.2748,       300.1505,       350.0706,         0.3546,     86555.7500,     71120.0000
      7,         0.0013,         0.6388,         0.6402,         0.0000,         0.2828,       144.2158,        67.2837,       198.0708,       122.8141,       300.1754,       350.0836,         0.3573,     86555.3750,     71120.0000
      8,         0.0067,         0.5493,         0.5560,         0.0000,         0.2004,       143.8363,        67.2241,       197.7952,       123.3523,       300.2003,       350.0969,         0.3556,     86555.0000,     71120.0000
      9,         0.0124,         0.5097,         0.5221,         0.0000,         0.1687,       143.4579,        67.1646,       197.5200,       123.8895,       300.2255,       350.1102,         0.3534,     86554.6250,     71120.0000
     10,         0.0135,         0.6430,         0.6565,         0.0000,         0.3001,       143.0805,        67.1051,       197.2452,       124.4237,       300.2504,       350.1241,         0.3563,     86554.2500,     71120.0000
     11,         0.0351,         0.7805,         0.8156,         0.0000,         0.4563,       142.7040,        67.0457,       196.9709,       124.9550,       300.2753,       350.1383,         0.3593,     86553.8750,     71120.0000
     12,         0.0333,         0.7623,         0.7955,         0.0000,         0.4362,       142.3286,        66.9864,       196.6971,       125.4844,       300.3001,       350.1529,         0.3594,     86553.5000,     71120.0000
     13,         0.0235,         0.7867,         0.8102,         0.0000,         0.4503,       141.9541,        66.9270,       196.4236,       126.0116,       300.3250,       350.1678,         0.3599,     86553.1250,     71120.0000
     14,         0.0075,         0.7348,         0.7422,         0.0000,         0.3829,       141.5806,        66.8679,       196.1506,       126.5373,       300.3499,       350.1830,         0.3593,     86552.7500,     71120.0000
     15,         0.0056,         0.5794,         0.5850,         0.0000,         0.2278,       141.2081,        66.8087,       195.8780,       127.0617,       300.3748,       350.1983,         0.3573,     86552.3750,     71120.0000
     16,         0.0037,         0.5376,         0.5413,         0.0000,         0.1854,       140.8366,        66.7496,       195.6058,       127.5848,       300.3999,       350.2137,         0.3559,     86552.0000,     71120.0000
     17,         0.0000,         0.7277,         0.7277,         0.0000,         0.3680,       140.4660,        66.6906,       195.3340,       128.1047,       300.4245,       350.2298,         0.3597,     86551.6250,     71120.0000
     18,         0.0045,         0.5481,         0.5526,         0.0000,         0.1952,       140.0965,        66.6317,       195.0627,       128.6235,       300.4487,       350.2460,         0.3574,     86551.2500,     71120.0000
     19,         0.0077,         0.5623,         0.5700,         0.0000,         0.2131,       139.7279,        66.5727,       194.7919,       129.1407,       300.4729,       350.2627,         0.3569,     86550.8750,     71120.0000
     20,         0.0025,         0.5040,         0.5065,         0.0000,         0.1508,       139.3603,        66.5140,       194.5215,       129.6567,       300.4974,       350.2791,         0.3556,     86550.5000,     71120.0000
     21,         0.0000,         0.4365,         0.4365,         0.0000,         0.0859,       138.9936,        66.4552,       194.2515,       130.1729,       300.5221,       350.2952,         0.3506,     86550.1250,     71120.0000
     22,         0.0034,         0.4667,         0.4701,         0.0000,         0.1162,       138.6279,        66.3965,       193.9820,       130.6862,       300.5468,       350.3118,         0.3539,     86549.7500,     71120.0000
     23,         0.0000,         0.5237,         0.5237,         0.0000,         0.1706,       138.2632,        66.3379,       193.7129,       131.1979,       300.5714,       350.3286,         0.3531,     86549.3750,     71120.0000
     24,         0.0031,         0.7617,         0.7648,         0.0000,         0.4058,       137.8994,        66.2793,       193.4443,       131.7051,       300.5956,       350.3465,         0.3591,     86549.0000,     71120.0000
     25,         0.0208,         0.7792,         0.8001,         0.0000,         0.4404,       137.5366,        66.2208,       193.1761,       132.2104,       300.6197,       350.3649,         0.3596,     86548.6250,     71120.0000
     26,         0.0270,         0.9044,         0.9314,         0.0000,         0.5704,       137.1747,        66.1624,       192.9083,       132.7132,       300.6439,       350.3836,         0.3610,     86548.2500,     71120.0000
     27,         0.0474,         0.9553,         1.0027,         0.0000,         0.6410,       136.8138,        66.1040,       192.6409,       133.2140,       300.6681,       350.4023,         0.3617,     86547.8750,     71120.0000
     28,         0.0073,         0.9037,         0.9110,         0.0000,         0.5496,       136.4538,        66.0457,       192.3740,       133.7131,       300.6922,       350.4214,         0.3614,     86547.5000,     71120.0000
     29,         0.0143,         0.8158,         0.8301,         0.0000,         0.4689,       136.0948,        65.9875,       192.1074,       134.2104,       300.7164,       350.4410,         0.3612,     86547.1250,     71120.0000
     30,         0.0096,         0.6119,         0.6216,         0.0000,         0.2630,       135.7368,        65.9293,       191.8413,       134.7070,       300.7406,       350.4605,         0.3586,     86546.7500,     71120.0000
     31,         0.0035,         0.5582,         0.5617,         0.0000,         0.2042,       135.3796,        65.8712,       191.5756,       135.2023,       300.7641,       350.4802,         0.3575,     86546.3750,     71120.0000
     32,         0.0077,         0.5242,         0.5319,         0.0000,         0.1751,       135.0234,        65.8131,       191.3105,       135.6962,       300.7880,       350.4993,         0.3568,     86546.0000,     71120.0000
     33,         0.0142,         0.5245,         0.5386,         0.0000,         0.1836,       134.6682,        65.7552,       191.0458,       136.1891,       300.8120,       350.5187,         0.3550,     86545.6250,     71120.0000
     34,         0.0461,         0.7670,         0.8131,         0.0000,         0.4542,       134.3139,        65.6973,       190.7819,       136.6782,       300.8357,       350.5390,         0.3589,     86545.2500,     71120.0000
     35,         0.0776,         1.0085,         1.0861,         0.0000,         0.7251,       133.9605,        65.6396,       190.5185,       137.1645,       300.8593,       350.5600,         0.3611,     86544.8750,     71120.0000
     36,         0.1175,         1.0009,         1.1184,         0.0000,         0.7563,       133.6080,        65.5820,       190.2556,       137.6486,       300.8827,       350.5813,         0.3621,     86544.5000,     71120.0000
     37,         0.0576,         0.8442,         0.9018,         0.0000,         0.5405,       133.2565,        65.5244,       189.9931,       138.1310,       300.9061,       350.6028,         0.3613,     86544.1250,     71120.0000
     38,         0.0060,         0.5365,         0.5425,         0.0000,         0.1857,       132.9059,        65.4669,       189.7314,       138.6134,       300.9301,       350.6236,         0.3568,     86543.7500,     71120.0000
     39,         0.0201,         0.5008,         0.5209,         0.0000,         0.1660,       132.5562,        65.4095,       189.4702,       139.0949,       300.9542,       350.6445,         0.3549,     86543.3750,     71120.0000
     40,         0.0110,         0.4841,         0.4950,         0.0000,         0.1408,       132.2075,        65.3523,       189.2096,       139.5746,       300.9776,       350.6656,         0.3542,     86543.0000,     71120.0000
     41,         0.0167,         0.4560,         0.4727,         0.0000,         0.1217,       131.8596,        65.2952,       188.9497,       140.0536,       301.0013,       350.6867,         0.3511,     86542.6250,     71120.0000
     42,         0.0409,         0.6144,         0.6553,         0.0000,         0.3022,       131.5127,        65.2381,       188.6903,       140.5299,       301.0250,       350.7079,         0.3532,     86542.2500,     71120.0000
     43,         0.0972,         0.6452,         0.7424,         0.0000,         0.3868,       131.1667,        65.1811,       188.4315,       141.0032,       301.0483,       350.7295,         0.3556,     86541.8750,     71120.0000
     44,         0.3778,         0.7444,         1.1223,         0.0000,         0.7631,       130.8216,        65.1240,       188.1719,       141.4734,       301.0716,       350.7521,         0.3592,     86541.5000,     71120.0000
     45,         0.1630,         0.9508,         1.1139,         0.0000,         0.7586,       130.4774,        65.0663,       187.9102,       141.9426,       301.0950,       350.7758,         0.3553,     86541.1250,     71120.0000
     46,         0.3414,         0.8209,         1.1623,         0.0000,         0.8060,       130.1341,        65.0086,       187.6488,       142.4097,       301.1184,       350.7999,         0.3563,     86540.7500,     71120.0000
     47,         0.9302,         0.2225,         1.1528,         0.1855,         0.7963,       129.8844,        64.9697,       187.4620,       142.8752,       301.1416,       350.8242,         0.3565,     86540.3750,     71120.0000
     48,         0.2523,         1.0115,         1.2638,         0.0000,         0.9065,       129.5426,        64.9122,       187.2013,       143.3388,       301.1650,       350.8488,         0.3573,     86540.0000,     71120.0000
     49,         0.0338,         0.5921,         0.6259,         0.0000,         0.2725,       129.2018,        64.8547,       186.9410,       143.8025,       301.1884,       350.8736,         0.3534,     86539.6250,     71120.0000
     50,         0.0131,         0.5446,         0.5577,         0.0000,         0.2047,       128.8619,        64.7972,       186.6810,       144.2657,       301.2122,       350.8977,         0.3530,     86539.2500,     71120.0000
     51,         0.0432,         0.6111,         0.6543,         0.0000,         0.3011,       128.5228,        64.7399,       186.4214,       144.7259,       301.2356,       350.9228,         0.3533,     86538.8750,     71120.0000
     52,         0.0862,         0.6137,         0.6999,         0.0000,         0.3462,       128.1847,        64.6826,       186.1622,       145.1841,       301.2586,       350.9483,         0.3537,     86538.5000,     71120.0000
     53,         0.0816,         0.6060,         0.6877,         0.0000,         0.3334,       127.8474,        64.6253,       185.9034,       145.6413,       301.2815,       350.9735,         0.3542,     86538.1250,     71120.0000
     54,         0.0268,         0.8230,         0.8499,         0.0000,         0.4940,       127.5110,        64.5682,       185.6448,       146.0959,       301.3042,       350.9995,         0.3558,     86537.7500,     71120.0000
     55,         0.0229,         0.6027,         0.6256,         0.0000,         0.2651,       127.1756,        64.5110,       185.3866,       146.5493,       301.3270,       351.0250,         0.3605,     86537.3750,     71120.0000
     56,         0.0058,         0.4673,         0.4731,         0.0000,         0.1139,       126.8410,        64.4539,       185.1288,       147.0031,       301.3502,       351.0501,         0.3593,     86537.0000,     71120.0000
     57,         0.0093,         0.4329,         0.4422,         0.0000,         0.0857,       126.5073,        64.3968,       184.8714,       147.4569,       301.3736,       351.0753,         0.3565,     86536.6250,     71120.0000
     58,         0.0587,         0.5446,         0.6034,         0.0000,         0.2431,       126.1744,        64.3398,       184.6142,       147.9072,       301.3967,       351.1010,         0.3603,     86536.2500,     71120.0000
     59,         0.1336,         0.5380,         0.6716,         0.0000,         0.3098,       125.8425,        64.2829,       184.3575,       148.3553,       301.4197,       351.1270,         0.3617,     86535.8750,     71120.0000
     60,         0.0652,         0.5735,         0.6386,         0.0000,         0.2757,       125.5114,        64.2259,       184.1011,       148.8012,       301.4428,       351.1534,         0.3629,     86535.5000,     71120.0000
     61,         0.0108,         0.4743,         0.4851,         0.0000,         0.1257,       125.1811,        64.1691,       183.8451,       149.2473,       301.4660,       351.1796,         0.3594,     86535.1250,     71120.0000
     62,         0.0552,         0.6112,         0.6664,         0.0000,         0.3038,       124.8518,        64.1123,       183.5894,       149.6900,       301.4889,       351.2068,         0.3626,     86534.7500,     71120.0000
     63,         0.0748,         0.6397,         0.7145,         0.0000,         0.3503,       124.5233,        64.0556,       183.3341,       150.1304,       301.5116,       351.2344,         0.3643,     86534.3750,     71120.0000
     64,         0.0806,         0.5525,         0.6331,         0.0000,         0.2691,       124.1957,        63.9988,       183.0792,       150.5697,       301.5345,       351.2617,         0.3640,     86534.0000,     71120.0000
     65,         0.0651,         0.6216,         0.6867,         0.0000,         0.3223,       123.8689,        63.9422,       182.8246,       151.0070,       301.5573,       351.2898,         0.3644,     86533.6250,     71120.0000
     66,         0.0910,         0.5727,         0.6637,         0.0000,         0.2979,       123.5430,        63.8856,       182.5704,       151.4424,       301.5801,       351.3179,         0.3658,     86533.2500,     71120.0000
     67,         0.1744,         0.5321,         0.7065,         0.0000,         0.3425,       123.2180,        63.8291,       182.3165,       151.8771,       301.6031,       351.3459,         0.3641,     86532.8750,     71120.0000
     68,         0.2548,         0.6766,         0.9314,         0.0000,         0.5637,       122.8938,        63.7726,       182.0630,       152.3084,       301.6258,       351.3749,         0.3677,     86532.5000,     71120.0000
     69,         0.3055,         0.5950,         0.9005,         0.0000,         0.5323,       122.5704,        63.7162,       181.8101,       152.7377,       301.6480,       351.4041,         0.3681,     86532.1250,     71120.0000
     70,         0.3357,         0.5999,         0.9356,         0.0000,         0.5681,       122.2480,        63.6600,       181.5582,       153.1651,       301.6700,       351.4333,         0.3676,     86531.7500,     71120.0000
     71,         0.0566,         0.7341,         0.7907,         0.0000,         0.4223,       121.9263,        63.6037,       181.3062,       153.5908,       301.6919,       351.4630,         0.3684,     86531.3750,     71120.0000
     72,         0.1243,         0.5766,         0.7009,         0.0000,         0.3338,       121.6055,        63.5475,       181.0545,       154.0157,       301.7138,       351.4928,         0.3671,     86531.0000,     71120.0000
     73,         0.5442,         0.3094,         0.8536,         0.0000,         0.4853,       121.2856,        63.4915,       180.8038,       154.4380,       301.7358,       351.5224,         0.3683,     86530.6250,     71120.0000
     74,         0.6090,         0.3898,         0.9988,         0.0000,         0.6301,       120.9665,        63.4357,       180.5540,       154.8578,       301.7578,       351.5529,         0.3687,     86530.2500,     71120.0000
     75,         0.5362,         0.4196,         0.9557,         0.0000,         0.5868,       120.6482,        63.3796,       180.3035,       155.2771,       301.7797,       351.5836,         0.3690,     86529.8750,     71120.0000
     76,         0.6520,         0.4249,         1.0770,         0.0000,         0.7065,       120.3308,        63.3236,       180.0529,       155.6940,       301.8016,       351.6147,         0.3705,     86529.5000,     71120.0000
     77,         0.1900,         0.6301,         0.8201,         0.0000,         0.4535,       120.0142,        63.2675,       179.8027,       156.1102,       301.8235,       351.6458,         0.3666,     86529.1250,     71120.0000
     78,         0.3627,         0.5131,         0.8757,         0.0000,         0.5111,       119.6984,        63.2116,       179.5528,       156.5255,       301.8457,       351.6766,         0.3646,     86528.7500,     71120.0000
     79,         0.1259,         0.9280,         1.0539,         0.0000,         0.6855,       119.3835,        63.1556,       179.3033,       156.9379,       301.8676,       351.7084,         0.3684,     86528.3750,     71120.0000
     80,         0.3442,         0.6989,         1.0431,         0.0000,         0.6763,       119.0694,        63.0998,       179.0540,       157.3485,       301.8896,       351.7405,         0.3669,     86528.0000,     71120.0000
     81,         0.1390,         0.7244,         0.8634,         0.0000,         0.5031,       118.7561,        63.0440,       178.8052,       157.7584,       301.9116,       351.7726,         0.3602,     86527.6250,     71120.0000
     82,         0.1354,         0.5697,         0.7051,         0.0000,         0.3437,       118.4437,        62.9882,       178.5567,       158.1670,       301.9334,       351.8046,         0.3614,     86527.2500,     71120.0000
     83,         0.2044,         0.4644,         0.6688,         0.0000,         0.3027,       118.1320,        62.9325,       178.3086,       158.5750,       301.9556,       351.8360,         0.3662,     86526.8750,     71120.0000
     84,         0.2272,         0.4671,         0.6943,         0.0000,         0.3268,       117.8212,        62.8769,       178.0609,       158.9812,       301.9778,       351.8676,         0.3675,     86526.5000,     71120.0000
     85,         0.1936,         0.4898,         0.6834,         0.0000,         0.3154,       117.5112,        62.8213,       177.8136,       159.3857,       301.9995,       351.8997,         0.3680,     86526.1250,     71120.0000
     86,         0.2374,         0.4386,         0.6760,         0.0000,         0.3080,       117.2021,        62.7658,       177.5666,       159.7891,       302.0211,       351.9316,         0.3680,     86525.7500,     71120.0000
     87,         0.3655,         0.3901,         0.7557,         0.0000,         0.3870,       116.8937,        62.7103,       177.3199,       160.1909,       302.0425,       351.9638,         0.3687,     86525.3750,     71120.0000
     88,         0.4949,         0.2623,         0.7572,         0.0000,         0.3871,       116.5862,        62.6548,       177.0736,       160.5906,       302.0639,       351.9962,         0.3700,     86525.0000,     71120.0000
     89,         0.5543,         0.2289,         0.7832,         0.0000,         0.4126,       116.2794,        62.5994,       176.8277,       160.9883,       302.0852,       352.0291,         0.3706,     86524.6250,     71120.0000
     90,         0.3733,         0.5111,         0.8845,         0.0000,         0.5130,       115.9735,        62.5441,       176.5822,       161.3841,       302.1065,       352.0630,         0.3715,     86524.2500,     71120.0000
     91,         0.1976,         0.7704,         0.9680,         0.0000,         0.5956,       115.6684,        62.4888,       176.3368,       161.7780,       302.1277,       352.0972,         0.3724,     86523.8750,     71120.0000
     92,         0.8224,         0.1357,         0.9580,         0.0000,         0.5851,       115.3640,        62.4336,       176.0918,       162.1697,       302.1487,       352.1316,         0.3729,     86523.5000,     71120.0000
     93,         0.0673,         0.8855,         0.9528,         0.0000,         0.5845,       115.0605,        62.3783,       175.8472,       162.5604,       302.1700,       352.1662,         0.3683,     86523.1250,     71120.0000
     94,         0.3885,         0.5363,         0.9248,         0.0000,         0.5618,       114.7578,        62.3232,       175.6028,       162.9494,       302.1910,       352.2012,         0.3630,     86522.7500,     71120.0000
     95,         0.5064,         0.3204,         0.8268,         0.0000,         0.4661,       114.4559,        62.2681,       175.3589,       163.3378,       302.2122,       352.2359,         0.3608,     86522.3750,     71120.0000
     96,         0.7915,         0.0423,         0.8338,         0.0000,         0.4719,       114.1547,        62.2130,       175.1152,       163.7243,       302.2333,       352.2707,         0.3620,     86522.0000,     71120.0000
     97,         0.8028,         0.0902,         0.8930,         0.0000,         0.5313,       113.8544,        62.1580,       174.8719,       164.1096,       302.2545,       352.3058,         0.3616,     86521.6250,     71120.0000
     98,         1.6523,        -0.5163,         1.1360,         0.3742,         0.7719,       113.7418,        62.2901,       174.6289,       164.4923,       302.2755,       352.3414,         0.3641,     86521.2500,     71120.0000
     99,         1.4105,        -0.3045,         1.1060,         0.1985,         0.7413,       113.5417,        62.3342,       174.3863,       164.8735,       302.2966,       352.3770,         0.3646,     86520.8750,     71120.0000
    100,         0.2053,         0.8075,         1.0128,         0.0000,         0.6480,       113.2429,        62.2791,       174.1441,       165.2535,       302.3178,       352.4129,         0.3649,     86520.5000,     71120.0000
    101,         1.4293,        -0.3067,         1.1227,         0.2276,         0.7558,       113.0587,        62.3378,       173.9022,       165.6310,       302.3387,       352.4492,         0.3669,     86520.1250,     71120.0000
    102,         2.1004,        -0.8138,         1.2866,         0.7160,         0.9175,       113.1190,        62.6406,       173.6607,       166.0062,       302.3593,       352.4859,         0.3691,     86519.7500,     71120.0000
    103,         0.6121,         0.4135,         1.0256,         0.0000,         0.6464,       112.8214,        62.5853,       173.4196,       166.3749,       302.3792,       352.5243,         0.3792,     86519.3750,     71120.0000
    104,         0.4707,         0.4482,         0.9188,         0.0000,         0.5385,       112.5245,        62.5300,       173.1788,       166.7417,       302.3989,       352.5628,         0.3804,     86519.0000,     71120.0000
    105,         0.3297,         0.6346,         0.9643,         0.0000,         0.5879,       112.2285,        62.4748,       172.9387,       167.1094,       302.4191,       352.6005,         0.3764,     86518.6250,     71120.0000
    106,         0.1716,         0.7160,         0.8876,         0.0000,         0.5155,       111.9332,        62.4196,       172.6987,       167.4784,       302.4396,       352.6378,         0.3721,     86518.2500,     71120.0000
    107,         0.3119,         0.5594,         0.8713,         0.0000,         0.5000,       111.6387,        62.3644,       172.4590,       167.8463,       302.4602,       352.6753,         0.3713,     86517.8750,     71120.0000
    108,         0.2263,         0.6267,         0.8530,         0.0000,         0.4813,       111.3450,        62.3093,       172.2195,       168.2126,       302.4807,       352.7131,         0.3717,     86517.5000,     71120.0000
    109,         0.5305,         0.3385,         0.8691,         0.0000,         0.4902,       111.0520,        62.2543,       171.9805,       168.5732,       302.5006,       352.7523,         0.3789,     86517.1250,     71120.0000
    110,         0.4836,         0.4453,         0.9289,         0.0000,         0.5327,       110.7598,        62.1992,       171.7417,       168.9228,       302.5190,       352.7941,         0.3963,     86516.7891,     71120.0000
    111,         0.6888,         0.2667,         0.9555,         0.0000,         0.5479,       110.4684,        62.1443,       171.5032,       169.2654,       302.5367,       352.8375,         0.4076,     86516.4297,     71120.0547
    112,         0.4487,         0.6233,         1.0720,         0.0000,         0.6422,       110.1778,        62.0893,       171.2651,       169.5944,       302.5526,       352.8839,         0.4299,     86516.1172,     71120.1797
    113,         0.5619,         0.4679,         1.0298,         0.0000,         0.5912,       109.8879,        62.0344,       171.0272,       169.9180,       302.5680,       352.9316,         0.4386,     86515.7422,     71120.3672
    114,         1.5971,        -0.3968,         1.2003,         0.3921,         0.7358,       109.7946,        62.1756,       170.7897,       170.2262,       302.5812,       352.9830,         0.4645,     86515.3672,     71120.5547
    115,         2.2089,        -0.6545,         1.5544,         0.7860,         1.0356,       109.8984,        62.5135,       170.5526,       170.5066,       302.5904,       353.0417,         0.5188,     86514.9922,     71120.7422
    116,         0.9328,         0.2732,         1.2060,         0.0089,         0.6495,       109.6137,        62.4628,       170.3159,       170.7699,       302.5972,       353.1039,         0.5565,     86514.6172,     71120.9297
    117,         0.1279,         1.0319,         1.1598,         0.0000,         0.6412,       109.3253,        62.4075,       170.0796,       171.0550,       302.6074,       353.1589,         0.5186,     86514.2422,     71121.1172
    118,         1.2213,         0.0212,         1.2424,         0.1953,         0.7337,       109.1353,        62.4500,       169.8435,       171.3400,       302.6179,       353.2147,         0.5087,     86513.8672,     71121.3047
    119,         2.2288,        -0.6832,         1.5456,         0.8613,         0.9840,       109.2785,        62.8254,       169.6079,       171.5960,       302.6242,       353.2784,         0.5617,     86513.4375,     71121.4922
    120,         0.4166,         0.8424,         1.2589,         0.0000,         0.6529,       108.9910,        62.7700,       169.3727,       171.8305,       302.6275,       353.3469,         0.6060,     86512.9141,     71121.6797
    121,         0.1544,         0.9319,         1.0863,         0.0000,         0.5307,       108.7042,        62.7145,       169.1376,       172.0933,       302.6351,       353.4068,         0.5555,     86512.5312,     71121.8672
    122,         0.6507,         0.4000,         1.0507,         0.0000,         0.5298,       108.4182,        62.6591,       168.9030,       172.3708,       302.6451,       353.4630,         0.5209,     86512.1562,     71122.0547
    123,         1.5750,        -0.3349,         1.2401,         0.2841,         0.6862,       108.2749,        62.7458,       168.6687,       172.6279,       302.6523,       353.5248,         0.5539,     86511.7266,     71122.2422
    124,         1.7877,        -0.3141,         1.4736,         0.5636,         0.8696,       108.2716,        62.9721,       168.4349,       172.8579,       302.6559,       353.5936,         0.6040,     86511.2656,     71122.4297
    125,         0.6552,         0.6530,         1.3083,         0.0000,         0.6656,       107.9867,        62.9166,       168.2012,       173.0689,       302.6575,       353.6667,         0.6427,     86510.7031,     71122.6172
    126,         2.2271,        -0.6085,         1.6185,         0.7509,         0.9946,       108.0777,        63.2364,       167.9678,       173.2884,       302.6602,       353.7373,         0.6240,     86510.2266,     71122.8047
    127,         2.0606,        -0.2484,         1.8122,         0.7942,         1.0933,       108.1902,        63.5776,       167.7348,       173.4557,       302.6556,       353.8221,         0.7189,     86509.6172,     71122.9922
    128,         1.9736,        -0.1195,         1.8541,         0.8075,         1.0884,       108.3089,        63.9251,       167.5021,       173.5989,       302.6476,       353.9126,         0.7657,     86508.9844,     71123.1797
    129,         1.0947,         0.4762,         1.5709,         2.1376,         0.7590,       110.0902,        63.9374,       167.2695,       173.7209,       302.6368,       354.0085,         0.8119,     86508.2344,     71123.3672
    130,         2.0052,         0.0191,         2.0243,         2.9782,         1.1839,       112.2868,        64.1473,       167.2600,       173.8345,       302.6242,       354.1076,         0.8403,     86507.4844,     71123.5547
    131,         3.3346,        -1.0595,         2.2751,         3.2686,         1.3359,       114.6227,        64.2175,       167.5352,       173.9083,       302.6051,       354.2194,         0.9392,     86506.6641,     71123.7422
    132,         1.1918,         0.5647,         1.7565,         2.0434,         0.7474,       116.3403,        64.1651,       167.3201,       173.9575,       302.5815,       354.3374,         1.0091,     86505.7578,     71123.9297
    133,         0.5810,         1.1169,         1.6979,         2.0000,         0.7417,       118.0317,        64.1084,       167.0879,       174.0454,       302.5630,       354.4440,         0.9562,     86504.9453,     71124.1172
    134,         1.4629,         0.3884,         1.8513,         2.4056,         0.9389,       119.9214,        64.0924,       167.0183,       174.1617,       302.5481,       354.5439,         0.9124,     86504.1953,     71124.3047
    135,         2.1475,        -0.1401,         2.0074,         2.7313,         1.0990,       121.9687,        64.1089,       167.0793,       174.2838,       302.5332,       354.6441,         0.9084,     86503.3984,     71124.4922
    136,         2.9794,        -0.8375,         2.1419,         2.9825,         1.2149,       124.1361,        64.1510,       167.2424,       174.3994,       302.5165,       354.7472,         0.9271,     86502.5859,     71124.6797
    137,         3.1051,        -0.8441,         2.2610,         3.0651,         1.3015,       126.3389,        64.2025,       167.4429,       174.4985,       302.4960,       354.8549,         0.9595,     86501.7578,     71124.8672
    138,         3.1897,        -0.8782,         2.3115,         3.1745,         1.3557,       128.5907,        64.2661,       167.6920,       174.6011,       302.4751,       354.9618,         0.9557,     86500.9141,     71125.0547
    139,         3.8531,        -1.2898,         2.5633,         3.3478,         1.5053,       130.9229,        64.3480,       168.0144,       174.6475,       302.4450,       355.0854,         1.0580,     86500.0234,     71125.2422
    140,         3.5116,        -0.7203,         2.7913,         3.6846,         1.7018,       133.4175,        64.4645,       168.4745,       174.6821,       302.4121,       355.2118,         1.0895,     86499.0625,     71125.4297
    141,         1.8837,         0.7172,         2.6009,         3.2291,         1.4485,       135.6775,        64.5338,       168.7461,       174.7004,       302.3763,       355.3442,         1.1523,     86498.0391,     71125.6172
    142,         2.8922,        -0.2637,         2.6285,         3.1532,         1.4158,       137.8940,        64.5927,       168.9755,       174.7060,       302.3385,       355.4828,         1.2127,     86497.0156,     71125.8516
    143,         2.0941,         0.4948,         2.5888,         2.9578,         1.3191,       140.0070,        64.6313,       169.1238,       174.6909,       302.2968,       355.6278,         1.2698,     86495.9375,     71126.0859
    144,         1.4229,         0.6820,         2.1049,         2.0850,         0.9091,       141.6784,        64.5827,       168.9230,       174.7257,       302.2615,       355.7589,         1.1958,     86494.8281,     71126.2734
    145,         2.7161,        -0.3097,         2.4063,         2.8179,         1.2704,       143.7116,        64.6076,       169.0162,       174.7963,       302.2308,       355.8815,         1.1360,     86493.8047,     71126.4609
    146,         2.2697,         0.0138,         2.2835,         2.6009,         1.1722,       145.6310,        64.6116,       169.0259,       174.8810,       302.2014,       356.0012,         1.1113,     86492.7969,     71126.6484
    147,         1.6571,         0.5509,         2.2080,         2.4343,         1.1411,       147.4622,        64.5996,       168.9719,       174.9918,       302.1748,       356.1141,         1.0669,     86491.8594,     71126.8359
    148,         2.1034,         0.2254,         2.3288,         2.5859,         1.2032,       149.3642,        64.6013,       168.9723,       175.0785,       302.1444,       356.2372,         1.1255,     86490.8438,     71127.0234
    149,         3.1046,        -0.4721,         2.6325,         3.0838,         1.4664,       151.5100,        64.6525,       169.1713,       175.1485,       302.1108,       356.3660,         1.1661,     86489.8047,     71127.2109
    150,         1.2060,         1.4479,         2.6538,         3.0333,         1.4369,       153.6251,        64.6987,       169.3497,       175.1979,       302.0735,       356.5010,         1.2169,     86488.6797,     71127.3984
    151,         3.2910,        -0.4642,         2.8268,         3.2990,         1.5465,       155.8668,        64.7714,       169.6338,       175.2149,       302.0305,       356.6466,         1.2803,     86487.5859,     71127.7422
    152,         2.5389,        -0.0504,         2.4885,         2.6475,         1.2482,       157.7775,        64.7789,       169.6574,       175.2650,       301.9916,       356.7820,         1.2403,     86486.5000,     71127.9844
    153,         3.2226,        -0.4142,         2.8083,         3.2999,         1.6067,       160.0092,        64.8517,       169.9418,       175.3440,       301.9562,       356.9107,         1.2016,     86485.4609,     71128.2031
    154,         4.0516,        -0.8107,         3.2409,         3.9466,         1.9148,       162.5578,        64.9890,       170.4842,       175.3586,       301.9109,       357.0601,         1.3261,     86484.3516,     71128.5938
    155,         4.6536,        -1.6644,         2.9892,         3.3029,         1.6347,       164.7782,        65.0618,       170.7687,       175.3688,       301.8644,       357.2108,         1.3544,     86483.2500,     71129.0391
    156,         4.5551,        -1.4652,         3.0899,         3.3715,         1.7311,       167.0272,        65.1417,       171.0809,       175.3847,       301.8176,       357.3599,         1.3587,     86482.1406,     71129.4609
